parameter,rhat,gelman,ess_basic
r0,1.002046334247214,1.0004965523433045,3566.695127241968
e0,1.0015544790343731,1.000807467543407,3242.849480903735
s0,1.0025297152512134,1.0014028242895905,3289.5245622867983
tevent,1.0018506245904695,1.000139014026121,3309.435632820379
I0,1.0021660922571365,1.000738295880285,3212.1475334463667
