$\beta$,$\gamma^{-1}$
0.24532351245271808,4.542053039970868
0.2288481846465778,5.00858790898224
0.22954441237849538,4.8300522368753525
0.2193117343936271,5.039110481747944
0.24686632062062794,4.529308271987751
0.22079497381798127,5.15388508686138
0.22760927127665523,4.903600826190092
0.21299909417158103,5.219761413860789
0.2446062575979706,4.44628841658248
0.22345072531032403,5.041507307923623
0.24830917535500313,4.437010846279831
0.24764931528501735,4.522269848508797
0.25640603253489014,4.426451836614618
0.22343603484447597,5.037323885176198
0.2258617512558021,5.042945575229239
0.24813397012939367,4.459749588800625
0.254839669146667,4.352775690954668
0.2250968371087494,5.017271421233367
0.24572706129317481,4.588519444962778
0.235297935533294,4.7718998634655145
0.26200074588659034,4.2409310424263245
0.2245486546795696,4.988975212378714
0.25671225960089916,4.383420118601434
0.21668204202789165,5.239014962484203
0.20481038290280296,5.491514836677872
0.2309847481744885,4.834100012844601
0.2382506978532715,4.747110073606627
0.21544623118046152,5.243044740983795
0.2338382021842041,4.747394986386303
0.21921634624628242,5.080773503426515
0.20372115278209288,5.516605653713236
0.23940013724868733,4.678540177017391
0.23040532325632562,4.833459082923346
0.23495142259042556,4.724519325814015
0.24070943544423345,4.707987871263368
0.21681392687668766,5.177539122540998
0.23809046431805744,4.669162684971385
0.21591066480061252,5.237662432157275
0.25833368017840724,4.295977431865688
0.23579883609888957,4.701167432261016
0.22561168903398682,4.977619511171813
0.2291580835928621,4.965255782059706
0.2764840991012244,4.004692291248046
0.21791061337698195,5.155132909096472
0.2413808255002926,4.561402410777347
0.21056543090684265,5.33594377233351
0.2367166965520331,4.678913067328148
0.23119323882293466,4.835489664668922
0.22765809618179741,4.9616026243220395
0.21502267304582826,5.258378145343564
0.22845295807761618,4.8619499070601115
0.2665065242887252,4.118694606254191
0.24646502383849772,4.531432479190124
0.26108925280670864,4.186976844766054
0.24390941119259263,4.586052415331455
0.22846201609719052,4.931699881049528
0.20756797177492975,5.37062331989014
0.19767925399878772,5.702590824151263
0.22058319046467878,5.087715771584847
0.19808279187511038,5.72872747172859
0.2544438544574072,4.377325118817548
0.2457084209754279,4.592577677154532
0.23192540862671543,4.840659606607508
0.20843450974312033,5.498546920947946
0.2361684692303983,4.7417460576906
0.22342879723942966,4.9636942992082265
0.23980832811753222,4.645223691949886
0.22035344211231422,5.127680979204184
0.22387233087854325,4.996768426365357
0.25927952099383494,4.331967051899192
0.21318652175288816,5.362634654404353
0.2469935962582425,4.49631546322454
0.26588574590323955,4.148015841883019
0.2292867264596118,4.877449617635919
0.2206527690619462,5.012248149095185
0.24622375816089653,4.465566395163904
0.27094429288317556,4.108478547338673
0.24870296545646478,4.468619666319823
0.24461272699348566,4.535712959086379
0.2377679459785043,4.698125001204093
0.2236380575374361,5.123184987267995
0.23697902687521633,4.854853925196348
0.22770213343216206,4.961952840340838
0.2675231861133027,4.185180071823851
0.21066208994578783,5.300994681730168
0.2537600330357774,4.37571597455397
0.23425904841160225,4.770697719555493
0.20470820618236107,5.509974383762631
0.22334156183567525,5.047019202198212
0.25276046270190833,4.494213840490603
0.26480239394118704,4.1829540229833455
0.22558527403666048,5.0394409214200735
0.2368697601767526,4.774289620735267
0.2341721743661873,4.757584373701975
0.24800140846192364,4.613249392013215
0.23324924983825915,4.788104148484051
0.24892207327646973,4.522247833461588
0.2447518223648638,4.579141121157958
0.2492684480113582,4.491419362833317
0.24933294327828942,4.478784743268181
0.273369865210532,4.04995557381288
0.23864635399497658,4.685516329812887
0.2243945481932826,5.041480083273722
0.2530982422307307,4.373632353347414
0.23261256618144016,4.860049379446076
0.2349981456959854,4.842414153660766
0.25010129199000497,4.44423504687625
0.20291443185210323,5.4659179232572175
0.2673899131004861,4.095280173141802
0.24572784165425635,4.538231346341994
0.23040532325632562,4.833459082923346
0.24447207946254157,4.627449672290169
0.25561016484101085,4.355342920633917
0.25511746046247685,4.333176349607323
0.21739770286454113,5.191286871014649
0.2187950072678242,5.1793361005467995
0.23435541684662203,4.855727862397304
0.2270072240864706,4.886981167731211
0.19903464265733462,5.742811242426779
0.23557405326236253,4.7621965239285355
0.23614324300609463,4.743118549235918
0.21548676162889263,5.231978036737836
0.2539249540745785,4.383918971010523
0.2527329932145074,4.424374398591071
0.22134523881461232,5.146801615812376
0.2297255354265576,4.934294402807538
0.22365660710021054,5.04346410317038
0.24703024062376405,4.457466969514767
0.25629235448317406,4.308595782566625
0.22501392994951616,4.94930475565364
0.2836615171612374,3.8477099442543756
0.21680077659279764,5.2771676221961625
0.22795368954863746,4.976820544348113
0.23710268633655235,4.613029829873221
0.210165340039893,5.225400136315371
0.222729693007999,4.969232276814172
0.2190150821795236,5.185340508038922
0.2527329932145074,4.424374398591071
0.23759788392983155,4.687165530125742
0.22553322634168896,5.052024784497694
0.21776969371160865,5.289536700448271
0.248391040704744,4.443289835087679
0.2273142736600865,4.887890859938074
0.24827018252382685,4.434703228198037
0.23185275277259884,4.832665985677196
0.22595205858470394,4.9832136482813665
0.22274653664167926,5.005077561168315
0.21730667885875815,5.235931364536449
0.22172780211416668,4.999408773033065
0.21252887362794948,5.374694939120499
0.2292877099489965,4.919306097505071
0.2548381306022191,4.389447713724229
0.24713789015256413,4.5534997740946475
0.24770646391070242,4.509664634793864
0.2557045795384211,4.282277872751945
0.19235617495356253,5.851197109403847
0.25016751065777826,4.43891236732359
0.22510033006413144,4.960628103096747
0.23016858741158314,4.797945484078116
0.22013502736385349,5.115486576723599
0.2513617482782942,4.438474345203216
0.27142905011910134,4.087901856965329
0.2266980347657569,4.883348468338521
0.2576346271394125,4.249775587598398
0.25132092108069864,4.431314890945965
0.2239894861001879,5.016982367129681
0.2333929385164648,4.850467161912807
0.22569311201535566,5.05500827896773
0.2536843540967423,4.3098502245344825
0.225186974526647,4.957926423439446
0.23984304396102207,4.570591480961134
0.21186393605504122,5.351993710049308
0.2600293028390057,4.249646960850028
0.26887397935308505,4.116888210336303
0.2273142736600865,4.887890859938074
0.2258328264050129,4.988266795219042
0.22966667291180587,4.87251505930649
0.22925613738861267,4.80809768372453
0.2311370342904903,4.880592064364456
0.26129104829260646,4.209372912664328
0.230887354553042,4.876761564379501
0.23614324300609463,4.743118549235918
0.23336897065870424,4.935766383105885
0.22035266408631063,5.107796394817727
0.22137619793018232,5.074920357004822
0.24291587769390613,4.68610724884241
0.24963229098134496,4.414546471499314
0.2028860204591722,5.477795726190849
0.22536497071277917,4.921883339135466
0.19493777878822086,5.879817406471685
0.2224744462241473,5.044728719707504
0.24179818835432537,4.583354465873504
0.23559714532219697,4.808597143596851
0.23741579397115609,4.748954816696561
0.2481862237579322,4.525275409663208
0.21706511305048168,5.180787731931502
0.2309847481744885,4.834100012844601
0.20776502391717153,5.400000033595378
0.23130664278880647,4.962086307203264
0.27351160038263284,4.114815243437717
0.25614318626033833,4.262866834087718
0.22572876593721738,4.994828667539934
0.25215512740296864,4.402896788151005
0.23181438409937263,4.879521640637259
0.23495142259042556,4.724519325814015
0.2662035136291301,4.263191968799668
0.23505941488809035,4.770158850631173
0.2650317170713247,4.221461697031758
0.2583031432540808,4.304997645371622
0.2159918156225201,5.261012487680364
0.24071695017475464,4.6503021874174015
0.24193058280676494,4.616262766468581
0.21651170656120733,5.274188918211955
0.22188503106197985,5.028242935618763
0.19756303708960474,5.813908427881509
0.27268168155445416,4.095699377908415
0.23204873985537447,4.814773977595029
0.23453952586243867,4.7663674593974426
0.23000259543726764,4.8639139537904335
0.2258328264050129,4.988266795219042
0.27992025535249676,4.002710143748814
0.2372561984030616,4.686572547075978
0.23526349475344632,4.722871443612678
0.23499007208594608,4.774338372213988
0.23204873985537447,4.814773977595029
0.2503632266849312,4.530409123126574
0.22012829562853162,5.166644075298884
0.2439899379805293,4.59670432190259
0.24007713270514422,4.704055699634287
0.23596184570697715,4.705957144509977
0.2529586925371363,4.525183534372915
0.22,5.0
0.21038910026001822,5.266284859398252
0.20451552965466865,5.456858678773041
0.23325937595739427,4.824879884837645
0.2244340878968665,5.011404165495135
0.24672248670072433,4.5087498813190825
0.21906635454407516,5.173513746591995
0.21024908502754044,5.290016118497172
0.23014430426850327,4.870550042147478
0.24133072696534127,4.6156716094392065
0.23799028148750698,4.628248012566469
0.20743205878320925,5.456262679898133
0.2201041646532459,5.213234678811765
0.2351076431496899,4.753406043060319
0.22703577264112362,4.922777352506659
0.22140407176282634,5.080876936284657
0.2139444745786574,5.244136743090754
0.21663052978626487,5.225669465839983
0.22416523227478988,5.015704666689564
0.21838605352743512,5.094012266148348
0.2515285099976764,4.465033611843378
0.2274850953775286,4.866401148325873
0.23654324229706455,4.675895111029742
0.255381421091347,4.42393461798038
0.20706019529207903,5.420799202945732
0.24498358106558085,4.5542836027327205
0.22367834676128762,5.010583111956961
0.21201891037356965,5.268323237501812
0.2679485189869531,4.045642924196239
0.22325858178009667,5.03801220065265
0.20191467739525137,5.497512978389845
0.24941693522638858,4.50202979321899
0.23849967490254173,4.72202091937738
0.24096479761900078,4.632033616838805
0.232822093877964,4.8033549925180425
0.2247111684581451,5.090471921983556
0.22811830256990578,4.927057646587093
0.2085905088104208,5.337929129232234
0.23100643215630196,4.793785766038705
0.2337492921539993,4.826308020801116
0.20552960726910885,5.530748285240755
0.21065278378502908,5.3108369941421
0.22875777762859179,4.949949935956503
0.22830755873607692,4.874018277806821
0.21830383922467855,5.113765660231376
0.22176878163921787,5.0819038230941365
0.24323341403370177,4.58917483080693
0.2566826948381298,4.37743743917873
0.24121000746219892,4.725386892042968
0.24437079577642387,4.551233527142493
0.21684602518137297,5.2168550509388565
0.24840593393787705,4.5633061521093925
0.22328426403312682,5.053203292109165
0.23944699319615775,4.661239133669945
0.23690886649147044,4.767341573130211
0.24291587769390613,4.68610724884241
0.22357176226039746,5.034819867489131
0.23493956976259486,4.7207785000813045
0.25754636943976666,4.330043021768047
0.2283504785944018,4.8808472149061695
0.24451910686261524,4.514765124529456
0.2131227180848972,5.263870026554841
0.2277946481936789,4.975496646647409
0.21022253588724385,5.325750041214631
0.2061105698078345,5.5188970384564975
0.2507527687111887,4.472114729644517
0.2206250303227683,5.188252175701161
0.23754767276789257,4.664063093309524
0.22381126476668056,4.940542805983648
0.23896635268814942,4.754437726391751
0.2160006021464844,5.1575085234411455
0.230796976432843,4.822542538023345
0.23520410579952372,4.652635186787825
0.24437142151326274,4.5266482268720605
0.24904841038821124,4.536307855566929
0.2407938824362536,4.606195584557908
0.23695224808174817,4.718441685452958
0.2486687123431423,4.452555058629726
0.2557045795384211,4.282277872751945
0.23976367607845606,4.682427103635697
0.21856689045461428,5.106445999681559
0.2498643764234275,4.398823001008179
0.2337671339752784,4.795562605160788
0.23763210082266634,4.693910437714611
0.21906635454407516,5.173513746591995
0.2292877099489965,4.919306097505071
0.21771331756518783,5.241881055141139
0.2608835651511825,4.167284187270662
0.22246819766959805,4.993654922617193
0.23355081805509897,4.771684586940364
0.2288547515322334,4.92140062223521
0.23651785876734985,4.808787477307407
0.22147348261264452,5.211800719978285
0.2164883326080914,5.19157112874856
0.22305450917741293,4.922035739746155
0.23373931146893331,4.852695094682659
0.24724056001184158,4.542576785240196
0.21227161870326935,5.3382544265929175
0.2670084067755442,4.153802019247535
0.22584990944642044,4.994221843500213
0.22668340417225216,4.899181962791203
0.23323126613229475,4.872115041561534
0.24273190523861607,4.687914629541446
0.23100274318947076,4.93677617582529
0.2537713649397094,4.258554135757033
0.24156966691842546,4.682781552803151
0.2326211291821959,4.811935592945126
0.2276924599745287,4.944924477584469
0.23578660205300006,4.776171625047282
0.21684652545320385,5.1414918263300775
0.2215263499767847,5.0559940870175595
0.232822093877964,4.8033549925180425
0.2179441883292079,5.105198565036579
0.22358071992172932,4.965863526550171
0.24269141580294187,4.59486935866695
0.24051826780235197,4.587408083968051
0.216264696453358,5.1536763987933325
0.2515632785590121,4.404470642178593
0.2322309769372935,4.907535179088886
0.2900471487833311,3.8191168991759983
0.2307916731718412,4.861134226879261
0.22307130075042914,4.9827092514879086
0.2624438374853,4.282548393297456
0.27602121301719257,4.00564555932049
0.22404572016163427,5.0762267444024305
0.22708705979049124,4.856778459938411
0.2300450380547386,4.963918383838723
0.24188997099380546,4.728985451250748
0.24092423744441285,4.653574397184701
0.21634134464232926,5.2684668962251235
0.2538804596725881,4.35776957085285
0.25118343360718215,4.32996239371134
0.2350004624574938,4.862359648956575
0.21690750950112295,5.159713290610728
0.24287278189776318,4.532121522899976
0.1975792709271242,5.776800347498657
0.20918308923520307,5.363128974453795
0.23128505933595714,4.870179354384558
0.26713262092960594,4.089356397068032
0.2093968066743167,5.38337597246142
0.2413547687488947,4.546094971778994
0.24273161512494254,4.637090664520618
0.2334734337387864,4.750972370002202
0.24546712644410962,4.563094759332012
0.22828889867919927,4.882215500867719
0.2235254914854858,5.1148075061230935
0.22595449155742936,4.969630072019178
0.21803141050235708,5.188029317948596
0.23645530625584213,4.734146661161361
0.2223010033071016,5.0465474612526355
0.2662777290440703,4.167898842667952
0.21853523960633753,5.181749997045031
0.24591025659671883,4.560272296542499
0.24293350527822616,4.521383764071622
0.23522554835604442,4.732027761448218
0.2292867264596118,4.877449617635919
0.24938161140457304,4.468360756145951
0.2229210812435942,5.055488212776162
0.2270471230090387,4.975855219643866
0.20826165379073844,5.487229407641255
0.2325721483211526,4.818417278470049
0.22900717058181908,4.842012829101397
0.24778491487186446,4.458400181005074
0.23644887492708574,4.81091246400649
0.22217872220732016,5.059721528754034
0.2346801400640473,4.804996880513643
0.23066728413384716,4.837859016442546
0.22908337654582073,4.884091356102404
0.2320187108371215,4.748852466086811
0.22460924841500657,5.049661111939913
0.2565125854449541,4.356113447324433
0.22454190269845553,4.889873362503428
0.25553039186802484,4.408455881024934
0.24348928143752982,4.637332308285454
0.26790409150832056,4.104168313427805
0.22704999844917154,4.977932304250473
0.22578633659374886,4.948660665213307
0.24436578909779572,4.649755447821481
0.21392216569295464,5.303776674866577
0.2377505543710208,4.67908873792335
0.2619654073898724,4.273942246832491
0.2560502518926504,4.308949804589743
0.20663415877017724,5.431228168340941
0.2481034662391961,4.488389660554723
0.23926132134936226,4.569149463880506
0.25347832493561323,4.44982270899953
0.23063802468458738,4.848841958851619
0.248391040704744,4.443289835087679
0.24924808502435303,4.568182796732526
0.22713113255391418,4.856487422412777
0.2241691582066219,5.042316270019769
0.2223200867572703,4.985926367722208
0.23819554222570816,4.684920760600692
0.23855847218832293,4.76134434956151
0.23730398691843696,4.684672174766072
0.24005129004445402,4.608812748030956
0.20776502391717153,5.400000033595378
0.24356420311374238,4.561288200928706
0.25032368956241174,4.43933639888626
0.23689313387398286,4.77670019345139
0.22529493933182454,5.04723604714644
0.22820705849386802,4.843251024408506
0.2338661293191581,4.777521110942486
0.22177983043308233,5.13489795782516
0.23879344476455275,4.711026297873249
0.26538448032644113,4.238146673749115
0.25155299806581033,4.504144007455382
0.20915254689119223,5.448891844909867
0.2259111724785469,4.905209054898184
0.2262248202786695,5.00117530250139
0.22653878421876453,5.027843265118521
0.2187950072678242,5.1793361005467995
0.2632572745023165,4.195044281841299
0.2460443111288831,4.427327358864146
0.23174787339250932,4.845098317362226
0.22754559661649532,4.938552799773388
0.22960253588355978,4.944834385939182
0.2367895147185987,4.700681356967022
0.2544924062772213,4.396785259240705
0.25347090320553983,4.373804402020338
0.2023012726472716,5.562826020089047
0.23570408648697722,4.720545551969279
0.22992564053029016,4.887437719348748
0.2736148845639411,4.036688721020153
0.2515632785590121,4.404470642178593
0.22,5.0
0.21984591437744924,5.181853409736668
0.21894206506140843,5.222280443749007
0.2498997179646034,4.396132917421592
0.23821491529484637,4.720346668795659
0.22320789233310204,5.014516356961665
0.24543104970196553,4.606001017374056
0.23609277909414406,4.715272593340344
0.2450570407696165,4.567616565762109
0.25118114813126746,4.461526638404727
0.22016657496111944,5.05801027009112
0.2551105399338393,4.279753827877313
0.2307442269886061,4.8040036545964995
0.23413416274411694,4.802176445375608
0.23065989493766795,4.824192800944277
0.22002506334823782,5.091123947041332
0.22720753231250382,5.006786727847327
0.21558971638544464,5.2235031137044725
0.2377042025638874,4.7269466218299225
0.2309132405641513,4.845372692182152
0.20575388627039826,5.463338290771404
0.21177710116581633,5.38920849053849
0.25804167037702275,4.405856823873819
0.1975792709271242,5.776800347498657
0.23734942913732487,4.638584984348382
0.2276506171350198,4.91226507725619
0.2147756442885181,5.268829684824887
0.23638624567910146,4.825272043822493
0.229158376328059,4.915104487770052
0.21854127075597513,5.185764338789881
0.23236499958633694,4.827458491239354
0.23364083577316852,4.741646200412825
0.21751599630636909,5.255040857072347
0.2311747215713558,4.878299685285741
0.246815597810609,4.5032429171450605
0.23354808610562344,4.797196580813606
0.23691132412312202,4.6885006153751805
0.22983532479599375,4.802941488658503
0.22430469645664453,5.118286733211676
0.2311250559295287,4.9065324713620155
0.2466950065705857,4.448025823384808
0.24514938875049233,4.5013314167872105
0.21627329193611342,5.177414723828808
0.21110269581175545,5.3065163027187685
0.24925929336296704,4.422160997834899
0.22212374109344643,5.069638244165887
0.2250221787065338,5.01469517194755
0.2137677687081291,5.40522680564078
0.2582071482116591,4.344173003082853
0.2539977161026188,4.419828368579697
0.2537600330357774,4.37571597455397
0.21604052521622039,5.221390449753278
0.21422845717126945,5.331024657997579
0.2155148618071213,5.19144976061786
0.22202490058167326,5.087491147841497
0.24263028395747072,4.58694954881333
0.25481214638208965,4.4321558538141534
0.23319994849240877,4.759998209765845
0.22183166756973724,5.204708927780052
0.23880225035931082,4.733752599135975
0.23242913644624769,4.729759034381288
0.24447136260213975,4.556390523574375
0.2054488494563694,5.5503728947690245
0.20573990209353898,5.494194905353835
0.23369431791232073,4.765920224002842
0.24401099926518943,4.500439060663963
0.2123093343702883,5.425393595408939
0.254895513603543,4.393806129814049
0.24147467434424164,4.599423820880466
0.22950886812726948,4.933716793318283
0.22846201609719052,4.931699881049528
0.2258328264050129,4.988266795219042
0.22671463805755357,4.9298714829385375
0.2104877992383745,5.42027129962026
0.2229213179143018,5.075017606296472
0.22235590353510523,5.0380052788812915
0.23256118211689025,4.708264096069721
0.24590363179727018,4.598336851250158
0.21991574234883296,5.116280501480436
0.23879344476455275,4.711026297873249
0.23996804580351058,4.649677091201175
0.2237699161493309,5.070814839178463
0.238165214494463,4.703006342573343
0.2397818262392706,4.635637008434828
0.2354656401030972,4.774458588337701
0.21489264565758942,5.193659221873405
0.2523308949073734,4.429586293452068
0.2358508354190902,4.771962701930908
0.2685893804658895,4.15654172476956
0.24022400578884542,4.582960495395149
0.2193627659267155,5.122051080309654
0.2106051778643502,5.316304057402823
0.24700101299208746,4.574120541465903
0.2058578957299906,5.486128022606196
0.24569219027211792,4.534690121262444
0.25132092108069864,4.431314890945965
0.2434930540870406,4.628072213784028
0.22917366197539663,4.899169550669189
0.21632871148130656,5.235731330287336
0.23927148374731577,4.5888196382319215
0.22685862386025696,4.900906965805272
0.24458061356986835,4.6244950883712015
0.23628848643299988,4.737499919518705
0.2420759123653769,4.570617091298347
0.24409781293877494,4.518137247516848
0.22080857058667308,5.147523991157418
0.20984650054373893,5.47843670653005
0.26770444656530373,4.135181098707912
0.24532351245271808,4.542053039970868
0.22787505072124078,4.932399217811223
0.19770360138671675,5.859860582504538
0.2612511451247577,4.262413289815913
0.2338382021842041,4.747394986386303
0.21537841698858454,5.3706072543824375
0.25507782266235096,4.305145054058316
0.239954127265094,4.67860902836854
0.2604057781183582,4.2382898265335545
0.23763210082266634,4.693910437714611
0.22842634504350814,4.885982330838626
0.24885646788177707,4.517042157162534
0.22558527403666048,5.0394409214200735
0.22671463805755357,4.9298714829385375
0.2501232966775456,4.4486838054136
0.2279436730691441,4.958213756957889
0.2213442157627304,4.983482712779627
0.24111860325862597,4.723976258179907
0.22480226516724283,4.994145445106827
0.24848986236723988,4.470050982509331
0.23745149766522308,4.759040563986057
0.22332045068993464,5.025098028156862
0.2236380575374361,5.123184987267995
0.22204468972485136,5.078972171427496
0.23177407717608678,4.805928055178034
0.2396945735977881,4.64687754217299
0.26730290969341497,4.179388301915248
0.26584497619543307,4.152987337956778
0.2608184746952308,4.327821255172998
0.21709738129698236,5.181618461661068
0.24179236436889207,4.603462550204391
0.20785171878131398,5.40914942730073
0.24171142022318315,4.576386654618006
0.23792275606819446,4.62120479305716
0.23304937131375417,4.8861538287094035
0.2219514836091543,4.97359304938429
0.22695481971372158,4.916449345869544
0.23922016669017868,4.695506728610168
0.23427072409133212,4.825324474763608
0.23640542323193117,4.808333715272345
0.27268168155445416,4.095699377908415
0.24206463202988365,4.686731334906024
0.21534184275723758,5.210671170820949
0.2164883326080914,5.19157112874856
0.22640636642462925,4.8668480687751305
0.22199726142647877,5.0025449945609815
0.216986319819011,5.1009675038983415
0.2269909137506143,5.044185827792322
0.2389287040245853,4.669499886140888
0.23873974934631603,4.7261606941039425
0.223479579631028,5.027634887063362
0.22459980835935778,5.0554591552001655
0.2493182326415496,4.4017288096981035
0.21762291838052694,5.229182704603175
0.22375743763458109,4.967268917788457
0.22501999713618337,4.996662326825598
0.21604052521622039,5.221390449753278
0.2342976216443345,4.840752992295753
0.24248866940919775,4.595413932661603
0.21718671399240155,5.182459197766504
0.2491632312341543,4.534654260249923
0.21679456584136855,5.095478661296992
0.22468310822423795,4.981090741567389
0.2337769645331173,4.7132108819019605
0.21880355944919938,5.075876281218732
0.252942212434188,4.360410001005889
0.22978384419095377,4.902931662163343
0.2372908258483236,4.752535693078945
0.21260152511879157,5.315757257590814
0.21333717131853336,5.319295252291699
0.2322317438859722,4.80569715763287
0.2577557572902179,4.332695558851715
0.22656080440554008,4.951449469343683
0.23531330454057858,4.730425267449478
0.2479541826141329,4.481466544400615
0.2096622830848761,5.38458219553061
0.24049461745515227,4.70488498615271
0.21677954770187022,5.207755176945591
0.2443688210593857,4.557217755384747
0.21016476561921713,5.404635670159095
0.23030735669480215,4.865652451661058
0.23730398691843696,4.684672174766072
0.20731734732402574,5.430327363154492
0.22084176723580987,5.063112096964873
0.2223010033071016,5.0465474612526355
0.25270974565742943,4.440854447372931
0.22896682138163332,4.875250635157982
0.2230541661545131,4.9904452631058795
0.24126646082271336,4.630890285953671
0.23592667890461635,4.729916309945459
0.24242555963258713,4.616585572673432
0.22220082108725756,5.07338972214067
0.23885276034602346,4.697343151185329
0.21231762449137564,5.294187005713132
0.24250669274427805,4.6175884356779076
0.26734804818092783,4.16381759144957
0.24403476430693297,4.591683057779937
0.2593714129407868,4.216140066295237
0.2137980406000912,5.2345301649502005
0.2309132405641513,4.845372692182152
0.23125044671573217,4.8036023862401045
0.251923110373301,4.4293149671327345
0.2145056392544456,5.178940356545176
0.23377333681838636,4.8240999056929335
0.237846127756225,4.762233025582341
0.2307047155622426,4.911442739076397
0.29396172587051933,3.7252362301308315
0.24961382903641072,4.569837860181091
0.24546712644410962,4.563094759332012
0.2576455337374333,4.239155324063553
0.2548936810366068,4.2744039838278605
0.2384474541716628,4.765092379048363
0.24294969205710312,4.585086871098275
0.24285584698682014,4.619881635228748
0.22212374109344643,5.069638244165887
0.23939924837687387,4.685152139654648
0.23456009567781264,4.873875190191125
0.21913614929726535,5.1282567317905565
0.23910245224604254,4.698436675721908
0.2317092589159563,4.850427176843514
0.22950886812726948,4.933716793318283
0.2370681810789315,4.720348418334234
0.21663440129967762,5.118262607118263
0.24140063350659954,4.649859980933186
0.2450021267360788,4.531530257811445
0.2223200867572703,4.985926367722208
0.2565025204063573,4.305028707539958
0.2341681640765646,4.814663267147653
0.24482987282466714,4.600495956515135
0.22336195504463607,5.039587809137107
0.23683507264372783,4.704512328452127
0.24639839084815277,4.5787030183116775
0.25927952099383494,4.331967051899192
0.23123059386400335,4.887506258931483
0.26005718056075583,4.17509081642949
0.23920388653906088,4.696880925914531
0.22933700427965678,4.9357581885734865
0.21864377332806773,5.216705828829154
0.22575058771302364,5.0534150519989955
0.22367834676128762,5.010583111956961
0.23119323882293466,4.835489664668922
0.26231674665338833,4.247640943895071
0.22429725111784155,5.005552450938623
0.23627677882309275,4.752367832097899
0.24100719979578247,4.610205260276828
0.24409781293877494,4.518137247516848
0.2490342226776297,4.477254071509762
0.22466164967697885,5.021806534169816
0.22833042340274082,4.928213721677352
0.23741306091336695,4.7589413922831065
0.21291720129171743,5.257335382983992
0.24686632062062794,4.529308271987751
0.2690901196359384,4.215970823266151
0.2544924062772213,4.396785259240705
0.21636685503919786,5.203355682731154
0.2519798608826504,4.369265908620754
0.23538627922996902,4.7816940178180385
0.23691125839408306,4.764239806574804
0.23419305793235276,4.826406799138268
0.2261132313647392,5.038228964663152
0.2576012880398935,4.334682187227695
0.24456083338839263,4.531493679607975
0.23404431454141042,4.863899535754184
0.23293637937220438,4.782255835635615
0.25119714729430603,4.4354915398102
0.2393973058392584,4.676523779522566
0.24233450939291779,4.657350371167295
0.24304313042265005,4.629886526175729
0.24660551227147687,4.519658585680052
0.26191701675885437,4.38093240843183
0.25526480750776154,4.425327776992674
0.239954127265094,4.67860902836854
0.2449866127045251,4.6343085797699635
0.2453462563983879,4.5172893702451535
0.2542422539950242,4.403416287747802
0.22960253588355978,4.944834385939182
0.22373201355056133,5.073928665174432
0.2139665679830531,5.379615520333035
0.26713262092960594,4.089356397068032
0.27351160038263284,4.114815243437717
0.2188111719479886,5.188644485405109
0.255114093589395,4.378767569856157
0.22971363195872121,4.8816871566823075
0.24483980550060314,4.551968018935364
0.22082785073075595,5.118654611191426
0.26685601040403106,4.117352729230375
0.21879740035373313,5.100652296154635
0.2369753374003831,4.723166419007705
0.23404253946886833,4.766207535646971
0.23798684541959034,4.757078192839798
0.2245486546795696,4.988975212378714
0.2771878212828336,3.9085444419992283
0.2619654073898724,4.273942246832491
0.23652478196607343,4.731815705513017
0.21803141050235708,5.188029317948596
0.23249951395169996,4.817489419372689
