beta,gamma
0.24679030502471302,4.509334707550841
0.21250408047463104,5.344208871653131
0.23632424749850983,4.802417973103222
0.21138087649529771,5.362207911319284
0.21750802768246988,5.124335428071843
0.22422749605723827,4.969787078998972
0.22545712074129112,4.946113841310299
0.2336668595857076,4.837095998636975
0.24898422435622766,4.534339312424267
0.24136866402126805,4.669573874202844
0.22871689449620458,4.943118895909653
0.22119831801978598,5.1914408728267025
0.20341549185419328,5.593361382033641
0.22331594136564198,5.1125976498843615
0.23372204968029364,4.865918969989781
0.24435598385200782,4.619198920885636
0.19725218529759783,5.813285874220764
0.23824990432148224,4.570294691175522
0.21307088994594098,5.348427624910554
0.23419329794498944,4.867287036352646
0.25960325434135195,4.229086869589689
0.22575563898101714,4.965941778632607
0.24301171274794328,4.529492795677071
0.21402286137185916,5.250026884797361
0.21960241806336786,5.220697038542583
0.22536573448800953,5.022282999699225
0.20483543444803898,5.534548071056269
0.20552948273548574,5.523086814259382
0.22717223574699688,4.99022022252868
0.2250138963952439,5.013949238469112
0.2531150506626335,4.356858960658298
0.21709447246331792,5.254269070347076
0.20669148206878307,5.428779508909689
0.21107147318908157,5.334884372975466
0.23484045214398014,4.804537107451997
0.24121694924573978,4.645132360168388
0.24298546167890883,4.5822095511761916
0.24195176781916142,4.617755157434199
0.24341671331501452,4.497361730013734
0.23977379343722965,4.634529730560441
0.22364733300197337,4.944071099827522
0.2457441592339131,4.541696650707004
0.26933845030305115,4.11488115214547
0.21063717509104715,5.402823937042227
0.253676247688964,4.419263722167106
0.26235964712560644,4.205214935967839
0.25477659521783763,4.447772483759972
0.23611191066872106,4.711131644845653
0.23811515604246755,4.698907432624517
0.25357630979815476,4.350932418914922
0.22789458867598825,4.890201531200772
0.22274507428836615,5.1104760523199895
0.23343885556835728,4.855133521974816
0.22163222433947155,5.05849386664229
0.21627801513174466,5.247007300965478
0.23723090284357862,4.798655746234641
0.2503567697640987,4.505765436216726
0.21053480366514626,5.454061113660509
0.26007482160247286,4.244082187295147
0.2312422297650504,4.808049441878332
0.23831250028831072,4.7338145183594955
0.23819209301189023,4.713244173581079
0.28238497994201783,3.856041625472866
0.24340468122619308,4.603481417034122
0.23847903779012572,4.667484737044602
0.23337815526883396,4.850381133541225
0.22448761133606834,4.926804672693346
0.23320283207115616,4.7319993629560075
0.21641520805354772,5.232154230358414
0.23589797299071294,4.770096123067381
0.26053352981361444,4.289231771465664
0.21279768756969153,5.265915747831643
0.24495853338900261,4.585171664168897
0.21540707214342575,5.161577553597685
0.22892788026906147,4.900462880551254
0.24459585539469864,4.672293705534982
0.21564238874616548,5.203508067751163
0.24105109501127753,4.594738946087494
0.2532573682891762,4.422229579334985
0.24589478677398752,4.5234504897403705
0.22204204654984622,5.0710395280672325
0.24397689461982552,4.580511616313341
0.23645086357264125,4.733231589869998
0.22720436795194987,4.8983560229468655
0.2243263399539495,5.018065160248745
0.2584201452590345,4.256583870796653
0.2522511671398793,4.482369056429181
0.2204460714087815,5.16878375599222
0.2425638975952159,4.662288803162728
0.2478673766193539,4.459549356053153
0.22119831801978598,5.1914408728267025
0.2298327449944206,4.871999139531152
0.22921925002929022,4.9331795116051795
0.23683122775217527,4.773787628352967
0.22141068955096727,5.088258379484881
0.2087458400791601,5.46327142917952
0.22819299782827188,4.861324512216308
0.23683150074238118,4.689388746724039
0.25695137437647114,4.332417024849613
0.2412022313741036,4.616915492368544
0.20475194072149136,5.512679787012027
0.2509463880319506,4.494285603434912
0.25235141762514324,4.5009250156831735
0.23728809833391723,4.676286316973798
0.2353572361170252,4.703123672615112
0.2417475227115767,4.624882113837596
0.21985836220015514,5.056308823180897
0.2302671438488172,4.814770765969614
0.2240081495326512,5.047518208140665
0.254896028701758,4.424457646234677
0.23155974315111674,4.947283096819973
0.2424850662162933,4.535823970825962
0.22708907242745768,4.99759109002817
0.2526602226968419,4.43076218286906
0.235919152194872,4.798519139044594
0.24994447631973288,4.523742676840646
0.25691392708487765,4.317951817388948
0.229507058798466,4.8613315644907455
0.2024540754428744,5.8200175692213145
0.24728496385039386,4.4366621245612565
0.25205730999661874,4.451673359656957
0.22804357055729194,4.914233154656728
0.2221509431266179,5.029661354549789
0.23791955213856603,4.756973846497203
0.2368363842772276,4.751000866012236
0.2610738755508496,4.301426693017393
0.23754281221105525,4.709702040718481
0.25442754693342234,4.399640978095732
0.19912437469399388,5.7323298146418535
0.2396715359414866,4.637874126103188
0.2244884242016644,4.917410419052377
0.22926775818525844,4.859945455729258
0.22595848475250313,4.982694073465515
0.24500886418104043,4.470892469874281
0.2261070846658963,5.03836782340205
0.24397689461982552,4.580511616313341
0.22856076799972666,4.911253872488003
0.23310978614851216,4.804591602802754
0.23319206624509403,4.8508862050912835
0.22952026696957847,4.795780999045869
0.23300748649594843,4.740889078186498
0.22857161119637615,4.9096182369503
0.21311772650846222,5.3282302250187605
0.2586358354433485,4.2229504600436565
0.2492390744592721,4.482854464741943
0.23834819400015,4.709336280813937
0.21353549387789167,5.417396864800491
0.2539604036152736,4.371338556839196
0.22113372212140678,5.073681750876868
0.2432085278174365,4.560419112502499
0.22542027503424766,4.934110629598184
0.23611191066872106,4.711131644845653
0.2307479779257531,4.822659211143165
0.26719443576836954,4.081337405327342
0.21951416238127383,5.069070570042551
0.22435081379248667,4.980282544338028
0.25761103894758375,4.318208114054602
0.26319211126579195,4.221241195677334
0.22389507369013778,4.986874251308957
0.2307479779257531,4.822659211143165
0.2213496500791893,5.045769694839315
0.27246651289983814,4.053818715168674
0.20130658111866834,5.580300461299585
0.22120750302772713,5.056722287501862
0.2493039419115654,4.480890912630251
0.20555666745644718,5.583593753084252
0.26707138995340507,4.10707839220338
0.21642987258657462,5.175220697329369
0.23772145735191985,4.760669261292125
0.23652343550028618,4.763150418922941
0.21841138474587016,5.173482947928341
0.22525249869409208,5.013689961898097
0.21750802768246988,5.124335428071843
0.21960851468356263,5.115975947808922
0.2527877748355045,4.480444936159718
0.24590440449575926,4.534117301479771
0.2258381830724899,4.893618745304032
0.21793085923246278,5.2550347218404845
0.20411364163909176,5.586914252415644
0.24879882133993003,4.442951838359228
0.25809775087158854,4.341519811820525
0.22241948534182815,5.195936884989021
0.24141229792902114,4.647782344674359
0.2189046984349284,5.053854283800521
0.21828957376924318,5.270404804590206
0.23422928382940733,4.6821838984932755
0.2303142626220472,4.854157730557314
0.23333295033359844,4.815586857377634
0.243210121632602,4.592654840282642
0.23837837823226027,4.6886580216849385
0.23197940060973873,4.885304564806428
0.206370442013406,5.363856465917362
0.19986446334616825,5.651752808461155
0.22975197708443043,4.900874865544951
0.22418375784772432,5.1002580037383956
0.2503059495055025,4.550690104411861
0.22896667110402394,4.975618400397461
0.2528978835432772,4.421779119088527
0.21742843107749796,5.194942765196555
0.24016849827341064,4.699216436078408
0.2133733879876526,5.186946754329381
0.23828311974000313,4.692154921704988
0.24860983106937518,4.525189404415202
0.25616055140818983,4.366416941402734
0.2527877748355045,4.480444936159718
0.2363700330215222,4.766186281275503
0.24768544510236262,4.51664377698076
0.23801303199082308,4.789369971442239
0.26461893203941717,4.229908357297985
0.23180052854667363,4.810597112838636
0.22648552788261092,5.038646016844095
0.23150726210438105,4.8195344699573095
0.22938511611143345,4.835818122055812
0.23722998062626585,4.810474101960987
0.22832031154247195,4.897402290227669
0.22717223574699688,4.99022022252868
0.23162095314380163,4.828706360846448
0.22767572986565837,4.942651851863331
0.242230993131384,4.515535352566946
0.23017832916508457,4.850604738381703
0.2406505135506228,4.6827300937794805
0.22821380520007434,4.983230823887407
0.2547664505328242,4.373018188903942
0.25809909361340133,4.339350289830844
0.2677943248561206,4.168248911833601
0.24994447631973288,4.523742676840646
0.21088442052117784,5.414452789309931
0.22061391352260568,5.091300839146138
0.2531594274409104,4.391162686145579
0.22569442992386476,4.973799205919669
0.2146563563101136,5.175146866322625
0.2419101776872104,4.675446006346448
0.24859936916073333,4.437664370781274
0.21910324946206042,5.229568278742616
0.2065808638393379,5.5118992062848955
0.22892788026906147,4.900462880551254
0.235757972081766,4.811462888365376
0.21995827907279508,5.129754962706051
0.2520285646879636,4.476457665902848
0.26211449997966374,4.221307729961582
0.20483543444803898,5.534548071056269
0.2262109064246515,4.859358800127763
0.21440044101161296,5.286386484219748
0.20467411733223947,5.536415209077499
0.25026062839081326,4.426540275994248
0.2371667815597692,4.761537320717157
0.23062814407341803,4.794876967248786
0.23254678222565678,4.801591577611618
0.25846899222483394,4.342828856285853
0.23640084425829425,4.708022559852749
0.24298546167890883,4.5822095511761916
0.24084625185624714,4.676703322210831
0.2258921548013616,4.9860342092642655
0.2457679853412786,4.483806481272909
0.21506938086833233,5.322599395895228
0.2039220793764411,5.5278735276974285
0.2342480348567127,4.771013171669666
0.22691095753613716,4.991667823805862
0.2381029403372051,4.706279852942917
0.20154478179005175,5.6451576908912795
0.20768235566649543,5.446914144745319
0.23638721972074023,4.648486594718058
0.21107147318908157,5.334884372975466
0.2241131846690874,5.157138601359674
0.2351691276764369,4.732207448749641
0.2498734879312285,4.386322735135298
0.23540326983232515,4.702311257743798
0.23728809833391723,4.676286316973798
0.2126188589761967,5.302201501354924
0.24179020887757696,4.710226037605913
0.22376860811810556,5.03019368509975
0.23641080435765624,4.775595998518318
0.22501662510753512,4.999783601809274
0.247738813980771,4.413425322884258
0.22037932238485872,5.145808625230507
0.2024540754428744,5.8200175692213145
0.21440044101161296,5.286386484219748
0.23431240408821633,4.7746957603950895
0.21858589151472008,5.102383681215238
0.252563838580324,4.410981910765965
0.226665204550778,4.993863371827383
0.23683150074238118,4.689388746724039
0.2168010679898772,5.189205778937262
0.21702146482497994,5.204533800364093
0.22985471205747904,4.926418159334754
0.2607587509418013,4.267156975623139
0.22856076799972666,4.911253872488003
0.23431240408821633,4.7746957603950895
0.20888569591206763,5.453019622680633
0.22595848475250313,4.982694073465515
0.23475240191212446,4.823981268266467
