$\beta$,$\gamma^{-1}$
0.10536641892193312,18.87134712107508
0.09527443946701736,20.967884875430098
0.10022666633489775,19.731854614034926
0.10062211209128602,20.25807358033214
0.11019531226612396,16.26171020785757
0.1048345396308614,18.36542471716893
0.10496842102499951,18.945929110115323
0.10206863339186524,19.546255307339596
0.10002006434737105,20.24156926585013
0.1064460801354838,18.21799677289357
0.10391312635601381,19.374236555705117
0.10222738678021467,19.0957246075225
0.10341144625539973,19.453299886229473
0.10073287857960822,19.53379264251434
0.10414514456776564,18.572886365068705
0.10038022311419602,20.198422513950067
0.10275341149339928,19.22804563294083
0.10206898062041155,19.38882091656105
0.10265762394590383,19.40657134723291
0.10185433359428865,19.4809510906307
0.10442239256987801,18.891635417946226
0.09946712058413054,20.290590424302835
0.10152619324061989,20.115423151886244
0.10019375075438948,20.30890069279251
0.10686083059386664,17.400554247633774
0.10535610010090384,18.06842058217218
0.10319568133742925,19.00144540599602
0.09931449453706338,20.05011126876054
0.10439027554221811,18.58798825055737
0.09895618295004022,20.211640594851044
0.10264329457383022,19.432945299370715
0.10085901718237789,19.236941199284505
0.10184473245602516,19.195412006857246
0.10303737115935797,19.277457259664047
0.09983300485741115,20.277680600539405
0.10365627520491237,18.873740524124898
0.10206124790983606,18.7981390667995
0.10502907885913408,18.74995334964549
0.09981774856706477,19.967114500819733
0.1010770440589246,19.614666704272285
0.10072460075859015,19.717232887795642
0.10621782828081851,18.060466993490877
0.10666137183439561,17.899454279297153
0.1042554660363375,18.20866317809561
0.10088373423632535,19.09888585148876
0.102275628966296,19.475068752779837
0.09748399449606139,21.009975120689052
0.10659221034278213,17.96973543287947
0.10109053486631427,19.35404401821357
0.09948787939081125,19.924707270052412
0.10682256087160048,17.624898790583586
0.10235706979030376,18.692058804453083
0.10230543892785728,19.461373229000117
0.10394318393420254,18.3376170357125
0.10254698282383921,19.218134456812944
0.09833273379025581,20.134705936661472
0.09852698050755596,19.93278823185112
0.10297637615660855,18.874931548070826
0.10244748620242122,19.219903854722432
0.11277382774585337,16.43446821271034
0.09803357595148408,20.249721227588424
0.10249010796333756,19.499270376538753
0.10216986171179962,19.333557435555946
0.10839956043362592,17.159795640916723
0.10051841066125268,20.044558392418427
0.10222738678021467,19.0957246075225
0.10399229134806787,19.196005062035372
0.10456190226353185,18.335584971079285
0.10880874104090657,17.548234820017964
0.10438806508800882,18.685424836875047
0.10307390061166873,19.039263452870937
0.1040015315674374,18.985656330437166
0.10217252658046509,19.276533877725328
0.09916087833029083,20.208723791905346
0.10257272520784312,18.738548669790312
0.10701834262947454,18.199401374197027
0.10675125897521637,18.295220402258504
0.10102751531160051,19.936915081996467
0.10086910903105535,19.493327325850856
0.10800000791439957,17.414381149273257
0.1045899852320907,18.47336367747733
0.10445138223224444,18.711178149394005
0.09951291860209263,20.718729992844303
0.10216665951860143,19.267630205890338
0.10613775147918639,18.251409306344183
0.10191043975603865,19.059222588187453
0.10202842650685877,19.110227344262302
0.10489807087657735,17.979235732358674
0.10941528664244736,17.473057898129262
0.09835641361905886,20.788760073814185
0.10526043296889104,17.895675966302484
0.10077029356635898,20.088029436974868
0.10706541515632649,17.91595757936895
0.10740827496688883,17.893899083720026
0.10326074392855505,19.140661063086764
0.09827991293357508,20.51824105230696
0.10248581489412834,18.856891043639912
0.10330090075947056,19.043577652357712
0.09833273379025581,20.134705936661472
0.10423726245678776,18.853125274039897
0.10156754653101402,20.099978395396008
0.10225338609115632,19.47798369644796
0.10610019431033185,18.224912242210074
0.1070047648465777,17.879645891751277
0.09964822742905272,20.120598074729973
0.10630168142999925,18.290702082964213
0.10458643983358486,18.487015169509842
0.10128087985296323,19.39178479288161
0.10148698233070104,19.35499004587147
0.1040952894568084,18.363040474851193
0.10211681029172102,19.426857191288075
0.09989132247685968,19.960128925357328
0.10331127425092779,18.924700466200996
0.10078831505713012,19.850550164902057
0.10159307833090948,19.969393231038804
0.10701773872216867,17.818870752947433
0.10698667417017356,17.637455995104233
0.10333865739621503,19.093249971695283
0.10330750966996574,19.57540951177953
0.103873419523123,19.015261724795206
0.09643802818021908,21.32638027334606
0.1016161789962182,19.559203798327104
0.10377016503524455,18.496493938113527
0.09978935536667011,19.914298561657603
0.09813336647787349,20.498724336097787
0.1035160310722351,18.72052181390368
0.10308845264592638,19.044701708435184
0.10588150335326024,17.94274943504997
0.10538371196416656,18.52031824369778
0.10712978856351096,18.23267934864201
0.09956547957195615,20.355168075136138
0.10120062939234016,20.12230826386838
0.10079797811456524,19.91163714252988
0.09974691076123075,20.499685317147897
0.09959067588762013,20.280352752319835
0.10246825098473035,19.921504219561427
0.09895711098623786,19.39194131042187
0.10770921812441761,17.525011993702257
0.09806619332290646,20.611781024681022
0.10641936277752251,18.36692555185472
0.10241073274050969,18.943227180063744
0.09861051347798855,19.98066762575108
0.10184137123231317,19.171807254312053
0.10567871184378216,18.72594904455638
0.10475487065146574,18.44997796655686
0.09901148828862988,20.503747990087795
0.09682928276111104,21.089446028608787
0.10039351093518903,19.698683387983216
0.10369387300276528,19.009397598524057
0.09569259737510054,21.28779339807124
0.10326655009153085,18.963071655957275
0.1060610171126819,18.407170752050995
0.09982479974949626,19.97304308072765
0.09954013892428762,19.754488452803574
0.1018869058514318,19.697445166047423
0.1016951031149231,19.628444328290012
0.10030545506082733,19.806346099648277
0.10233445680220642,19.653218320902496
0.095557922691284,22.04269938847413
0.10427470129828476,18.462219682912067
0.10614214688772292,17.9297742308494
0.10157896045562415,19.717406662513216
0.10515162138921343,18.2544209361052
0.10369387300276528,19.009397598524057
0.10501885813074076,17.74213451888975
0.09907206714643825,20.341069983597517
0.09800771481677532,21.037831439720012
0.10748353778739828,17.130464887179244
0.10295287017830243,18.968748721472654
0.09962912390120235,20.231907504557633
0.09780748472718846,20.669390689736534
0.10452725751232546,19.039013036382
0.10071150543010832,19.306841177901457
0.10185059173592069,19.643614641959704
0.10462667152511272,18.334821355351487
0.10521262490993215,18.87465101549628
0.10678152523053638,17.677995512357967
0.10341396915527952,18.921160173077773
0.10122062459796888,19.425102831937124
0.10147383100251874,18.82690259687873
0.10740827496688883,17.893899083720026
0.09922104515313092,20.037251189480838
0.10140651702090911,19.209076529604516
0.09773631814893768,20.606651715787848
0.1027343756967756,18.982744411458427
0.10110469776822485,19.651008991432448
0.10206337573181763,19.196991574422594
0.10048911746956701,19.780133797420188
0.10595910194295416,18.084100465930266
0.09938287455619814,19.77701485907306
0.10306178758723586,19.010825604879383
0.09968534159896333,19.656119637629057
0.09765282713224735,20.70612159990942
0.10291773602025578,19.173619448540094
0.10659629120434946,18.357775154385312
0.10307962492792584,19.032757954242314
0.10293201345579198,19.294982220483103
0.10501246918392863,18.808581187028445
0.10489099410603851,18.045857833139518
0.09647680402352411,21.518258061357226
0.10334840561567661,19.095136753949618
0.10072558777352429,19.92796025888876
0.09523661353142414,21.953306899947542
0.10211681029172102,19.426857191288075
0.10385349205808589,19.213936039049234
0.1018452053741212,19.584272559836876
0.1034612695838408,19.201165976976142
0.10314149180100309,19.029408794241885
0.10509454054493089,19.09544225703841
0.10676019593934945,18.183124600761417
0.09853803301292664,21.216851524060065
0.09888871248942838,20.156278847813716
0.10138769474629727,19.625002791844658
0.10096818819204434,19.743640463402635
0.10102410660147781,19.852429873673945
0.10356877698278222,19.010809750701675
0.10054214803624124,20.085660054725473
0.0989043990934416,20.114761305969754
0.10399023195883085,18.19162346180519
0.10115606514875593,19.614538626969736
0.10157896045562415,19.717406662513216
0.09796549418188642,20.41219314738738
0.09992866018268284,19.703679810497977
0.10738184812090532,18.178666715085683
0.10126530456512933,19.3271047155744
0.10295288106136918,18.934268193163152
0.10291773602025578,19.173619448540094
0.10350038604599068,18.77419515260476
0.10600874249663084,18.326058557409578
0.09867508499089724,20.319217678433105
0.10343029343556849,19.034092328350834
0.09947314492619751,20.01295574912205
0.10849321444159037,17.499632393281164
0.1015929991828014,19.780117581446788
0.10822109329329428,17.59824109426195
0.10057582895361833,19.67778802609209
0.10153741556471899,19.18506044921866
0.09931449453706338,20.05011126876054
0.1015723557643682,19.17806013187254
0.10130381665238797,19.288423636385513
0.10376421474801718,18.874232112216998
0.10158142645104945,20.000302073781942
0.10523620270234574,18.69118093180691
0.09722090218909554,21.135994090428582
0.10257902897939529,18.955838448033322
0.10286023017869161,19.205868743799503
0.099658929114657,20.473218145122615
0.10217237601317841,18.943040971921434
0.10065712850355771,19.473763428652358
0.09770584771914796,20.57028206174697
0.10303503532326781,19.294940162336342
0.10415680847035658,18.51442360000966
0.10137810327457947,19.56698968346689
0.10247207095469506,19.873078684303795
0.10162533829512274,19.25227722698992
0.10218019190148303,19.14107228620418
0.10555382748931587,18.088195902807715
0.10332545142567395,19.116359391524753
0.10729347861607653,17.780478437688615
0.10166569539499525,19.13288955127946
0.09938351575406144,20.006188519035042
0.10197136417234409,19.401196995393025
0.1063250814338912,17.968195395146843
0.1016308086445617,19.10952858259636
0.1026108577962863,18.91118576041405
0.10142260673117279,19.83138124774191
0.10008782883060224,19.729153715013958
0.10446690479541405,18.366101561163443
0.10260188673335155,18.979648638790483
0.10283187398796308,19.155462796945276
0.10076450018960188,19.51362002664236
0.09888871248942838,20.156278847813716
0.09856972234085856,19.99260084261578
0.10518635742895564,18.20072151026229
0.09852736219067591,20.130915651015084
0.09991669027146374,20.087619699172095
0.09937980982180938,20.37789413544314
0.1047316443911792,18.886808675317734
0.09873287364165391,20.447552367331003
0.10152592926325463,19.73924725035912
0.11045739283125257,17.173142605082855
0.10427973299743988,18.652238702454333
0.10003031950841917,19.821853974502613
0.10138769474629727,19.625002791844658
0.10430419102162101,18.051490363017592
0.10681305601406305,17.537964152325802
0.10612240777568147,17.69611364667392
0.10548838054311108,18.163397609695508
0.10531761365813415,18.383686042663467
0.10471724548880718,18.4142565723711
0.10211681029172102,19.426857191288075
0.09976556247262801,19.618536614989534
0.10498888680592125,18.312413380374736
0.09974545211072791,19.36946415156822
0.10140126960119339,19.28392784686526
0.10268215875751747,18.77671172093702
0.10301147388578089,19.025491572658915
0.10271291804564286,19.17149887109682
0.09847589180827586,20.536492893251772
0.10504758091065503,18.312045210562676
0.1034873114972918,18.60157169556272
0.10343060270882726,18.665177479903186
0.09790539150231196,20.081187469530324
0.10092056150243768,19.711370496809934
0.10786377894805907,17.421586101296224
0.10156605900754129,19.53868241892519
0.09863254866137193,20.606405633311386
0.10152849666061431,19.227447099233913
0.10858170216306968,17.66783689882422
0.10451404703403512,19.04652620975605
0.1041414530503702,18.302529953998096
0.1020301437493739,19.143362275580863
0.10449715709694125,18.49179940683204
0.10196847858370299,19.073196629225958
0.10663706594040681,18.174484768398152
0.10127634593281942,19.429693542924596
0.10158763022160361,19.444493590416272
0.10157896045562415,19.717406662513216
0.10128087985296323,19.39178479288161
0.10228027909649606,19.110076220380236
0.10932834682675571,17.175081286792445
0.1030019005203345,18.996381988059692
0.10329254488839201,18.588701712736455
0.10254020187471259,19.48095451779223
0.10894295522970895,17.249734496660512
0.10559325854978607,18.600951745524405
0.1065678896463556,18.219148963872094
0.10360822188758988,18.980445642826727
0.10642589296420267,18.1772858053485
0.10629308052803411,18.335196254441477
0.10935144732898594,17.18044238642423
0.10641007573520284,18.22640215991111
0.10143736324921995,19.41249067964115
0.10196517120264131,19.44435096684707
0.10019150517193368,19.685365349570052
0.1039608257319664,18.878186729702946
0.09787707498127783,20.70863904258378
0.10202793090429907,19.655586081709046
0.10557260953215887,18.360554703159163
0.10486657550882406,18.439888334564955
0.1003278523198104,20.240011178918493
0.10256036115941916,18.98949089115484
0.09874392703394505,20.795157440839308
0.10278286711888801,19.49982480965612
0.10769491802018921,17.694764911974147
0.1099517998828462,17.23499721281672
0.10476662561577535,18.717488824380403
0.10368365307315337,18.902349499040998
0.10392172597089716,19.436354849723116
0.09879856202619533,20.48865606255793
0.09861051347798855,19.98066762575108
0.10600919354663689,18.393456419946347
0.10832642153622096,17.175702175940216
0.10206667307569946,19.2453505816988
0.10141788075865073,19.89131717557924
0.09764528999773366,20.240616874808527
0.10360998111521486,18.258826644632606
0.10060122041123232,20.26035825929658
0.10239856677899456,18.6705568423366
0.09974194911985292,19.858080457824784
0.09933609768523091,20.19887538816426
0.1008217846648733,19.364193851874415
0.10143736324921995,19.41249067964115
0.1043634089495838,18.607615542395454
0.09979140071859302,19.952811466802185
0.10045945213813233,20.206883136628655
0.10160069281358688,19.658371137178808
0.0995405075591101,20.165908954356013
0.09874833817716196,20.537087791445437
0.10475210047910888,18.790815431546676
0.10249768225831463,19.384034805273803
0.0989721029361454,20.59858812060559
0.10423726245678776,18.853125274039897
0.10899726800758283,17.218475229978793
0.10198438931506856,19.60085450267671
0.10923083482916889,17.524845474846693
0.10273079882059832,18.74111750078813
0.1025046736528533,18.749733690438728
0.10079797811456524,19.91163714252988
0.10433140469276578,18.61090929358109
0.10584975244244195,18.347887261079286
0.09981877830112457,20.33143307356929
0.10551082382612989,18.054807653786032
0.10395108882873975,18.74601984884821
0.10048911746956701,19.780133797420188
0.10129988574846074,19.80862457400109
0.10227664215235126,19.081571805968174
0.1025134578896801,18.832539397143933
0.10232632199985485,19.137787083839314
0.10297731809416633,19.25225424984438
0.09569804791867288,21.81542636321252
0.10836465394899022,17.479987467279052
0.09930271139309324,20.157950168958852
0.104013487726392,19.047040644208305
0.10548101181864414,18.48371268476939
0.10311317984932701,18.78059581846863
0.10933008924410985,16.845662194572
0.10611542763751239,18.00061714998206
0.09938396655765817,19.90217025811218
0.10116062859300631,20.252133430809142
0.10004055180439513,19.874789354577707
0.10552282502232851,19.141553279493213
0.10072460075859015,19.717232887795642
0.10067874162220315,19.6692149259015
0.09960252733316528,20.37527614639681
0.10445941454182618,18.61783319939996
0.10049687240058493,19.57153685248636
0.10667377982957042,18.465352046778953
0.10757115857764031,17.936689808631186
0.09795325175611592,20.267509431563152
0.10379443376581163,18.7670234945377
0.10241073274050969,18.943227180063744
0.09962244466713967,20.35470940155204
0.09958467735658566,20.022378969506768
0.10187301244933145,19.243737776696133
0.10643667681412484,17.918114928165746
0.10286023017869161,19.205868743799503
0.1025725218943628,19.751703414850667
0.09931449453706338,20.05011126876054
0.1008217846648733,19.364193851874415
0.10198438931506856,19.60085450267671
0.10293201345579198,19.294982220483103
0.09899054996253848,20.609155605848162
0.10006215308049006,19.85568876693325
0.10384050539378362,18.627006894856294
0.10143768877206596,20.145040536758497
0.10194439556019191,19.07535941375502
0.09857578670160931,20.307100780087485
0.09895618295004022,20.211640594851044
0.10421380820191957,18.924646531998654
0.10775071277705722,17.611406511567555
0.10111684148286845,19.581702887397856
0.10857908754858525,16.962037777965715
0.09993165375536121,19.512248382913814
0.10010178430434162,19.703151572828492
0.09705887051377415,20.623054347996426
0.09969804376902854,19.516543016125173
0.10216859040922707,19.299579450058868
0.10680439208210571,18.02051564742047
0.10435903524683593,18.863193382540146
0.10073371736188501,19.574124632469754
0.10228737984575408,19.120740756052328
0.10383462928287446,18.528262907527854
0.09845795612507141,20.256460377495472
0.10287808336888885,18.570867851829313
0.10475210047910888,18.790815431546676
0.09875427941580749,20.39028736571328
0.10093816741961699,19.162041779029078
0.10012125500060122,19.599142621227642
0.10220522079289766,19.430458988215733
0.10502978787418307,18.552040750179092
0.1011127387316454,19.469471460348384
0.10125525422618734,19.238046533220384
0.10388210620354191,19.23247760497745
0.1014470022744738,19.68880053353522
0.10089549380094301,19.716060544998147
0.10133095190751835,19.78376420476996
0.10854158402206561,17.246041146617856
0.10682373590191357,18.155414543192293
0.10535720558973195,18.531014177625057
0.09806724711265033,20.32797029492632
0.10431508464032282,18.75917080054546
0.10589494065543625,17.878204440647757
0.10039716534050502,20.173072709993935
0.10518446532067792,18.927010714615967
0.10065712850355771,19.473763428652358
0.10379185319434098,18.490146660916995
0.10253790529555899,19.03287690971875
0.10112177993165107,19.5121612535556
0.10021696749089623,19.791383066061275
0.1008327746397465,19.288009008322504
0.10151557916009939,20.08124473577011
0.10012156932146966,20.316963921906318
0.10242781188734143,19.26956995030343
0.10662347749072365,17.898172104252215
0.10162115746639783,19.63297509907303
0.10260388448149599,18.53973745498802
0.10168322106879564,19.916575355544566
0.10734054691111446,18.332720883395996
0.10932834682675571,17.175081286792445
0.10279808930697958,19.11486292656112
0.10083906604897673,19.422132709367034
0.0987135857180327,20.04840735964749
0.10384168204911681,18.925293529858518
0.10735602911025482,18.17020029113899
0.09975722650046971,20.01915017763676
0.09896745010764313,20.126605792635527
0.09951656892742525,20.296651891803986
0.10738190638533547,17.699058672135784
0.09654123532741288,21.075744097102515
0.1008442557392064,19.037454092827804
0.10443706149493996,18.668584508917718
0.10467302726154383,18.590719964673283
0.10564042926018691,17.77523710413368
0.1032710549956041,18.71959514410657
0.10138769474629727,19.625002791844658
0.10555382748931587,18.088195902807715
0.10528084107857835,17.958159541105314
0.10495018498109444,18.802199854671063
0.10225254590944034,19.052093506794677
0.10427606498184482,18.686326485353725
0.10267407130704174,19.079780185647568
0.10281388640054485,19.201531902784232
0.10020544526683373,19.797782006805097
0.09844111031292505,19.9162196738396
0.10274685520405946,19.252443027283988
0.10390197503183687,18.712069978910826
0.10249591313759215,19.58627862710569
0.0993806636534609,20.658920790537966
0.09933792715208692,20.81277256309244
0.09766637500221946,21.22832692581971
0.10712978856351096,18.23267934864201
0.09947966221891089,20.231939757118216
0.1040245575255189,18.55049506697692
0.10363867001599467,18.923611608028956
0.10391141455808214,18.518563153685054
0.10276701277335777,19.56685639951922
0.1070047648465777,17.879645891751277
0.10200247119909156,19.2086537502295
0.10082166784040492,19.4995486799769
0.10555908787231183,17.808279326423015
0.10477603152665602,18.192277571916687
0.1014794458975269,19.35931713691357
0.10931486862248146,16.906130634304304
0.10676019593934945,18.183124600761417
0.1016531970789294,19.371939787849158
0.10568761790169572,18.46136391469504
0.10804875866532303,17.89572128373789
0.10251042436236649,19.10975258784513
0.09930271139309324,20.157950168958852
0.10017653308148648,19.915718868252412
0.10187623957878107,19.540174367093933
0.1011194271321621,19.65175393718374
0.10271291804564286,19.17149887109682
0.10303737115935797,19.277457259664047
0.10207132054071828,19.433963701941824
0.10257025518654381,19.58378452143751
0.10227664215235126,19.081571805968174
0.10195151456052139,19.46212101746392
0.10229422601014042,19.19249716604148
0.10426683619702219,18.180543541992524
0.10128818810136915,19.85561873349881
0.10326074392855505,19.140661063086764
0.10047640426267486,19.78881726324836
0.10298954713252625,18.489319007027767
0.1065357185971926,18.528150478268934
0.10288463549019866,18.99135314013157
0.09946213264694923,20.407603619728174
0.10355303348377502,18.550685171938955
0.10148068797402604,19.16030043148153
0.09621854883365445,20.89144147472004
0.10102751531160051,19.936915081996467
0.10895472597230837,17.52185711771112
0.10475180293781666,18.137027173028063
0.10876429609419969,17.55744096296732
0.1046972332624224,18.658338425560867
0.09868461721589679,20.72010123916705
0.10382598128242425,18.433456755769267
0.10644004489813735,18.044308480558012
0.10137728054217979,19.643874095767064
0.10301572012573114,19.41546002049015
0.10538838980490571,17.92369404426418
0.10134878687474012,19.420150733012424
0.09765282713224735,20.70612159990942
0.09954136430989868,20.38267732064765
0.10267993427444877,19.331162908150958
0.1049883446415062,17.95709312541121
0.09594786305802498,21.26914010446786
0.10439027554221811,18.58798825055737
0.10036504384067314,20.172293370800823
0.10187508551688915,19.360947812317455
0.10037556002883641,19.799132860119762
0.10206124790983606,18.7981390667995
0.10034866106150013,19.993077591795192
0.10356857376008033,19.092957655325176
0.09859630608198063,20.454814454054933
0.10174426143750857,19.920706835962473
0.10325676273567808,19.343601402324992
0.10154902233103254,19.27754795035556
0.09897231370253097,19.729709257050114
0.10275086745192993,19.345805080932873
0.10037389991115876,19.31299531634814
0.10328864870697818,18.53402705675032
0.10008782883060224,19.729153715013958
0.10498567378969043,18.47226559172167
0.10244748620242122,19.219903854722432
0.1017629138043128,19.239479207333883
0.10256036115941916,18.98949089115484
0.10932838936027114,17.21642519962606
0.10332545142567395,19.116359391524753
0.10123728986089398,19.92091772732113
0.10501885813074076,17.74213451888975
0.09975919657438946,19.991563564953893
0.0988454485647353,20.978594176582053
0.09796549418188642,20.41219314738738
0.10538371196416656,18.52031824369778
0.10275341149339928,19.22804563294083
0.10955706588159494,17.380397713127156
0.09953367154707371,19.265156340581825
0.10843239014872531,17.540937944406217
0.10107702258830253,19.85006856455452
0.10776529515214778,17.946381787760867
0.10406876022307074,18.573727901104075
0.10603990345616285,17.746015226951535
0.1017459345744903,19.589993698971426
0.11019531226612396,16.26171020785757
0.10492350951197132,18.33542213749011
0.10742721390585083,17.649116144150646
0.09938287455619814,19.77701485907306
0.10632241052032897,17.835248991609806
0.10467349186230351,18.47270099343165
0.1026010486553577,19.524866413898035
0.10297180547591986,18.715913680213326
0.10472524746447728,18.210692375299296
0.10516863877297218,18.43126414871854
0.1023537926335529,19.753124552268073
0.1014470022744738,19.68880053353522
0.10118800576985292,19.42409458575375
0.10273567861736091,18.89690972061323
0.10019150517193368,19.685365349570052
0.10620959053791369,18.37880582219166
0.10700064334103522,18.066509062856827
0.10194981858259176,19.72676891032331
0.10012001433393311,20.286375624403945
0.10077029356635898,20.088029436974868
0.10649253936073842,18.30175768263065
0.10155440238159244,19.447284941512923
0.10323466083611067,18.61734538119079
0.1032710549956041,18.71959514410657
0.10126530456512933,19.3271047155744
0.10123278574371,20.26457556777441
0.10242175061524936,19.411462007406502
0.104312867997043,18.546249378410785
0.10200711077216022,19.92088833377343
0.10460198087966917,18.447289836443197
0.10244059461884598,19.143318293936613
0.10170918314286059,19.07300008894841
0.09862179269777036,20.48678006110596
0.10243390694075676,19.078040589832145
0.1042967058955664,18.290402086052197
0.10434277355991738,18.35957008373893
0.10595910194295416,18.084100465930266
0.10391747942081551,18.85838271998049
0.1009881070430782,19.21391158449665
0.10384011647314975,19.130775311842356
0.1070873305426179,18.225180767871528
