,0,1,2
0,0.11611708463984925,0.0902155625135285,0.08972217772316654
1,0.11169803747977038,0.07960531925599203,0.10128988979016075
2,0.13902526663417136,0.09473152361721582,0.07805869919375266
3,0.16616639367562988,0.08944796281135224,0.08344966471714478
4,0.11866270245264664,0.07541193588887396,0.07732327899508631
5,0.12289607035571269,0.09676891627485376,0.08146659960637921
6,0.11271872482503899,0.09016983659490432,0.08329962991602013
7,0.16153037824134742,0.0842761807903337,0.06423233870669263
8,0.11116097382059766,0.10531811981973735,0.11590096168146265
9,0.10526966544411341,0.07691159490762235,0.11150130282562569
10,0.1486389357779332,0.08990072787807309,0.08571532918241853
11,0.1437870339284732,0.08061839063227541,0.07889423124834673
12,0.126532800422654,0.09370531239636784,0.07604401206750384
13,0.11004162565233883,0.07265253086737276,0.10224636715349153
14,0.12444217698521556,0.0852894326317912,0.08102194266437787
15,0.15563097003988963,0.08486982075878316,0.08380643847395237
16,0.1197127325466166,0.07215106272157394,0.07920468415989129
17,0.12016258080723513,0.086346460297304,0.0867608106846196
18,0.12191043784412033,0.08357981107126931,0.09400560071360843
19,0.12801315191066226,0.09712472297249683,0.08746884885219297
