,0,1,2
0,0.07381058488584183,0.09218793081245226,0.10310016972917643
1,0.11347798679340261,0.11513772253485313,0.08879140910486708
2,0.09363262375636033,0.10819322576261342,0.09968184775993284
3,0.1481576267625376,0.11958865334509149,0.1172097941090486
4,0.09962175465453493,0.08219637762854363,0.0868567233155402
5,0.09872854365990406,0.08581196381138534,0.09548284555260683
6,0.10784167837505972,0.08496507579198861,0.09627839979258737
7,0.09590647657884593,0.08278727754785392,0.07991076081289505
8,0.08487508793184034,0.08107252125011746,0.10520423816939478
9,0.09480411264176541,0.09201330659950725,0.08622615140744463
10,0.09867045004742979,0.09105017059953169,0.08509805261150584
11,0.10459869448935678,0.09924102402600622,0.07950407734460431
12,0.09322656878590323,0.09027868855499126,0.08588254494073438
13,0.11951427537066187,0.08291531770118424,0.08697510857688667
14,0.09682852710968061,0.07394151230328702,0.09139072082831992
15,0.09422621646307519,0.09159304366027755,0.12406920518958456
16,0.08772514004151,0.09610845133718665,0.07657098383327209
17,0.08493664158548671,0.08059500616455045,0.07643821399571314
18,0.1117747525955532,0.08260224919828871,0.08089159995214326
19,0.1033626689573832,0.10535546350028195,0.09974161688561495
