0,1,2,3,4
1.7594135881580895,24.40077253102622,99.78336356113435,149.44067366850695,729.3952230509882
1.765876196695603,24.49932929635348,99.28447704757296,127.4713612501084,714.3543541400459
1.7711827532299078,24.62544429917063,99.7628218108973,137.80083029964396,738.3433590691498
1.7499545886894914,24.471863571040462,99.41873437929988,129.57939523033602,704.9648862362692
1.7492075239679052,24.2508733866912,99.55774517358667,139.5390891407911,748.8454004317291
1.7483911032750874,23.890123619491362,99.59209730695113,141.25283149690594,746.0361679668996
1.742519824228646,24.057320476829375,98.58092745450213,136.72697646292104,843.1758655476511
1.770140296026975,24.089155338514082,99.59070812146659,145.55739653635453,704.8126687667179
1.7530092201637069,23.686903227791383,98.93912398570431,154.76683896498108,725.1420393508274
1.7506350214092297,24.321356792944865,99.42187163217037,141.45940396664508,773.1183186673125
1.7573170373489304,23.78079606326908,99.06871171266752,142.72097631166278,703.1104420773416
1.7753320733156392,24.30855170907753,99.30462312223088,135.02959194657052,727.1032902051495
1.7526549528782513,23.90200186907653,99.29215109499187,129.7453828080423,770.1194701373742
1.7636004692652445,24.174051454763088,99.67711153362309,137.68407409266086,778.9944297193471
1.77600917399269,25.653921010724154,99.78862800368228,136.2303651779029,768.1736704080938
1.7808005349174554,24.395985815409336,98.37322244149051,137.06573939955936,682.9178779835161
1.7723590947014132,24.552533235032794,99.42167395381878,141.9746714789577,749.176477787202
1.7649515315880673,24.07394035532387,99.58305263612962,125.86730334449953,721.088365463176
1.7376700862316175,23.6290849833777,98.77647194831091,145.00571971085674,693.6343597317126
1.77586929392752,24.77770883411248,99.39054505416551,133.25568919191673,798.163684943645
1.7589121903233873,24.297795985114945,99.5737002235314,135.595232724392,698.5674466860031
1.765381737180502,24.584152900789057,99.16764980172495,142.9410926480416,763.4206686358724
1.7715649395693212,24.19664465925382,99.55861597463085,146.85057228460855,747.2948132847985
1.7523659914046146,24.343219453306226,99.03093212560923,132.2959568489271,755.7513449841542
1.7449464932802465,24.03417000195028,99.74483006943561,143.3109731041612,771.0988104134867
1.7681781186300165,24.43875781334992,99.29603340290083,138.6344780861387,758.3115701677872
1.7650232225040652,24.348641566267805,99.1248302141356,140.6619649618228,734.9225700783016
1.7759957345222335,24.725244551711654,99.24850573888456,139.8231952090183,746.9071909983534
1.7613184991052895,23.74101504422567,99.228138431441,146.36477814638172,742.034008358143
1.7672537243917037,24.905466580391902,99.0111462589071,134.5415497789953,872.1581753045979
1.776774416566504,24.79397906817623,99.34787619179521,132.7321516670731,744.9033538630948
1.7736278216125525,24.400380119185744,97.90614887611032,125.77417139419437,694.8553224599933
1.7807432105623109,24.813477392901827,99.95024169102857,133.0955650817172,686.7792106173516
1.7431248286438092,23.540411233086324,99.37623253964112,146.1195709602338,682.0105007901712
1.7542981960912774,24.13613920669713,99.31632404014461,140.9293634993858,707.5059800687136
1.7332783499985434,23.494531865441324,99.883193129467,144.68662494236543,597.2793490459701
1.7640711942913123,24.34147062904776,98.79749381357063,147.21800798699786,726.3673531360121
1.7742082843186084,24.469928279291867,99.2875465297564,141.78745983238915,731.0329092644599
1.7638792732425508,24.34735666361423,99.04928313140492,131.2280384461948,685.5462918594513
1.7467651817368275,24.167451819179192,99.88134130104929,130.6430408998712,754.721017060605
1.7827503204107216,24.912520435147066,99.37314636572209,138.0434226503396,778.5442385960549
1.7573560748830457,24.569919216813897,99.0386213731702,125.23460176977716,777.4017983788449
1.7841721608164423,24.56020930160159,99.71098150130115,147.2829024547602,647.9339687490403
1.7576254222047005,24.465780600619887,99.86343421275193,136.13206718410606,730.6700208119298
1.7709299770549518,24.279232258688303,99.13894418755514,137.86764453615586,779.9168285748632
1.7704618884619552,25.092502612244324,99.39309178081534,136.62972721665977,835.6774151370389
1.7904880908848382,24.759784769785885,99.89908133819029,143.29812954703266,707.3454538620421
1.7821212357948926,25.185752676791978,99.83943670978604,133.63118468600277,865.7065807628381
1.7519091818501535,23.639972657501517,99.243949773566,144.35162589645375,750.2401688472175
1.7591093584628297,23.781373981940394,98.78205768466468,137.84550589476433,702.8071318275007
1.7591057872273916,23.969829049416674,99.0140036781596,142.60833218563664,715.8268174537653
1.7855037524893995,24.6890225127511,98.54792023866604,127.21031639834209,783.3151771244683
1.7448870368123142,24.271754684899356,98.7751571911677,131.800990933579,810.8397857665921
1.778891488951627,24.4590961482664,98.25222388458204,136.97599220822326,758.1996648317287
1.7490511935287916,23.84233446216034,98.15209918589916,141.60751636537546,729.3037294426852
1.771405316760542,24.356564041982224,98.96459808024355,146.8595096666912,749.4082296892848
1.7600484962171925,24.059938716406208,99.88124397769091,134.20052051078136,693.0560982181507
1.7479536405027418,23.472660872763214,98.82627433429711,136.576570578484,747.6715193500747
1.7691026606930182,24.428182395306045,99.38086822655441,139.3779318117437,731.8330810447205
1.7656120211274966,24.406186958726664,99.73316034029271,132.19852832695963,759.9216043705983
1.7922044838959619,25.077937197397492,98.7297910514207,142.0833473313293,728.9083324959539
1.7656326608923818,24.135260555664114,99.62886390646598,142.45887480946533,651.2497228671817
1.7589355275112886,24.053344193825254,99.93970394852411,146.60895917376965,746.4128146898116
1.7854701732541542,24.792266971785793,98.93656773039167,139.84364146427492,766.2555332809047
1.7510396581080316,24.16627257699094,99.30077522274449,137.71815785074546,710.3445292292133
1.771000970848179,23.857246877653065,99.30490446123024,139.94542290532414,635.8658124042429
1.7587187505294195,23.466559622671944,99.68898689551604,138.3892323382966,666.8204011748497
1.7784408089996928,24.55027461495103,99.81486346072721,146.85683739343656,719.3819739175764
1.7383338225679712,23.492397225633443,99.1924517444636,136.96421365382372,732.6291262353246
1.7391985359191544,24.08609847549736,98.2558378993907,132.90634889608518,737.5707318433936
1.772482490165415,23.991776029306717,98.20471660555147,142.68089963626292,750.3999290382441
1.7454049658942519,24.570965078096872,98.60193409367405,127.19406174245492,795.2851248620644
1.7607445100443004,24.6648709026022,99.16217873885591,126.66051084743175,800.7318448978116
1.7601698865493738,24.374133618846734,99.12470830781879,136.4112034900784,828.1723983373498
1.7659997451355687,23.853698754244707,99.67897507563944,142.13170148011633,730.624112028136
