0,1,2,3,4,5
11.215096826417096,6.66761606524803,0.24220798956099085,3.8988329516909834,250.76859566896604,406.7638721703818
10.814762800628511,6.56486583475341,0.2444379085243654,4.048853820005657,250.43483215136882,530.7523067148938
11.699943026344453,6.42292443711652,0.23592758006464304,3.771330524827784,253.1182419460528,510.64097645337444
10.725072139670074,7.018942546752882,0.2486471435297171,4.088295453310757,251.49986625375,484.5585918546544
12.043595343467384,5.7099451154101715,0.22374721155433303,3.6579779253062323,254.53517264574242,448.24850970004445
10.330682754895475,7.150593309565413,0.25981881460635164,4.265849695887409,251.39149257204917,506.9201640680014
12.258212907466005,5.8341298354103,0.2192589741146833,3.6306666009905713,252.36049111334475,565.3499369145011
10.809663098666388,7.0287062135636,0.24794972483041972,4.0928886495663,253.36585541667552,524.2243380325385
10.978805814531835,6.751105052887007,0.2449718349526022,4.00584688885876,253.67398821741426,540.29788583605
11.99156270260286,5.053657124728316,0.22079836563525138,3.687354181560834,253.50615174112076,418.1115051579474
11.530146053618578,6.140046108630493,0.2305543507544927,3.794174905918387,250.38606443539513,537.0165246438622
12.987742990225543,4.706121292833679,0.20757685017715322,3.4413335852056925,252.0660642458932,388.9859266940525
12.843281248547557,4.722143089038488,0.2105081187819334,3.407307789265869,255.35759781821483,374.1012896809639
10.85325434167899,6.460105850986825,0.24287945964234547,4.011019797023659,250.1548254574942,478.5864932542215
12.894932144426036,5.219082524827765,0.21113742362491666,3.4674691868470586,251.3336391157225,550.6432297691773
12.132175404356751,5.352718604840115,0.21997056537047666,3.6294637358459387,249.9788191577109,461.58908474960356
12.51691725981305,4.880995126465727,0.2131200038501064,3.5669885630506117,254.73333114554225,448.1922291051324
12.324319873194874,4.736795603263447,0.21401480196137626,3.600950419296601,256.78503496060233,441.9749641431659
11.920788400120388,5.615413072995184,0.22420168771652674,3.68511117433733,254.83094726155235,479.50020132167754
12.244824810128918,5.079712279082643,0.21691613727463865,3.515191788659269,255.41718235594044,567.3216849549509
11.112479359171505,6.119773737309533,0.23959194334781914,3.978115086838025,251.81290135985262,513.3683262817763
12.057749594998796,6.336801925075704,0.22526717368523924,3.654079782700317,249.70618186574688,614.146597564859
9.443763172662859,8.09892981155112,0.2772762036930139,4.724669442550673,251.0932773136699,528.9474779160313
10.352436890655536,7.512505570916669,0.25946492787558745,4.223264152628205,250.8232027927053,458.97505869887635
11.45628315635869,6.0493734986587935,0.23161697554330238,3.945851915004635,249.3130767185653,520.6973815438255
12.063577010234415,5.635142713364205,0.223744922205523,3.571188859997783,251.6480248618016,531.0416859007859
10.998019804691836,7.161051953496655,0.24980867246543897,3.9674122089401416,249.16648402498024,527.9193610370379
11.75796902542956,5.603034805147003,0.2244423606785176,3.729469975637257,253.2015383284816,488.39398944736195
11.882906965961862,5.129596301406251,0.2230180115461217,3.7252214420697856,253.64281017393466,393.9997833820737
11.087944536603828,6.375405797361045,0.2428551799281924,3.9428479286020433,252.5804262241553,442.80557055131044
11.30591787880978,6.6333630671379975,0.2377489683632225,3.9391321137564566,251.31235794239606,607.929861023136
11.412956051950589,6.355087814456369,0.23451647010208884,3.9262700119697134,250.76148467853616,568.1503793299372
9.260960228189116,8.926970153166392,0.2918880781914281,4.810652347134668,253.38946580835136,476.9400149022022
13.110529571302596,4.536868907778151,0.20337329507020394,3.4346847108485465,252.70728690170978,448.8995204499909
12.620735910683718,5.112110901609812,0.21317500829822783,3.4886506115838416,249.88756903606182,478.0141919661156
12.259888322649024,5.214808081444415,0.2159973607465583,3.601143837456078,252.48471103312048,485.14573391759257
11.70699940923704,5.587269975615242,0.225812024168595,3.816863718930699,253.3403697221516,457.1167236209317
11.38446562056939,6.475676017573452,0.2373667850786698,3.9116258761315814,251.93848521742763,483.20990954662
11.576023579912505,5.838317064835974,0.23224401147565774,3.8481433822080464,251.33311209381424,475.74991367238147
12.562252426580443,5.200204281599829,0.21305616010534556,3.542680347161605,250.46882004842232,478.89007589843897
12.174167733424813,5.175448676725408,0.22150838555959465,3.5660747296512554,254.10647554654778,413.22802034396284
12.668789725940957,4.842379729029425,0.2087660234500134,3.4707174149858995,252.0170803340593,524.5231964364142
11.422822047492208,6.623965416804453,0.23674203486291795,3.824873661122852,250.0781760285825,559.6715379674333
12.323727274049041,5.212492699792173,0.21800114597124498,3.551789188522921,253.0537478185639,471.8035208840752
7.220780289243242,10.393092857425811,0.3672372012931411,6.168440991329197,257.007450606884,442.4991475180594
11.536126471331157,6.4946559551730285,0.2356978883807237,3.863376736711066,252.22532953246332,521.7383321999791
11.060581451831467,6.5177145560275545,0.24228641932216236,3.9543918426495877,250.70224387003506,544.9930904907828
10.528734185033109,7.330824693117662,0.25692864384919684,4.188583868557079,250.97942301115492,460.223311739585
11.886434015598626,5.800036333150942,0.22578220852089528,3.6582411067786684,251.04407447052037,508.5745256790407
11.644155354540434,5.563531715474383,0.22859489445645673,3.767111365675496,253.21609055550462,458.94380284226924
12.3571887635187,5.188122000770078,0.21771085465429127,3.5797584559399036,254.68803791084466,466.3555825755274
12.253386097981444,5.822312408228176,0.2214216511220786,3.640251920321764,249.96080730201876,502.6949748815613
13.125667491743709,4.154848024751611,0.20270173703777322,3.3253660754848746,253.8846102530753,439.02550541296546
11.565979081481101,6.000851838886279,0.229733963696995,3.846018485488208,252.8448326484605,524.715213485374
12.136476600854545,5.786306271423103,0.22426520041498346,3.6885552233594594,251.9009303864862,477.32488400278305
13.294586412941365,4.340687841024908,0.1999743488413586,3.3856752770518805,254.62191324644226,457.64309694290665
11.706455146694623,5.706715221992064,0.2257459368256426,3.808560841631407,255.21401558682214,476.0904901131232
11.256081318273747,6.2754234581436235,0.23860220173162452,3.850355475014483,253.97646150701505,491.8762485383596
10.66924869116746,7.510680001623924,0.25414390309414786,4.17494379505784,250.35502573987787,561.7617852246472
11.524449185272504,6.0120165500777185,0.23007807744653816,3.7643374186559044,250.79080957349467,449.7801673910314
11.328011132000116,6.551479929975789,0.2351146545124155,3.8893432321108494,250.34272453935512,547.3236535315432
12.860082214568452,4.776242165613956,0.20933640086779565,3.465116332019421,250.41022190922914,420.9176018774423
11.547687292817796,5.9489184634248025,0.2334439984492632,3.865576476520733,249.81079241370148,469.31798968392604
12.69642341957182,4.764851630790472,0.21235653756749487,3.4839446971285315,253.05117420016518,404.7927111731252
12.589526830812675,5.008707307481232,0.21038480044644423,3.4637339444849755,250.96929609690213,415.63816810009047
11.903753743749112,5.741349922887797,0.22443244480605035,3.7568391934947147,251.44328746158186,507.7387996725812
12.102575514716012,5.575186975444788,0.22218045441381776,3.648241415821132,251.75066990094564,556.7134365842113
