gamma_inv,kappa_inv,beta,s,t1,I0
15.724399334962822,7.235306893259535,0.0851489284231701,2.7675649905977853,141.45763841099918,624.9886619133509
18.483666150194598,3.369482150420983,0.0741199139328152,1.9869102131494363,227.92817750981473,749.9160478723285
12.906791335005753,4.625891525763432,0.10364805398166016,2.67847795781428,206.29768001159385,451.9869120522721
11.709529448565371,3.790307544365678,0.10931822228196965,4.70025672057361,209.53646603706355,446.650155674866
17.069094335268332,2.9532495456600767,0.0759595110297124,2.323885441452592,132.27646229729345,722.469474037065
19.6410562855965,3.5904363515488775,0.06861256733712066,3.6834791661578445,194.67489660492632,760.2466830434944
14.277931988121077,3.199345867903001,0.09170653449670643,4.068070607911064,198.20796732416574,386.8473233493542
11.774816491584025,7.689239749637606,0.11149684195075009,4.01989299183998,177.47265035401463,698.5779936027661
14.957757562598259,2.5388640542510754,0.08618466383771306,3.409844001430673,192.69190858873745,591.2139840863233
15.215698598056237,2.3468227098776038,0.0867368248307563,3.681563504056128,222.51113277739307,417.934695638164
12.604161730275878,6.001431309225717,0.09935366520297441,3.227223915514617,144.44900392379859,827.3625524154254
11.675710762949315,6.9589798874050794,0.11334132574252109,4.803030364783536,221.30025550947653,403.0046098288702
14.313450110378826,4.324086661084355,0.09344693404524952,2.2829825253003184,195.77791742069917,393.5121457444345
14.030831103278137,4.140599721123725,0.0889322208493099,2.762646227522519,133.92611197142165,790.2347916707059
12.344344041164529,6.357266609649194,0.10819395666070235,3.392897639656212,192.61751580930064,330.8613424553773
15.724744816194747,5.716039474754276,0.08412532638184578,3.921536355032388,214.36503626471048,685.6307314479006
11.923252482628804,5.014444351137281,0.10305399785250305,2.8041248855159213,140.76739051095478,573.1147365577197
14.608430608996542,2.057589317829991,0.08694522078946339,4.042132275631285,213.05131950540368,404.07646686282123
10.912089432414142,6.9710797567272325,0.11745372529210812,3.4501231337684843,170.5471602625907,469.7602666838874
14.783083270461693,5.572003252772937,0.08940549220260327,2.310400436269124,172.03172428474056,676.4848723063265
12.135438974621819,5.244789783172024,0.10594816436495355,5.349545411535052,222.2296648714494,769.9731661554549
15.276611722723874,3.657025223513613,0.08397182104274718,4.629178569207099,192.21230064109844,620.9826640299052
13.114002339830638,3.239455854059848,0.09964898500209239,3.6950750314675287,228.1643881491222,216.44282302034745
17.36407340662475,3.6058052411231323,0.0790437479657722,4.286987594695371,236.94951272286818,523.9974180848953
13.105497149882673,4.52126457721347,0.09840870485619001,3.648196136151466,161.30814206126777,518.2832830831404
11.983469145639738,3.8644149440689963,0.10551456684427474,5.4719349620478335,225.06692919992287,616.4267664172233
15.255645453814479,4.105307952764171,0.08519995457445291,4.807304100573693,215.14085737224326,679.2507652918409
13.511896047327062,5.616765223408142,0.09584350099734112,2.6359967595678735,141.74724131856598,603.3104228379723
11.3612337507236,4.130186101214309,0.10923946702661623,3.137108118905619,171.1398817023112,598.3054630421931
14.276630880473698,3.0117346765440733,0.09701505289333867,2.8741095976589075,225.66083762181094,153.50930250542777
12.680091231068669,5.2754255297803,0.10566122857774993,4.405051500201318,221.7459489277488,278.28414456882683
14.839337305942568,4.41344141747172,0.08567687879104757,2.042683625692853,125.39375884463625,572.0956347945023
12.963646960740363,3.3118727063059668,0.09755511930033223,4.6639968410181405,225.57160280893572,354.2927984836747
14.758346973443691,4.130854431715797,0.08763894846105451,3.953984586521055,172.89357667402868,621.4358896869549
11.805111642212744,4.325305110559473,0.10819999894141466,3.1357806112608895,226.19172837039144,593.4082861896156
16.47644457216576,5.0630062960425555,0.08013735231533653,1.9576561398760999,144.07478564450525,947.4227050532114
17.111657315666324,3.8359867071585203,0.07707862413333882,3.00898517829404,160.70201770561576,807.9899478506252
11.681603204882508,4.677844306337279,0.11002460695075916,4.9785790476328,215.65061570525063,400.7923291646026
16.008619255242138,3.844554532408929,0.08306996912657989,3.6291775808308753,207.60533223851374,561.9196945288406
13.28068733482212,7.016556319011975,0.09986111823597348,4.366681467894174,189.66513977949563,660.2605181707715
16.681189539932422,2.9683075827184244,0.07525211754627438,2.9805646098570704,180.82719767693607,791.2661079102859
16.35160483286443,3.0842254544215124,0.07626825026040933,2.4718590367754785,132.98873944294445,836.0035985358841
11.407914086216493,7.9439876437945225,0.1132636448921371,7.895630703475732,226.5680695581509,876.8900078039674
12.408219113048231,5.335685476392934,0.10468715961507905,3.3440306688798245,172.0162653100783,481.7193176785405
12.245903774016327,5.153223541133066,0.10582378198590285,4.728669326164595,230.27384784403358,546.7767999485995
18.696636442606597,4.279687315053987,0.07594644830650334,2.993680905204138,185.35947458144884,365.31150914811155
13.620690652307959,6.622722801689327,0.09719669208468124,1.932518281786191,137.79719705051244,411.8478705308613
16.91132782201872,2.317306597253831,0.08073775286521687,2.984485512303562,236.31811649314264,427.9710198168698
13.41513464509716,5.42139926625035,0.09515739535771896,3.8537254114665385,148.42540266407275,738.70519958536
16.68809711970338,3.215428113826251,0.07876200253256599,3.643044821392079,167.16086447444468,509.51039811241634
15.046376189872761,3.0085510553253343,0.08670705437665097,4.502562478870792,207.54680554772492,322.1995939579716
13.791131996142145,3.292822523092803,0.09763102804394291,2.1910060545656744,205.1968419158475,175.59707156164217
19.84514143268522,4.646054951664352,0.0715607031919534,3.4237710399020824,201.7204525591232,603.0361304348942
10.852190988790731,4.893039940920916,0.11522546218609103,3.1625675986918313,172.42491196435535,455.76037815893255
14.590677555460125,4.528573976050515,0.0852946177586562,2.064945906124973,127.0483389044066,846.2245708593169
12.807267771381126,5.373342654049753,0.10193234681331999,3.810213901681136,162.25551998277882,582.618314339188
13.341788938041732,7.89485966375579,0.09962313100740505,4.78405874275745,202.82235901514792,752.0360555291096
15.19295784469824,4.234225216547257,0.08765373518665935,3.170152183956853,225.5694108713854,433.7917104300246
13.12463456347678,4.099578488617175,0.10293456390187944,2.073569225746215,194.78662784973233,212.44827295789597
15.404297732520124,3.505010104001906,0.0880157836258981,2.8360795554018017,206.9510740924757,378.7616469654317
12.353984746738352,5.2507534717322315,0.10217668997766732,2.276811551728467,190.71688181495853,590.1010212141733
15.035644950299075,3.8773143312312985,0.08537934487434665,2.8989294163758466,130.2324148073414,584.4324261294463
13.252714388703252,5.776018043731171,0.0983198600544851,3.2369708195388927,173.51268377875866,544.5479996016305
14.707644294790292,6.721121509372405,0.09118871911403625,1.9758817791708698,123.58078684887583,486.3635030628279
15.8750552196646,5.656535688522137,0.08347030735444302,3.275623222987396,161.5820957704099,755.552958289343
11.892355091784381,4.279667747153249,0.10284178865566049,3.3396641511712866,164.2371446566221,738.3846797603289
15.964993884051436,6.688192371473803,0.08367013326711017,3.1756680082889583,143.35337319857996,610.7099429402933
15.534625560805587,4.319637729468534,0.08039550423204037,2.87843162248351,120.54422653227167,984.2423572489693
17.069448063098847,4.493096803263582,0.07724872029110118,3.9289066273854627,198.40169514313078,582.9229798866821
12.022054277919503,4.052062608945738,0.10897130132756037,5.06942531807303,229.41157375131974,299.16889558675
13.39148444163905,7.024770498631991,0.09669359033485846,2.682462187151448,134.0738793070476,697.9450637686416
16.048954018882075,6.524012379739678,0.08862017758588844,2.6142254548687243,183.83843241127644,325.67345598630476
12.753598902063734,3.254249374987139,0.10464143122781402,3.8867662956838096,244.74148644949338,152.9587755657706
15.71686267558891,4.2771020587454585,0.08113510621099701,2.5389948347761995,165.77298347859215,731.5058760409124
14.162425374375404,2.9337298467083306,0.09285526552512255,2.5747330719072052,205.44208861960993,317.5401054099904
14.25318711169111,2.9806746210144763,0.08838930593953463,3.2463267385256454,191.7260641296971,786.5459864981912
14.259000978762513,4.683987994938666,0.0880527919942579,3.218847202609063,135.4005596207167,989.5920825896385
13.486599846714542,3.452420573302248,0.09205796120596883,2.9195513739783046,166.6107342654815,744.634459344286
13.535414372015639,4.94499684643468,0.09718010761399486,4.285484040905802,221.3704458610736,400.56814353768164
11.231652330201396,4.1459000585824635,0.10782662735391922,2.4191448916811047,141.94666650208396,482.80529009230827
15.198558782381024,2.96477982477592,0.08394069811300743,4.1731590458529,204.59932368439928,674.256527733473
15.80402182355186,3.988667378148966,0.07953499878605418,3.844570501118121,161.73821451346214,983.413028909867
15.82094341348107,2.4020647924661667,0.08166363625125701,3.059031005324042,203.24855060058798,616.8388366575947
14.270815877347777,5.945778433044919,0.09128373909046553,2.686487371938708,133.26343442709273,719.0274081965864
12.342915468288354,5.958046534676085,0.10569185147662032,6.6224933956410545,255.9350808807776,480.82374541098926
14.074772214513372,3.906668858397736,0.09045994870485996,2.0862697976748517,167.20123956226672,663.3401228147009
12.390434543459294,4.3711876951442115,0.1037522050756502,3.096560032085505,187.50399132566878,367.7785556641931
14.13683372763639,6.290093547067874,0.09468397869259208,3.667326340844342,166.7287201216221,536.2217379629852
15.768596101090578,1.0711601016467345,0.07906402897432113,1.8520504872081303,187.4759308902172,707.5855985095005
11.268446911681158,2.0536610446507293,0.11072691225962691,4.335410413861783,237.47137870856938,280.25792252391204
13.163206398009368,3.648391225033782,0.0984612716279596,4.864639329428083,227.16534747895014,492.8131367515375
12.78767523279388,5.883746209549096,0.10220345868393868,5.71723016804143,209.7752045422999,738.8764765823403
11.665322347574861,1.8799999596909585,0.10319968558138878,3.252973937145805,172.69106802269283,834.3865750982006
15.641483165503946,3.750600321317776,0.08269674529184655,2.511196825586609,172.68200695844826,733.3649207794396
10.494709603842711,4.6913093817709965,0.11681466668327686,3.1306132141321097,164.94113885705087,374.27356354493736
17.646131873704135,3.9309903768684187,0.07537708002699052,2.2011895968191513,134.10711790152928,901.2620885047161
15.384558487766244,4.7449713119409145,0.0880625952774339,2.885065591520209,183.81229698913154,394.9149744052076
11.045121042175635,7.067698767733401,0.11401925572580952,3.2745429506304227,171.50307956448057,847.1393464516451
16.2195999868991,4.946383607222299,0.08104114176342092,3.454792544233502,179.42435456571545,768.8996961451078
16.311412876814533,3.971779125662116,0.07779527478741266,3.167657830293927,147.83125139671824,928.4066259532236
14.679112023954179,2.734374421508667,0.09153636954225332,2.1456260597661436,236.77491001854443,209.03594756473646
14.297611998643736,6.725158149707079,0.09417592787462761,3.5806015679023,176.51515271207626,567.3066429661917
14.630562284310393,5.253552577568031,0.08993910835543162,3.393760729600795,200.84302160364487,686.451360921089
12.753598902063734,3.254249374987139,0.10464143122781402,3.8867662956838096,244.74148644949338,152.9587755657706
12.208502079834261,7.766276824416378,0.11099721460671698,2.863288622148189,181.8856794501583,461.58274809192017
13.884778722906214,4.548658318681637,0.0906558319817717,4.675895511824298,228.99371222772345,847.8169154702452
16.393315210404882,5.1976225569942445,0.08289164561709311,5.637879057934454,268.8347134623447,700.9397908508852
14.690726933690318,7.62623790521724,0.09259738325681406,3.8016136895705177,158.43807583273366,594.580938334102
14.498371596113317,7.292389784194264,0.09273826270644178,3.284393119989235,168.62199269315593,704.4818692092068
16.265419835908503,2.408324468414229,0.07850788685412176,3.78213723388041,213.38108598078696,985.4483601426268
15.444535455198801,5.940564054932746,0.08454492939314845,2.9140072927149423,179.5291799963991,932.0414168798264
15.53008776618943,7.535489110365689,0.08530833826702561,2.538403502921455,124.23578598213874,793.1767076282288
15.262339787540629,5.336140660782735,0.08443696040526444,3.12527008470067,139.14899122739726,822.2433182669375
14.133127504510123,7.7125334082415264,0.09458809627893415,5.628434556827674,262.3336129125115,729.6227227597848
15.280099775919872,4.855563714912615,0.08574204902271401,2.8633469922175663,171.25663746272585,960.3743553674893
13.974967221658865,3.204049875243189,0.08991617624243779,4.295722434598466,181.93810955233386,676.9656665032542
12.560698025234858,5.770556346590319,0.09826638031369651,3.171673928977701,140.42398427345904,926.4777784004965
15.21465089108769,3.0944457489064576,0.08186322803253435,2.7965243320834414,145.32054510939665,929.997364755613
15.724399334962822,7.235306893259535,0.0851489284231701,2.7675649905977853,141.45763841099918,624.9886619133509
15.048649946019438,5.306696034990313,0.09305092345269979,3.7060467991582593,259.51508107795735,385.2989517760203
17.216990542428366,4.928546375288291,0.07812913946953316,2.7166422373632715,167.8464931358464,852.7312170711342
12.853758832332849,5.7281657911064325,0.10143422400580554,2.7586940017235593,175.71771476973868,582.2555399646134
16.633582076224897,4.9279497075843,0.07978216733039614,4.504899851398892,208.254102147222,769.389512078476
14.444442741760385,6.253665771288141,0.0895513550023446,5.48083055764945,197.1195528246252,960.248907073525
15.21465089108769,3.0944457489064576,0.08186322803253435,2.7965243320834414,145.32054510939665,929.997364755613
17.73906274574924,4.434266694026801,0.07721383946315949,2.9458562559918122,201.86348803199286,432.1432532923243
14.455330477583992,5.735670377030647,0.08737002350288088,2.6546745754188747,139.43636258326967,993.340937021713
16.607661221538343,3.6197233689524837,0.07949669693981877,1.9224681828911927,126.4564443957401,632.9718171991722
15.859282626488927,4.836154096408862,0.08591978345008375,5.565696873031372,301.9272423625418,621.0940548988638
16.178843095073386,6.3727356470552365,0.08043375988109272,5.106751281134005,168.43891875758715,936.2573684671215
15.328343781298368,2.8485610870619484,0.08485473631846588,4.838528627254731,211.0617957674415,449.4774455986039
13.002792192562863,6.898354445042155,0.09957931500891712,3.104202989760702,172.39069737344403,816.2791825535288
14.893514038955145,2.9266302769954615,0.08528931842863852,4.109520707937105,203.49671791053697,791.569145396418
15.917872785004661,3.4446191455640323,0.0829405679871432,2.8005379291016053,171.44997450450842,701.8459005111456
14.834152566639348,5.337277757583188,0.090897527746331,2.974296245501014,218.96339254763873,503.10826351240377
15.834132858762445,3.8314219144321626,0.08377240598592864,2.4540283338152187,180.36797333232911,651.4021490464717
16.586262967897948,2.7385019178273247,0.0793924591591793,2.9499289452585273,211.04645615205305,576.0083929710893
13.785034705254432,5.014572300602693,0.09573325205945886,4.18835037528479,222.7175494905921,498.13271539116346
13.703602517699423,2.0290110387238456,0.09693840520801686,2.5202988973881597,210.47865037679372,177.20559290400132
10.11239149232282,1.490895226246115,0.11342752289673878,3.643087783354768,179.83599919967727,805.0996516390046
12.554743181607943,5.032303220035443,0.10087870970107028,4.994510620746635,194.8875764792215,947.0491179589408
12.444410589105853,3.9143724085519542,0.10363835743007643,3.4239151007064774,210.662570024504,443.6461526290143
19.6410562855965,3.5904363515488775,0.06861256733712066,3.6834791661578445,194.67489660492632,760.2466830434944
14.787851318233017,4.9048132857838755,0.08970450586991015,4.257515189566934,199.76111710544325,763.8180821057815
13.201288720634478,4.96376080800394,0.09609142645462873,4.115454245076723,174.10495579428613,802.1706355591529
11.476476780015268,3.5540575182867977,0.11018536202868644,3.187551043893448,173.36411950687787,271.3398969103146
16.972432171213796,4.259852759003339,0.07993931572693272,2.6961834174729122,179.4585132800008,550.7431499879954
16.62370151514863,4.530952335502676,0.07719456441939657,2.6867832154224596,129.3717132836659,891.6770813494179
17.061268858652948,2.333948721470564,0.07787826439038453,4.712491557248444,225.7840442860444,625.1500523185113
15.724399334962822,7.235306893259535,0.0851489284231701,2.7675649905977853,141.45763841099918,624.9886619133509
13.358136716287003,4.601535780380201,0.09188974351397519,3.4580002956466256,125.33237837179776,959.0098451332976
16.574240643716973,3.7930499010138723,0.07870713834596157,3.9658378203133178,173.3438388362805,699.1864868696691
12.877050532763084,4.554817287843209,0.09610560665702413,4.891000835411277,201.69287362379148,926.1336017448476
13.677117989945913,6.907071717237348,0.09956115944421529,2.7646453975418486,190.47252856504824,456.1113229448379
13.176024419774537,6.136330217369984,0.10023715116305612,5.701711349657695,238.12330891599674,470.8136811564769
16.59621734344229,7.530584260153002,0.084935641071162,2.9087327061636725,160.69487491278534,550.6119692216073
16.973234201769973,3.4593524186073035,0.08037593187331293,3.609712410870769,258.4709059200188,307.25647849876316
14.588301687627617,3.958196945143869,0.0854558602577965,2.080372525829627,122.86408301360629,902.6935658808691
13.249942378446836,7.974329591533006,0.0994572398039768,4.665383736322223,182.87380227534675,597.0160686184308
11.076491962097805,5.5933547128892425,0.12264016037083121,6.063056859038939,273.5965417725055,172.84033802305436
15.090691705797532,3.5230537059504288,0.08590132134245895,2.2554977554038658,213.43671666864185,627.3274019400416
14.852749521174388,3.419538351136006,0.08635061751845234,2.1473321367122606,196.70123528942716,688.8635689127872
14.837688550935777,5.751160623307615,0.0900920236947305,2.344443369835412,158.20559473953128,555.4579249353687
16.915601324859352,3.086683246382021,0.07911338222946883,3.949790791921599,219.9714762124548,612.7766380488315
15.835882235306583,4.748397940048255,0.08116915373975346,3.300235821705553,148.1995063149535,805.460748632651
16.49583438909594,4.98167772168392,0.08042764271426506,3.9564583607764092,193.46201722606668,747.8012063338991
18.471538047839477,4.36519492295068,0.07219609539073849,2.3206418992942233,172.87059742361106,856.042065608848
15.754788073370383,2.8522082502261044,0.08025436849559826,3.102655205217468,154.0249942980753,905.9825641651476
15.964993884051436,6.688192371473803,0.08367013326711017,3.1756680082889583,143.35337319857996,610.7099429402933
13.803776807531868,3.6092690093032402,0.09021813976960318,3.421471677813995,189.6949852731449,720.6381780508417
13.35735808546127,4.974388953713357,0.09354964969247764,3.0817496627950054,138.57817693161573,826.0030866658619
12.62193632902589,4.699122060521554,0.09874301237680704,3.0405135417819227,166.63627779810412,726.7156013021283
13.291166649189922,5.3969497480864135,0.09616522445478447,3.692914145589666,186.10713022904596,809.2833487498474
18.258588268050886,4.027933205729563,0.07501674005959168,1.7251904556841173,174.92326299860966,433.90354638533023
13.883485210499842,6.19712909963187,0.09577571205967556,3.8809493488868565,182.57969219538106,750.050701511635
10.352321254037452,4.744953606834855,0.11827471609223913,3.728969184505284,165.1367474284288,800.4797903002852
16.500231963918047,3.5298616312325697,0.07823550125636025,5.351690615558763,211.20721410360883,794.7048184710231
12.741140786268508,5.326437386769802,0.10417788268344527,4.848573499590689,213.6388360761367,524.6841603813244
15.377517692128942,3.333062419274774,0.08369295158528889,4.501695571646902,188.66937658098715,642.0270942690443
14.887327081704086,2.832531258641439,0.08900664232536785,1.63448375106626,195.7420470754847,391.08122305606383
15.551158279203968,5.454321726846729,0.08373716018355053,3.5386565457753107,136.29352038258267,799.9334322115333
16.58689312819181,3.3566140872591754,0.07964242195872866,1.8707689517867592,174.6962969737748,488.8497559488657
16.97314975484222,3.1536816507819245,0.07876396127043642,2.5007623496037272,188.43734304608785,639.8385953389015
15.654938669541057,5.675254613820402,0.08462578922992971,3.395081065334245,191.476062784519,918.1718871783946
13.33998416181913,3.7988591789081387,0.09665743587362086,3.3000606933098426,191.43900775804119,463.9609139270429
15.834132858762445,3.8314219144321626,0.08377240598592864,2.4540283338152187,180.36797333232911,651.4021490464717
18.278517834190108,3.6974302595088138,0.0725617068509362,3.3213356162673033,196.37946338619957,778.0158104418887
16.58689312819181,3.3566140872591754,0.07964242195872866,1.8707689517867592,174.6962969737748,488.8497559488657
15.87481586497047,4.069986577831524,0.08122101482589593,4.2077419999952905,165.27964488164776,627.1253381525534
15.421808764958442,4.429904617874471,0.08395789775319927,4.177588301797551,181.52428179750387,712.9220164768326
16.705590445363722,4.46192350645736,0.08076395093143494,3.744549945266532,200.39975877952435,437.67951667575574
16.171621640194136,3.2981358539784464,0.0814471930127978,3.4262842570324676,208.8941820623859,636.8720687976921
15.489522196569892,6.163587012543658,0.0842219450721069,2.175907125871245,144.73429478698702,927.5009881315657
11.384431069763362,4.624993979959037,0.11111971319734831,3.63635805819103,197.32822758378936,503.55552316248634
15.494374027200267,3.007322682283357,0.08426424790196277,4.701022657353179,234.09609731589052,588.6347466499562
11.668470108597663,7.460377586537663,0.11164234550162824,2.528640922872181,161.04876437488224,692.566398782951
13.014052125297985,3.9745855031392794,0.09896916465934007,3.619931917472276,190.5931919537903,439.6861474648066
