gamma,kappa,beta,scaling,tevent,I0
15.067181162087278,4.83565687401371,0.08622891087657353,3.3034483506723546,158.2647435117063,511.33820312811775
12.7354481966395,5.907777891782454,0.1029067785816222,4.144117382724606,171.82627605098253,399.88929206185514
16.18476247663242,5.890821564147594,0.08544229977955134,3.2034409088229054,161.16250535317351,389.2364640934304
15.691290067226781,4.573870160515906,0.0878157685936941,2.7985657019442645,183.16615574087658,302.3468357275126
11.871251815432018,7.992919483788761,0.11276977584643282,4.202514796811459,170.72134415079796,387.3792701756411
14.121700199851187,8.751898267140511,0.09950379096325845,3.8282412190712383,167.91841969250518,520.3564635681597
12.52819996772389,5.417528970396081,0.10747175218635271,4.0073138118501515,205.6881359058404,319.42296621580874
14.15243564601737,3.9179271315731325,0.09498845189514288,3.771926631912755,190.03139369939308,284.19233923738057
12.23673389506265,4.537885264780722,0.11052698167895215,4.341772854425095,223.06044867180955,246.01878393585756
13.658614055396338,10.683331874550001,0.10809131569308292,4.13089231003527,182.73878265345655,292.723288359758
11.769897144861273,5.72849849803303,0.11259731876192108,4.300058831726734,187.62884693198347,306.2571239152829
15.84014776373857,4.911328004785245,0.08705169282664782,3.7777284843702272,182.08773896115923,372.24935148417325
14.49395016420922,1.9528666675576405,0.09068100043211894,3.4119580421297067,196.9536344386234,250.8094809874602
13.572445252744572,4.715437632970958,0.1021505360632144,3.5699506316685232,205.63761569666934,268.10621464624074
11.287392768062572,4.948066375634179,0.11400471581469113,4.245878644601512,202.16501240174955,392.5590107226985
14.25261353639968,4.546990683762542,0.0935502047860042,3.448970294330993,170.18775463834817,402.3350297291913
13.428964347620518,6.045912617073639,0.10185033853412422,3.7974735226081195,202.49598433154966,269.88575811349085
17.60847556731268,5.798234718544239,0.07865705249714086,2.927774791309304,148.57753252140196,601.6385687714258
10.474127565303583,8.366270977768588,0.13237513549655855,4.34057575172004,192.28871282653532,363.5776418965031
13.810316137697619,10.035494323949797,0.10024747112283493,3.8126902914477876,154.02904991726948,501.157345640074
11.639456825326604,7.830427550266496,0.11398528810601083,4.455450306435051,181.8258182502553,425.9898786058478
13.807636410009238,10.213826939212325,0.1017166767899588,3.721785485729599,151.6527190800774,606.2023914053262
15.387368419102861,5.199095532852439,0.08679952882813025,3.2823411965366596,157.00458377157457,496.1614688065353
12.598482960928715,6.316715846352397,0.10777902042982859,4.078147856175781,187.86265768616843,380.9189860550977
14.355297542565259,3.8945617693468684,0.09169398483640213,3.7212687989362303,187.5324111802436,343.641342299496
12.76713366440754,10.083677050304395,0.10746839314472682,3.7579147065723473,162.2810748592969,533.8398723653142
13.779803716650834,7.919701395156748,0.09817563661700225,3.6631446297024866,160.9104878618572,518.5002733488103
15.108341138817053,6.319379289431871,0.08865345678907467,3.243609219780353,146.06075953741393,473.96029986417676
15.18102064354141,10.264609435217844,0.09289906176176267,3.4095154647083312,127.55258451671594,592.358103019779
13.975238510570675,5.050083858679963,0.09708228031984034,3.3153833026781614,190.07076609341343,350.0440533186653
16.273530617357753,3.3864325903630776,0.08427094655358686,3.0804642388137666,200.30220312443834,276.16042486464585
11.318415636216688,6.8347368494477365,0.11732202568459453,4.4934065223574935,189.20770556518755,268.0742386480978
11.680388163706496,6.634894156674945,0.11870125752006391,3.7966136974726705,206.03919441258552,245.69790327405408
14.230045659832827,6.99144781693795,0.09499079859729946,3.7162489291550447,151.1645871996662,374.1624630583657
15.088635815703388,9.342814357115198,0.091201327231616,3.4266014040687276,131.6897874718133,568.553954620595
11.878140521026983,4.292540641672165,0.1147095141906808,3.9513202168708292,225.58075356040007,192.20018862501087
11.382363665740414,11.56087219905896,0.12403011019251597,4.307444402510112,155.83320283254503,375.8461875246153
13.90080267270781,3.1379073148311876,0.09679867166407553,3.722381198934742,209.3268512694609,168.31796519905396
11.94426144048203,6.645227530387976,0.11068190944537386,4.154290122454138,194.91847230153698,389.2348912299253
12.718451526621237,6.764261867183049,0.10467571297755611,3.8042065653589012,174.97081572087055,468.79109519219696
12.40214084044909,5.776519057956484,0.10785021284130517,4.13848456708598,202.67363676239341,290.0264913748997
12.397427891980143,7.82846021581186,0.1094122882731631,3.9736085898526534,179.82536212065654,316.3833468760631
12.478216681101904,8.051078714293586,0.10978824390789121,4.202988760076471,176.86860065643955,299.94076541846596
10.922599039166956,5.696867457744119,0.1212014227651587,4.983146539038073,218.48897429859653,214.521258774604
12.63840901466948,5.83314428249344,0.10898015234588512,3.769734667628706,201.44271986057726,264.79888022042036
13.47445007540237,2.8545593920043677,0.09816063059504834,3.51684588947634,213.00559891715145,207.51133157502593
12.304921605351113,6.463112313667956,0.11011464857363945,3.8897586900949928,190.7118692566919,326.6574702777479
14.38377278967848,5.972323109717677,0.09552472766606825,3.4016616436731257,165.27598992220422,324.1829658266181
13.041212963411038,9.932689222641216,0.10598694731035643,3.6698366957238147,138.59909316328466,488.92581699230766
10.159601002038004,8.319353917578248,0.13187571519278876,4.874046862037201,200.06326765601398,269.5482556052897
16.385915290305206,4.381660971287508,0.08058596115609593,2.8398166794831443,141.68343288396457,506.3244177526433
