gamma,kappa,beta,scaling,tevent,I0
8.532574575931333,2.447270945525646,0.18518963780691186,4.0361969550008086,359.12436225964916,926.9934175992463
8.877947387865206,2.3706221853698684,0.17791817499488716,3.8695007342597965,359.900883276088,945.6418960113226
8.625784021377333,2.7817539743143724,0.18415625967760282,4.187751917902421,358.54667866402934,940.826897996207
8.170958874994877,2.8076332704537994,0.1943080274809755,4.165118949544428,358.3401376399938,936.8960128887071
8.655924935432827,2.30280083504016,0.18382949060415432,3.960176253219408,358.60984217265,844.865886495525
7.710928237629909,3.390184014248689,0.2041172342974687,4.284960991125523,358.4696707556122,946.5140542146078
8.224402713278748,2.9118280968508237,0.192485620114788,4.188976421863224,358.20335814526356,941.805025307998
8.284343098491673,2.776146265800323,0.19021626352613694,4.013353125538825,357.6465563558072,822.0394050066446
8.400932945894008,2.8794788977005314,0.18852629972597892,3.9401942242968877,358.21998935731926,906.4688234168458
6.6693387676534615,4.177774010859235,0.2364621599204616,5.208027051970313,359.54658073516464,896.0079281099044
8.523926031247695,2.9022548443300447,0.18590339541443246,3.8602545923065152,359.1573351662168,914.8476308333061
8.579624662327005,2.4957423960949248,0.1864977847985025,4.0301789238895385,357.3671649073671,817.1823809044267
8.316672670620815,2.2151871372247247,0.18930068988287727,4.166710338448537,359.2369236923706,775.4922816493272
7.2884530397472975,3.8625710672450944,0.2172035644191168,4.642525876152559,357.1699541689633,871.8086840743671
8.256499329102926,2.9993907941615827,0.19123568603962768,4.023964728367271,358.3072980661631,939.9618315556593
8.062869135195914,2.941851968713788,0.19584986660420695,4.190107866259849,359.6832187884526,821.0198704130349
7.812393877949258,3.1162086256533548,0.20291324447428946,4.32431106381431,359.5318409948747,806.4689357700487
9.05244601801671,2.0397834806693655,0.17462697741132518,3.763662329312762,359.6039903455096,818.0057684351648
6.355443327053659,4.6041372196268675,0.24951455986315335,5.138368521161595,359.34573086250833,890.5261713648125
7.187239955745355,3.617804786667705,0.21947254344006834,4.563507788875796,357.99598001369344,855.7180146115643
7.30537603983932,3.757196350533171,0.21670920816447356,4.7940763237692146,357.95061730489203,903.6615766760937
7.4164213432882695,3.46450129784964,0.21324976680796576,4.497238134918304,359.3254720769909,878.5322517299337
9.246043925708214,1.994845696349701,0.17144929044551818,3.7235092341384077,358.08735582230355,907.6268027506118
8.99406530998636,2.077504147208399,0.1765876660809955,3.8335314860712106,359.05455801657433,833.5726357652965
8.2921389140461,2.9994686242547446,0.19237957298903732,4.238049218216457,359.49743179571556,914.5399773799926
8.839614575951567,2.1399520421656666,0.17862689087234057,3.8118719637243896,358.67249752294236,951.9915631463932
7.760665923221361,2.9317402051182473,0.2046640967014518,4.421552617011213,359.66135917107476,788.6070056045929
7.871169749660804,3.3785733691916198,0.2005908456208414,4.356426785796584,359.2793393235183,938.9428770154985
6.5129071905624905,4.453410928116612,0.24208397899503753,5.1100669427737255,359.8810415422318,945.2709504277341
7.855334576668875,3.3147350078802,0.20281249277421723,4.46503936050321,359.70886855068966,887.3657246853245
7.92327092106394,3.1284545744333974,0.20219170611696435,4.344731811966792,359.6522554388303,904.374967091157
7.763050664363988,3.509688259480031,0.2037741314369322,4.302856668064806,359.64101669353863,986.7141953507927
8.658532614615032,2.0202442234914346,0.1817325330427718,3.898015616559794,359.2025444524123,798.6303518410969
8.802078088730589,2.634635803010337,0.17989298838265053,3.8826559965580913,359.1416238323555,945.6253755890352
8.824840315794436,2.4153652568059982,0.17841749030152892,3.7842175994867397,359.82942115171517,913.3203362942709
6.476145064861049,4.34448309353964,0.24359642897034017,5.26720237125071,359.03965176773437,787.5456670632764
7.801559912015929,3.574505847096293,0.20355574427634335,4.259315388833473,357.683227382603,948.7005837619873
8.269486741351741,2.9534152153647053,0.19297275152995985,4.202519468592485,359.2539957148808,866.6590655377194
8.900183545690195,2.3047311349491193,0.1781481920111067,3.7203425919348523,359.95807445297055,948.0042206373131
8.524897834137732,2.4042201513306596,0.18595220412598235,4.017228140583927,359.04256864196526,917.8957204943055
9.10213506934091,2.1451903526926444,0.17394555364625797,3.6654757637619415,359.27690943216675,842.2001622512536
8.723210423010647,2.569902480603455,0.18349931874529207,3.881907274872437,358.9121048836261,939.3348950770279
8.070015699348383,2.882825052700882,0.1972030960863348,4.149406042189938,358.5421826363404,914.252290626214
8.688889583970504,2.399670277270058,0.18290601065937898,3.9693800402552846,359.6579071376905,875.1349937494075
8.873632742865482,2.0544481819676434,0.1772641337190162,3.88096325452097,358.7209435901006,939.7863444513093
7.634049978130896,3.460570178445807,0.20697282365145298,4.443745030764907,358.6420728416099,997.2554548589209
7.8785000779695515,3.212771269656935,0.20114265371771498,4.346247863793547,358.4068184376239,960.0426072289114
7.847605085793687,3.465894170098559,0.20303004972233246,4.251253500491544,358.9123945557185,982.3088704619751
7.663971701706301,3.350330671212421,0.2059426731546628,4.4090146481983075,359.3402003037226,902.3186950957701
7.668921444431762,3.064504144085199,0.20687284741786774,4.465292043991662,359.8742261684791,901.7941665052531
7.687017673303999,3.298345023115698,0.2053387312510928,4.54684278286241,358.1062146265656,928.7119460729564
8.583011303389355,2.5461091262630453,0.1840079780458889,4.075972265248501,358.76198061302864,936.3302162735722
7.190525258771032,3.888337375019588,0.21888898560536243,4.686749596428491,358.8277307845737,882.2585151332829
8.034917734038894,2.93502722731079,0.19697861580437903,4.073858705233752,359.7583072439657,845.387481980577
7.868210880202099,3.491056417235412,0.20212798588581807,4.477451669442122,359.5592054752506,896.9054561921358
7.4155821027098,3.208229925267262,0.21297340731330622,4.871700419054029,359.0066524347538,860.372849351041
8.567681319487196,2.7102380526352396,0.1859791631262829,4.095591545045315,359.61992581883584,883.4082013527923
7.683881915809276,3.601153815871322,0.206534483841687,4.438803455193251,359.62683302220154,872.931603042545
8.563200881301011,1.995455187082382,0.18368457293888424,4.071095494572863,359.2030199725481,773.3859151098595
7.900612097689611,3.388547960056884,0.19971012077450861,4.315808337544275,359.62567001753223,954.5749344987337
9.103578455928927,2.0248017148204545,0.1735730948148228,3.7988551521801943,359.7378108320475,981.7354773489064
8.541440801532836,2.543711736132466,0.1858719081835173,4.028285793835612,359.9367677455202,851.043651479068
9.282568655370952,1.5896862143306616,0.16909754613043756,3.515870005085688,359.6858425974601,743.540061361826
8.109933360895052,2.781214314660303,0.19425939690544847,4.238389736132278,359.49608866240055,838.3989438295199
8.102028090045755,2.958753955300099,0.1974674446060128,4.312165580368142,359.34626017218034,827.9920973290793
7.020664204458575,3.9191971786802418,0.2264207164049143,4.81701928689489,358.3451086206827,922.6261373998979
7.958600149565717,3.078130298829141,0.19977606540447515,4.300720762149439,357.0699077181492,878.7421502653733
7.473246354470993,4.064612327526045,0.21273133721235787,4.556874396884689,359.38176559506866,942.3224326659462
8.60113523279435,2.8301903922437983,0.18384547432476112,3.9677704087889145,358.8988592019854,973.9341805834209
7.201258521334691,3.6080041637773106,0.21959538456823274,4.868571882199158,358.523047487146,803.82270224672
8.218372385472478,3.1397570549464793,0.19505649797558264,4.201441969782883,357.8595783327407,910.8031000960162
7.594919066923858,3.485715579906289,0.20912170044857362,4.46605445347627,358.3064574597624,842.401008426183
7.716244390897202,3.548082218356246,0.2060339639050627,4.38151185626406,359.8976919770411,854.9288282406345
7.743195707212882,3.5355406377343925,0.20362873324313188,4.307980376953496,358.1025347358798,957.3871514249314
8.082298172902256,2.916601542180421,0.1943626387555857,4.074607368939873,359.9256166951145,995.9408670109808
7.56636501318453,3.2513299190013245,0.20845639145531267,4.581706462037926,359.7171266817714,881.861318475554
7.502517388091836,3.486170486074199,0.2111949341262683,4.55353361816159,359.8025164859909,813.2456577976284
8.973275169419344,2.202393547004327,0.1745747236398216,3.842808759294765,359.23661293681226,838.4487723333426
8.414487698697979,2.7039217100633217,0.188854796537459,4.161398415928331,357.1910105822403,847.3007888934293
8.244362832768969,2.813499249959227,0.19136465047045137,4.016807270651601,359.544171493486,853.3554170856065
7.836067966140766,2.984338352648522,0.2024214883516935,4.194348608444745,359.53336849015494,838.535695260776
8.731919583013404,2.4837784921305186,0.18206389813954502,3.926694797336718,358.54755368287215,937.6465903568488
8.677925298799273,2.6403075018670426,0.1818150137403067,4.0267079147086715,358.68959876586973,948.3181250214247
7.997621387487815,3.292540233585354,0.19853824703260778,4.222868903557872,358.6100862221258,946.7986101825331
8.052511423294716,3.0631990738350456,0.19853725174380432,4.103699705927849,357.4007529665019,881.7299416526992
7.562676421740569,3.5528281337650656,0.20960512484626936,4.540258392402783,359.39962633083127,982.3852754176845
8.594195263108546,2.46553904080386,0.18488183698452745,4.088344469807328,357.0484841753797,871.5074506418526
8.524377430033162,2.8362730491514174,0.18722287194571835,4.103738262955229,359.2598377999928,941.2115356826537
7.716696167598833,3.5108385244120415,0.20563534744676248,4.407162170793356,359.17610567352557,940.5550208772781
7.771171523472334,3.0808647332176315,0.20488568799423124,4.508282794926896,358.9492254648346,784.9435498391244
7.70431518913422,3.364547101995336,0.20736523211179841,4.363540212217699,358.8921751030047,855.0889596453615
7.744413589879572,2.9878827974384707,0.2038630965605593,4.399100840563927,357.71481521187707,863.5070274557065
8.251256339554772,2.5010089704753344,0.19229047589889137,4.061399780137507,359.81783404503915,831.035307481691
8.184750901623827,2.5063087922771308,0.19239206739018602,4.171731148900089,358.5454587230139,763.5274818733953
7.550856333407395,3.7223504729155494,0.2121648954111792,4.488578932587364,358.87545638299605,921.053201117285
7.636592509296202,3.657302147166738,0.20862869993022304,4.569712639386543,358.9660638019647,986.8375692746866
7.758795312401676,3.493508985942604,0.2050130802332465,4.348179597623221,357.8633616342818,948.7006220873291
8.996195122803606,1.9294254039882481,0.17519273740150115,3.7765723159336915,359.1849068085977,816.8569032105617
8.083996972715022,3.198346655749686,0.19464706569084947,4.23577361535199,359.00837913848557,916.6969151254672
8.12485345269888,2.9905642095253233,0.19471689303097084,4.276708113793191,358.2349276544131,779.2381572430027
8.393794838215422,2.3827064710710206,0.18828710426501996,4.0119512053336885,358.8461428077043,876.1602256688458
8.60458565517937,2.7856238022797495,0.18414230249110156,4.032174254050227,359.81282152186293,947.7456834816928
7.825993672550375,2.979592448801344,0.2037292541128715,4.123577143493463,359.2972668067466,796.3410510988857
8.420669801602935,2.9539120468813733,0.1900156840705654,3.990606256922158,358.5633352250794,909.6047200752539
9.072077871956836,2.1794649626725926,0.17410079714647617,3.6707938587497804,358.120579332946,948.4601195738962
8.584207265696234,2.511945405726047,0.18514817259991503,3.936114189372651,359.36925868975146,958.5184684904356
7.981726560882572,2.8583300945850665,0.19801854779163763,4.223310773451399,359.60131528223684,927.4602792176224
9.10864675643526,2.0545951861658622,0.17570632009967446,3.7857410852777478,359.207413361563,910.4906975990978
6.966370019915699,3.9378196526129674,0.2264271108779057,4.8031145382206395,358.0430701091461,907.9435862135036
8.251477662969872,2.476309373647434,0.19259650515099264,4.081598436531981,359.7746163869647,827.4715164335207
8.269936792431327,2.905562592664665,0.19278043183386942,3.996682312238184,357.24701481529456,915.1960039693176
7.774003304260773,3.4615070656307485,0.20371660068692723,4.3668233749261125,357.03743846184034,929.2597970161914
8.357296748261698,2.842709948828051,0.191552710430818,3.9187338189587595,358.34122247020144,956.3734401898357
7.416172582674152,3.5147328059932157,0.21433587372344376,4.5628109636424945,359.2644885336604,897.3020398755252
7.584594565980838,3.5776145719682084,0.20941027951663665,4.531287878562902,359.59322123341474,906.3624317609167
7.464543357512124,3.601824723130547,0.2107323283727419,4.481225712099032,359.5381354438872,964.3209356659906
7.731779777920279,3.1452124907522117,0.20457355948317466,4.411425992895711,358.68037290679405,868.9810325691707
7.710960697899292,3.061252906241585,0.20539103809409903,4.371439611683846,359.72831717376715,842.0352359632434
8.867723752711175,2.59445621592891,0.17816200026837842,3.9640575799137907,358.6297160612272,941.2364599983598
8.537023606964864,2.4762997754617624,0.18698129408023614,4.032056275999621,357.8149437835279,802.9280311250183
7.603391973057168,3.47723172642021,0.20895857421578162,4.578239866007487,358.5692139983554,928.938040015579
7.885568491766974,3.0410644537548497,0.20095068584402676,4.23147537649299,359.00010680132243,880.718886211296
7.835330949640707,3.134643856319005,0.2006694789659351,4.2119264171623385,358.31994595768157,970.7230282239476
