,timepoint,infection_count,std_1,N_1,Missing_1,Seroprev,std_2,N_2,Missing_2
0,10.0,0.23,0.01890319138610506,500.0,1.0,0.324,0.020973109682073814,500.0,1.0
1,20.0,0.338,0.021380740813446413,500.0,1.0,0.878,0.013811591229195667,500.0,1.0
2,30.0,0.116,0.015547298062456114,500.0,1.0,0.966,0.00790067359022107,500.0,1.0
3,40.0,0.044,0.009406309222175476,500.0,1.0,0.992,0.006409658969454856,500.0,1.0
4,50.0,0.014,0.00547527264394277,500.0,1.0,0.986,0.005997070931512005,500.0,1.0
5,60.0,0.0,0.00312092318858843,500.0,1.0,0.992,0.005865438203431587,500.0,1.0
6,70.0,0.0,0.0017508119224958645,500.0,1.0,0.98,0.005823765659573899,500.0,1.0
7,80.0,0.002,0.0010187010754935074,500.0,1.0,0.988,0.005809591175387207,500.0,1.0
8,90.0,0.0,0.0007104841537923217,500.0,1.0,0.984,0.005802175560723602,500.0,1.0
9,100.0,0.0,0.00041495391915798336,500.0,1.0,0.974,0.005800097559549854,500.0,1.0
