gamma,kappa,beta,scaling,tevent,I0
13.732976036376385,6.016798960889573,0.1978163045035643,1.3570691455470925,221.25814977069146,504.54952349131304
13.799274423146818,6.191678358011855,0.19645620857302593,1.3378614514009735,222.49324294244016,573.3818958430259
14.651295683368739,6.0989347912600005,0.1863548610485103,1.2774516524040709,221.45293251987468,633.43086802001
14.440940265807571,6.199884655894741,0.19008033071079727,1.3049952549075636,219.7976060460855,631.5268721706474
12.720164273682355,7.812948905354034,0.21527030906759878,1.432736300657639,221.81668287486005,622.3723936726577
14.66735355821962,5.499419111343361,0.18293656593839966,1.3176607531722289,220.59172564413382,579.6617869174603
13.380691430253774,6.4804320579699715,0.20062566977885155,1.4130242266970974,222.4186882521001,579.7256978398268
14.382922399322316,5.852892737262617,0.18953151762803794,1.302813092542018,222.80321684498531,550.167324439847
13.851673253851718,6.712793100208124,0.19606541770668665,1.312200369613507,217.59493081667236,678.2626377886505
14.19228982485121,5.562264635501892,0.19061114137516927,1.3045790852338464,222.1870798455442,493.2074511979212
13.008244541990308,6.895652026400545,0.20845121324847363,1.4089443727146216,223.82211432646994,631.2603180874307
14.634121881248737,5.630031661235904,0.18549290574027838,1.2879697728887884,220.6368966165832,554.3374165279374
15.205938818254408,4.727232408586435,0.1755206541012062,1.2228429303926218,220.3446021298456,556.3837309312802
13.833021734600125,5.855088135324676,0.19487372553445279,1.3827086752775686,224.7204357079465,490.2775290202351
14.990355792980903,4.744930974464261,0.180125680404481,1.2634464213223502,222.42861277361806,422.6446155229974
12.778980428329742,7.686543199583911,0.21467057866316153,1.4846448397483694,221.4183031483796,587.3575531413733
14.79217953664648,4.88416458762244,0.18051080012013918,1.3030611839022563,223.37876770221075,521.2644922731488
13.384836305449394,7.495252192551573,0.20529371775464292,1.428575280332177,220.777920133945,657.9149453152004
13.197631289997465,7.2007867515996145,0.2105150326775761,1.419698712625955,222.08049890284516,576.9632630397842
12.199441083834694,7.837684177207775,0.22277675690933543,1.5029449068799707,219.486073233355,549.4388096435432
13.079734389750008,7.251613943537356,0.2078725776888042,1.4350368125381368,220.83479506592673,623.7436511665426
14.903704673043201,5.43304574877491,0.1838630011045774,1.2750637006938148,221.76657832908313,534.5806107383206
15.300266605643952,4.699949787115356,0.18027610722779297,1.2644001182603284,226.9846346653379,470.1021265280963
12.563574360952904,7.67374721257559,0.21611014649500063,1.4693403777840655,221.1254779344769,585.8045244320368
13.481348519846835,6.511164932376621,0.19931941209729304,1.4320262643571318,219.68088532191283,637.1333288662537
15.17196869843669,4.735768987238684,0.18043684996476922,1.2761046755330756,226.9131489269202,434.4520667804982
14.330612548748508,6.187662075010082,0.19195961016848442,1.3178784539508208,221.0906121586567,587.0140992318924
14.324979642753537,6.06874738515854,0.1894807665997153,1.3096894885189672,220.35669798398735,552.2936063599426
12.648113125635863,7.754613476117825,0.2131584610002511,1.4790519934655542,217.63745630962705,597.7610880346293
13.228880626317205,7.504096299195039,0.20876548939485876,1.3917341205861944,219.04367161014392,656.4493253558011
15.549545826725133,4.712869719000773,0.17455623800157416,1.1843954082332815,221.68605862327013,532.1264025370307
13.315749684909278,7.1699272970718155,0.20752775374853685,1.400223215793898,223.37022533349585,625.4819235625307
13.33469414030496,6.242832973640317,0.2039895644531476,1.422206291752325,223.96429969003142,484.53678449936746
12.598767298833591,7.026945803481418,0.21188863055897422,1.4651293485348735,225.0067311463645,526.2030098469638
13.443408373426147,7.335991462351899,0.2051297274631892,1.4115174707820128,218.82619480713464,598.247859635615
14.380210265076158,6.114275151026765,0.18906486787640117,1.3078822201598677,221.7154934758587,666.677631815117
13.234845236928049,7.19864872707559,0.20671762418679546,1.4210912915224998,222.76309950642977,589.5783846575271
14.687625567688627,4.848868673429952,0.18472643203079026,1.2512173596464893,226.30161154100216,407.26051405182733
14.300946517814824,6.001618790853084,0.19104524850137733,1.3061554513340747,222.69494056109116,553.4738547383702
14.513834907250521,5.36398440156385,0.18842732493242773,1.29319393070591,222.49876134378638,454.9738836534884
13.409240524684655,6.98850602492141,0.20347344492279706,1.4073386877636673,222.83241880360117,607.2881730882276
14.656620089944324,5.752256516048297,0.18870834864045213,1.2947989817179426,221.9334285632754,564.950040395612
13.327481304121958,6.824054425214656,0.2041107791289371,1.4499559986975639,222.0415477674195,626.2359206439595
14.597564559565784,6.064512543071603,0.18619091946063404,1.3232411992574598,218.64431754868386,652.9173444433736
14.924137630497352,5.915086149897441,0.18593663158879328,1.2511493241579439,219.6693412696688,612.2347223363473
14.56229232693389,5.2888388920206095,0.18674716728452126,1.2558356883229838,221.41569127990658,456.07040170930804
13.923430434832312,5.6936054079268255,0.19581505385945977,1.33900733721501,225.51814039812913,455.2460319891594
13.758171489947713,6.2538957841456195,0.19534061704719538,1.3468512473235263,223.49239181286248,625.4968642211505
14.051727169438484,6.264366395202122,0.19485328672044555,1.3644338415209343,221.9412988030006,576.4213136889693
15.088173945475985,5.7870828171574935,0.18506701100923736,1.2708709123541433,223.1780419281701,575.682559676147
13.977858731839353,5.877550625752019,0.1932934716796298,1.3091479694932457,223.24122558810205,613.7111149671391
14.060307792223115,6.407213343338681,0.19545970772124574,1.3651365980400318,218.7049895748315,604.4665708170961
14.02919148154824,6.081373793237741,0.1939427871176836,1.3784198278358395,222.31859902722346,557.3571038706003
14.213095659274954,6.311060992488237,0.19261509051501077,1.322955850552656,221.86348027200282,596.5201230487045
13.91083256737233,5.817813906621522,0.1935162890453944,1.3690926917163735,221.7804573691526,490.8861032912858
15.496412815312912,4.801152430980416,0.17958290906268304,1.2214655667994954,223.1014022988873,500.6625828532634
14.374645541143257,5.634259101332143,0.1896838883833379,1.3343261139410092,223.90362920266944,501.25408084036724
12.56102018534408,7.471607416718968,0.2159934516109185,1.5116088051751937,221.01504501023635,510.643876905032
12.914977458374207,7.090889937118126,0.20797719554228714,1.428613778929645,222.98569513065465,670.2131918567085
14.368929708492642,5.700135189591947,0.1924886481640187,1.315218740102831,225.18980992712278,503.9503680212381
14.011912302806344,6.278845241474803,0.19233064022080762,1.3338508972924694,221.84558954413836,635.7539647262427
13.882508050351218,6.568799495073331,0.196550091847742,1.3707750630830686,218.32458022203275,603.2993210830606
13.246977266141041,7.26588586865557,0.20740264488865318,1.444391879348751,220.5412129915195,620.4189792655716
13.877725535414083,6.300932869887777,0.19855572816081307,1.368186060175447,223.83096676729974,586.8846042519154
13.445486377698684,6.8440592207769075,0.2004570805774407,1.4404537773662847,221.14646263996067,685.9494421467945
16.529279437331063,3.7322179896586283,0.16368280791732706,1.147576300151823,222.81733575284852,519.3158653999337
13.885324751414561,5.86838343726768,0.19466248363121721,1.364815374114738,222.11588495441487,494.5749525200343
14.019426862869745,6.194262114248819,0.1938400824841912,1.3422950510410492,220.0579197334604,567.8153754061374
15.162361951036601,4.713298160157106,0.1819748604996997,1.2105347585045525,225.3915214656545,508.55229724960685
13.262184292576165,6.44774439982293,0.20379289028426192,1.4247859329980146,222.7766709048863,550.0729134978035
14.97106576622634,5.623567015777229,0.1851042344650964,1.2732217463276478,223.22034351492917,583.3797621910883
14.484325542307587,5.6656493036143285,0.18901800301810803,1.2887926404711325,223.1068491496415,501.64065788339923
13.522546273773042,6.7011547855498605,0.1988019631760073,1.3634356137835646,219.4967134234397,633.2559215526164
14.415813934933196,6.315956474272534,0.1909829696581622,1.323830730621951,219.29995049099534,606.6342413211495
12.812363930057854,7.159970998774275,0.21233830403025028,1.4538587701620636,221.36485765599156,549.4750815712614
14.076756870676745,6.325036462840397,0.19201330103883385,1.3264225939537388,220.5102537047348,644.6179684517567
13.518746651286314,7.4103747546250265,0.2065708118503325,1.401784075838393,219.3386000629915,650.8164877191762
13.77340708174191,6.313730192694916,0.19857591438121502,1.3861101043389168,220.4832409773985,589.4973566150716
13.931170550813844,6.556877493026884,0.19396230288286623,1.360945645806535,218.76330870366093,578.2664432495521
14.510893659141372,5.085182754690016,0.18566197063984152,1.2870437003425739,224.50317779114573,495.1980878013703
14.088710291081416,6.154978565065737,0.19482405572014486,1.3671094970560282,223.5176355318008,575.3373819488527
12.99366091065676,7.459625430463301,0.20843339311631578,1.4326795839480688,218.7929794154335,661.4800063083071
15.033492561877416,5.902052565084759,0.18518166042024,1.252673324094826,222.17786047908191,593.8667218191947
11.796470663125469,8.015812116613356,0.22674285470086988,1.5847191404596792,222.68954046581993,513.7915256413621
13.755651631522037,6.377891171717971,0.19815702030904744,1.3443851102103361,223.17269348197698,532.5679040079842
