,0,1,2
0,0.30725007434243756,0.2035878484063322,0.19212470823663463
1,0.29714002011937735,0.2023117480401204,0.19897956443960435
2,0.30274978302902733,0.19860400228922573,0.1893701969552858
3,0.28637252349251635,0.20217324618642302,0.1846166400843188
4,0.3015111978464766,0.20324973975556881,0.18404208914686762
5,0.298746460256901,0.2016469803844766,0.1820180499765385
6,0.3072317972485984,0.20861642222270516,0.1850421291228047
7,0.3050753974299158,0.19920241774397823,0.18175289982824855
8,0.29611325818989565,0.19780041119867198,0.1813774250092903
9,0.3060904237440108,0.20170552314051324,0.18026878453157869
10,0.3035106431832204,0.19644528293986596,0.18704426419422013
11,0.29020219025878513,0.2035675387005963,0.18592946042917777
12,0.30470173631354386,0.19736440369126512,0.19077112487475223
13,0.3082799363610243,0.20382196631597177,0.18254300861789396
14,0.29769851064179276,0.20632402696559304,0.18681707750467333
15,0.30171520994551176,0.201406730901837,0.18623604739752828
16,0.29419226864975667,0.20855301842462118,0.18378403454664718
17,0.30112944632436983,0.19769968785869801,0.18214346563985423
18,0.30043655466862773,0.2050502016137876,0.1820269193766563
19,0.30459386621739587,0.20584684128951183,0.17806820381398375
