,0,1,2
0,0.2909839887933687,0.2401224809934304,0.24717495625747726
1,0.32352926184109676,0.2303845526884821,0.23552388325870208
2,0.3225340346944062,0.2398258320826114,0.2448139796663109
3,0.29829482723744577,0.2705255976305438,0.23366432371369866
4,0.31757402669097645,0.2349034073463863,0.23645509044962612
5,0.301437165982607,0.2356095882597351,0.2406733286468111
6,0.31535165640074553,0.24443144380429785,0.23786977768558312
7,0.3257280189883747,0.2351142871662276,0.23453687370233697
8,0.29857864516126237,0.2368216103282553,0.25431266995675705
9,0.3187996500758924,0.24255834901139164,0.2371760586831207
10,0.3101127702447068,0.2353281193013282,0.23563557505042662
11,0.31594528710844105,0.24127890245781355,0.25127087169653933
12,0.30107438736548947,0.23317716271590433,0.23766177619834167
13,0.3202062260833349,0.23268886041776587,0.2398935336010343
14,0.29589745566245657,0.2333534835913447,0.2420110995615487
15,0.31003764090168445,0.2594379661119746,0.23064095699549125
16,0.31141808416564204,0.22762363375432362,0.24195869298992323
17,0.3062667316088827,0.2317493501917411,0.23196108522645711
18,0.2943769189116468,0.22832863998080766,0.2330562944812199
19,0.30707322461614633,0.23550940825700384,0.23589648938753235
