,timepoint,infection_count,std_1,N_1,Missing_1,Seroprev,std_2,N_2,Missing_2
0,7.0,0.002,0.00226751965131768,500.0,1.0,0.002,0.00042058272848536564,500.0,1.0
1,14.0,0.006,0.002346802317746451,500.0,1.0,0.0,0.0006797358253255502,500.0,1.0
2,21.0,0.0,0.0024646347148208074,500.0,1.0,0.0,0.0008892937406360106,500.0,1.0
3,28.0,0.002,0.002559859473640594,500.0,1.0,0.0,0.0010326227504407531,500.0,1.0
4,35.0,0.002,0.0025810407894715174,500.0,1.0,0.004,0.0012361310079358828,500.0,1.0
5,42.0,0.004,0.002841806775633699,500.0,1.0,0.0,0.001330540974818697,500.0,1.0
6,49.0,0.002,0.002976969692291486,500.0,1.0,0.0,0.001478157293313969,500.0,1.0
7,56.0,0.008,0.003466766989223432,500.0,1.0,0.002,0.0015917839540677224,500.0,1.0
8,63.0,0.006,0.003793314582282343,500.0,1.0,0.002,0.0017468276231481245,500.0,1.0
9,70.0,0.018,0.004098038026761473,500.0,1.0,0.004,0.0019497483958241676,500.0,1.0
10,77.0,0.006,0.004335162618102276,500.0,1.0,0.006,0.002119468920698845,500.0,1.0
11,84.0,0.01,0.004596080450476993,500.0,1.0,0.004,0.002322250997704828,500.0,1.0
12,91.0,0.018,0.004934066595802258,500.0,1.0,0.004,0.0025087650971849815,500.0,1.0
13,98.0,0.016,0.005144685080199354,500.0,1.0,0.002,0.002726178926825316,500.0,1.0
14,105.0,0.016,0.005511617776923322,500.0,1.0,0.006,0.0029640251530020463,500.0,1.0
15,112.0,0.028,0.005685802413527422,500.0,1.0,0.006,0.0031845069987403293,500.0,1.0
16,119.0,0.022,0.0059625926678428375,500.0,1.0,0.018,0.003434786793222685,500.0,1.0
17,126.0,0.016,0.006286935019798784,500.0,1.0,0.006,0.0037037484418473428,500.0,1.0
18,133.0,0.024,0.006595651158393555,500.0,1.0,0.008,0.003979652603959993,500.0,1.0
19,140.0,0.032,0.006890488558633103,500.0,1.0,0.014,0.004249454897612534,500.0,1.0
20,147.0,0.036,0.007253869818941023,500.0,1.0,0.01,0.004518545151720959,500.0,1.0
21,154.0,0.04,0.007687715827042642,500.0,1.0,0.012,0.004786707094056588,500.0,1.0
22,161.0,0.032,0.008194792358901713,500.0,1.0,0.008,0.005090697082841809,500.0,1.0
23,168.0,0.044,0.008660118705493762,500.0,1.0,0.018,0.005376178563125712,500.0,1.0
24,175.0,0.036,0.009137521171029101,500.0,1.0,0.006,0.005721688781513721,500.0,1.0
25,182.0,0.054,0.009468934183349164,500.0,1.0,0.022,0.006097861221666282,500.0,1.0
26,189.0,0.062,0.009967327158233858,500.0,1.0,0.03,0.0064495197733758875,500.0,1.0
27,196.0,0.066,0.010502070054775119,500.0,1.0,0.022,0.006822516274377302,500.0,1.0
28,203.0,0.054,0.01109504001818874,500.0,1.0,0.028,0.0072140816950534495,500.0,1.0
29,210.0,0.06,0.011680348752098049,500.0,1.0,0.03,0.007626860829144418,500.0,1.0
30,217.0,0.088,0.012326364225718952,500.0,1.0,0.046,0.008009919807164647,500.0,1.0
31,224.0,0.084,0.012741322545988176,500.0,1.0,0.042,0.008485755724312495,500.0,1.0
32,231.0,0.092,0.013292762568881922,500.0,1.0,0.032,0.00892797498914103,500.0,1.0
33,238.0,0.102,0.013850645092287634,500.0,1.0,0.042,0.009403795574325493,500.0,1.0
34,245.0,0.124,0.014290815981795582,500.0,1.0,0.052,0.009909915773426203,500.0,1.0
35,252.0,0.124,0.014907487073092484,500.0,1.0,0.058,0.010411812107192837,500.0,1.0
36,259.0,0.126,0.01548388060473296,500.0,1.0,0.058,0.010905436669678418,500.0,1.0
37,266.0,0.156,0.016062752167424837,500.0,1.0,0.038,0.011422519470186798,500.0,1.0
38,273.0,0.186,0.016604694186558366,500.0,1.0,0.078,0.011956591464664771,500.0,1.0
39,280.0,0.162,0.01713331452310275,500.0,1.0,0.084,0.012496565610957307,500.0,1.0
40,287.0,0.234,0.017591304841344586,500.0,1.0,0.108,0.01306630406954809,500.0,1.0
41,294.0,0.204,0.018126266912020097,500.0,1.0,0.094,0.013620145876331272,500.0,1.0
42,301.0,0.208,0.01850788789596596,500.0,1.0,0.116,0.014181198137053817,500.0,1.0
43,308.0,0.192,0.018866390307367264,500.0,1.0,0.128,0.014751712951832757,500.0,1.0
44,315.0,0.214,0.019327876279827898,500.0,1.0,0.124,0.015292810773997646,500.0,1.0
45,322.0,0.266,0.01961925396517534,500.0,1.0,0.138,0.015852513665539903,500.0,1.0
46,329.0,0.26,0.019861744569044836,500.0,1.0,0.128,0.016400273431488692,500.0,1.0
47,336.0,0.284,0.02020643910525325,500.0,1.0,0.178,0.01690754827091521,500.0,1.0
48,343.0,0.262,0.020382028380390535,500.0,1.0,0.172,0.017422312112437905,500.0,1.0
49,350.0,0.322,0.020614987582176243,500.0,1.0,0.216,0.01789016400384257,500.0,1.0
50,357.0,0.324,0.020752609662773782,500.0,1.0,0.222,0.018363047468316605,500.0,1.0
51,364.0,0.316,0.020893001124105807,500.0,1.0,0.246,0.01879918939479114,500.0,1.0
52,371.0,0.312,0.02098003706571279,500.0,1.0,0.26,0.01921948417877485,500.0,1.0
53,378.0,0.306,0.020999247689068263,500.0,1.0,0.262,0.01961225674918633,500.0,1.0
54,385.0,0.33,0.02106892794335525,500.0,1.0,0.276,0.01996166818071847,500.0,1.0
55,392.0,0.368,0.02111266902231641,500.0,1.0,0.264,0.020294917276633833,500.0,1.0
56,399.0,0.318,0.021088869685421806,500.0,1.0,0.31,0.020607549421474983,500.0,1.0
