,timepoint,infection_count,std_1,N_1,Missing_1,Seroprev,std_2,N_2,Missing_2
0,7.0,0.014,0.006773297060004215,500.0,1.0,0.002,0.00151926758821332,500.0,1.0
1,14.0,0.024,0.006738184966298971,500.0,1.0,0.002,0.0020513888662056024,500.0,1.0
2,21.0,0.032,0.00679247786468013,500.0,1.0,0.002,0.002486292486371352,500.0,1.0
3,28.0,0.024,0.006746719866358697,500.0,1.0,0.01,0.002868551365186613,500.0,1.0
4,35.0,0.022,0.006633269536630149,500.0,1.0,0.004,0.003243309045661901,500.0,1.0
5,42.0,0.024,0.006570188222744895,500.0,1.0,0.002,0.0035291944694158554,500.0,1.0
6,49.0,0.022,0.006703686268901213,500.0,1.0,0.002,0.003786155145137617,500.0,1.0
7,56.0,0.018,0.0067912124052584046,500.0,1.0,0.01,0.004024040988922072,500.0,1.0
8,63.0,0.016,0.006818199852294895,500.0,1.0,0.004,0.004245667603213652,500.0,1.0
9,70.0,0.022,0.006740278625533085,500.0,1.0,0.014,0.004483513638174419,500.0,1.0
10,77.0,0.032,0.006861808563489619,500.0,1.0,0.02,0.004694762033723268,500.0,1.0
11,84.0,0.028,0.006985981843816953,500.0,1.0,0.014,0.004906541272262014,500.0,1.0
12,91.0,0.018,0.006852850642102747,500.0,1.0,0.024,0.005126400721953177,500.0,1.0
13,98.0,0.01,0.0069000748027120175,500.0,1.0,0.018,0.005312133985370301,500.0,1.0
14,105.0,0.02,0.006779441084681109,500.0,1.0,0.018,0.0055142522900704415,500.0,1.0
15,112.0,0.02,0.006662280121112432,500.0,1.0,0.016,0.005697721468759789,500.0,1.0
16,119.0,0.014,0.006766398015824933,500.0,1.0,0.012,0.005865633634420273,500.0,1.0
17,126.0,0.036,0.007277800255713015,500.0,1.0,0.014,0.006036226297944725,500.0,1.0
18,133.0,0.02,0.007309436668896561,500.0,1.0,0.026,0.0062194845987294444,500.0,1.0
19,140.0,0.034,0.007240958152243346,500.0,1.0,0.02,0.006410224624652434,500.0,1.0
20,147.0,0.018,0.007340893978307529,500.0,1.0,0.026,0.006583926765965669,500.0,1.0
21,154.0,0.022,0.007374821161885827,500.0,1.0,0.022,0.006754439672572693,500.0,1.0
22,161.0,0.034,0.007489327391113147,500.0,1.0,0.024,0.006920265595000303,500.0,1.0
23,168.0,0.042,0.0075872447417254735,500.0,1.0,0.032,0.007070519764066959,500.0,1.0
24,175.0,0.03,0.007689645711037013,500.0,1.0,0.03,0.007228271053103962,500.0,1.0
25,182.0,0.03,0.007710174927388247,500.0,1.0,0.036,0.007392106647647485,500.0,1.0
26,189.0,0.03,0.007745471231997785,500.0,1.0,0.032,0.007565202087089304,500.0,1.0
27,196.0,0.036,0.007761207596987106,500.0,1.0,0.028,0.007728003720936608,500.0,1.0
28,203.0,0.038,0.007833464514874268,500.0,1.0,0.038,0.007892630434351634,500.0,1.0
29,210.0,0.024,0.007930951423182946,500.0,1.0,0.034,0.008045004127005526,500.0,1.0
30,217.0,0.044,0.007920062912551496,500.0,1.0,0.028,0.008203263128792696,500.0,1.0
31,224.0,0.036,0.008108374550928976,500.0,1.0,0.05,0.008342572272789223,500.0,1.0
32,231.0,0.02,0.008218427906552486,500.0,1.0,0.046,0.008512840330280397,500.0,1.0
33,238.0,0.024,0.008238368060705326,500.0,1.0,0.038,0.008674085415962353,500.0,1.0
34,245.0,0.034,0.008459059451236109,500.0,1.0,0.046,0.008826977996630755,500.0,1.0
35,252.0,0.032,0.008647080397077336,500.0,1.0,0.048,0.008976738944746236,500.0,1.0
36,259.0,0.032,0.008868179145529691,500.0,1.0,0.042,0.009128041182235187,500.0,1.0
37,266.0,0.05,0.008931778219651191,500.0,1.0,0.042,0.00928592096574869,500.0,1.0
38,273.0,0.046,0.009122017891511569,500.0,1.0,0.054,0.009441173507194358,500.0,1.0
39,280.0,0.048,0.009227886709433461,500.0,1.0,0.042,0.009614066744302924,500.0,1.0
40,287.0,0.024,0.009290393526794338,500.0,1.0,0.038,0.009769182788857167,500.0,1.0
41,294.0,0.038,0.009249769738210034,500.0,1.0,0.036,0.009939255200316095,500.0,1.0
42,301.0,0.044,0.009563763081279044,500.0,1.0,0.058,0.010084182218570695,500.0,1.0
43,308.0,0.052,0.00959087126659528,500.0,1.0,0.046,0.010250295477771783,500.0,1.0
44,315.0,0.07,0.009878735151246099,500.0,1.0,0.054,0.010406429147206069,500.0,1.0
45,322.0,0.052,0.010143628777234199,500.0,1.0,0.062,0.010560419409489126,500.0,1.0
46,329.0,0.058,0.010196538801121664,500.0,1.0,0.084,0.010730615234549577,500.0,1.0
47,336.0,0.044,0.010225309190658335,500.0,1.0,0.058,0.010906429686597198,500.0,1.0
48,343.0,0.062,0.010467960117616975,500.0,1.0,0.064,0.011062624194757491,500.0,1.0
49,350.0,0.056,0.010589159866348547,500.0,1.0,0.072,0.011233982234132673,500.0,1.0
50,357.0,0.066,0.010729471273754744,500.0,1.0,0.076,0.011392054353041189,500.0,1.0
51,364.0,0.078,0.010766046334481956,500.0,1.0,0.07,0.011571815582189181,500.0,1.0
52,371.0,0.06,0.010853682313770692,500.0,1.0,0.084,0.011746242242290586,500.0,1.0
53,378.0,0.08,0.01112355880507557,500.0,1.0,0.076,0.011906318172548063,500.0,1.0
54,385.0,0.074,0.011246682186890488,500.0,1.0,0.084,0.012069404532151941,500.0,1.0
55,392.0,0.074,0.011525412245736732,500.0,1.0,0.092,0.012244230944615592,500.0,1.0
56,399.0,0.06,0.011575663054705183,500.0,1.0,0.084,0.012420682596061602,500.0,1.0
