,timepoint,infection_count,std_1,N_1,Missing_1,Seroprev,std_2,N_2,Missing_2
0,7.0,0.022,0.005673614913782262,500.0,1.0,0.002,0.0018492423501353062,500.0,1.0
1,14.0,0.04,0.006779643166426223,500.0,1.0,0.002,0.0027434872596958874,500.0,1.0
2,21.0,0.028,0.007883302381805186,500.0,1.0,0.002,0.003712363495549157,500.0,1.0
3,28.0,0.032,0.00919564974823122,500.0,1.0,0.02,0.004659095210133601,500.0,1.0
4,35.0,0.062,0.010805876832301933,500.0,1.0,0.01,0.005729021727778936,500.0,1.0
5,42.0,0.066,0.0124664881521036,500.0,1.0,0.022,0.006959661606455907,500.0,1.0
6,49.0,0.118,0.014414403129911886,500.0,1.0,0.024,0.008318128859550007,500.0,1.0
7,56.0,0.158,0.016511292853226132,500.0,1.0,0.052,0.00985085894032542,500.0,1.0
8,63.0,0.24,0.018432770508508212,500.0,1.0,0.072,0.011549764048692164,500.0,1.0
9,70.0,0.3,0.020257016610149017,500.0,1.0,0.09,0.013361362601398884,500.0,1.0
10,77.0,0.346,0.021542354752357273,500.0,1.0,0.134,0.015264025475756417,500.0,1.0
11,84.0,0.396,0.022251503846643126,500.0,1.0,0.204,0.01712984062835083,500.0,1.0
12,91.0,0.524,0.022329778851335132,500.0,1.0,0.256,0.01889901796998259,500.0,1.0
13,98.0,0.61,0.0219947358663276,500.0,1.0,0.26,0.02036982419348336,500.0,1.0
14,105.0,0.626,0.021577259279716904,500.0,1.0,0.368,0.02147250237257265,500.0,1.0
15,112.0,0.674,0.02146542618821059,500.0,1.0,0.444,0.022142152565513013,500.0,1.0
16,119.0,0.624,0.021766515523222105,500.0,1.0,0.478,0.022360637496444433,500.0,1.0
17,126.0,0.57,0.022139927202095063,500.0,1.0,0.55,0.022178845444855932,500.0,1.0
18,133.0,0.506,0.022354048403930217,500.0,1.0,0.598,0.021680947532650915,500.0,1.0
19,140.0,0.436,0.02221646134076242,500.0,1.0,0.652,0.020948775046761577,500.0,1.0
20,147.0,0.39,0.02164760417176544,500.0,1.0,0.734,0.020081432102661226,500.0,1.0
21,154.0,0.322,0.02065808724681419,500.0,1.0,0.754,0.01916642166102915,500.0,1.0
22,161.0,0.252,0.019384255810150658,500.0,1.0,0.8,0.018261779013873984,500.0,1.0
23,168.0,0.214,0.01799889835389043,500.0,1.0,0.806,0.01744282083003856,500.0,1.0
24,175.0,0.182,0.01649671476685662,500.0,1.0,0.788,0.01669513665895463,500.0,1.0
25,182.0,0.132,0.014888890733000142,500.0,1.0,0.858,0.016017315939869603,500.0,1.0
26,189.0,0.074,0.013340295645435093,500.0,1.0,0.852,0.015456235515417992,500.0,1.0
27,196.0,0.08,0.012007549165036163,500.0,1.0,0.884,0.01500091342035283,500.0,1.0
28,203.0,0.062,0.010691973218655716,500.0,1.0,0.888,0.014617299380525672,500.0,1.0
29,210.0,0.038,0.009388505996710428,500.0,1.0,0.888,0.014286108425923807,500.0,1.0
30,217.0,0.04,0.008418805704049919,500.0,1.0,0.874,0.014041407306700924,500.0,1.0
31,224.0,0.03,0.0073839642050762865,500.0,1.0,0.874,0.01383640123852469,500.0,1.0
32,231.0,0.036,0.006443577455795918,500.0,1.0,0.892,0.013679023971797794,500.0,1.0
33,238.0,0.02,0.00559806487825544,500.0,1.0,0.894,0.013555356989857534,500.0,1.0
34,245.0,0.004,0.004884160717064752,500.0,1.0,0.904,0.013455877163631055,500.0,1.0
35,252.0,0.014,0.004415446907914636,500.0,1.0,0.92,0.013391126437470403,500.0,1.0
36,259.0,0.01,0.0039586769128956345,500.0,1.0,0.898,0.01334103182732326,500.0,1.0
37,266.0,0.008,0.003514048362045176,500.0,1.0,0.874,0.013297326549655797,500.0,1.0
38,273.0,0.0,0.003105608027804655,500.0,1.0,0.914,0.013263955716383407,500.0,1.0
39,280.0,0.002,0.002679042010151786,500.0,1.0,0.888,0.013233657438089144,500.0,1.0
40,287.0,0.006,0.002275441706973131,500.0,1.0,0.922,0.013210782611572252,500.0,1.0
41,294.0,0.002,0.002037715550629179,500.0,1.0,0.908,0.013195677487638112,500.0,1.0
42,301.0,0.0,0.00172996709008114,500.0,1.0,0.9,0.013183401124733768,500.0,1.0
43,308.0,0.0,0.001508067531385347,500.0,1.0,0.896,0.013172684683220443,500.0,1.0
44,315.0,0.0,0.0012844134577660706,500.0,1.0,0.916,0.01316518322658661,500.0,1.0
45,322.0,0.0,0.0022854355302411285,500.0,1.0,0.914,0.013185657233027556,500.0,1.0
46,329.0,0.008,0.002513493603173791,500.0,1.0,0.898,0.01317139595233246,500.0,1.0
47,336.0,0.0,0.002846809147760099,500.0,1.0,0.918,0.013162510954797256,500.0,1.0
48,343.0,0.012,0.0034736776680045676,500.0,1.0,0.906,0.013153918554760889,500.0,1.0
49,350.0,0.01,0.004167728798433714,500.0,1.0,0.914,0.013146415825519205,500.0,1.0
50,357.0,0.014,0.0052261930876419446,500.0,1.0,0.898,0.013139857438502111,500.0,1.0
51,364.0,0.018,0.006502006941862281,500.0,1.0,0.898,0.013129837866392402,500.0,1.0
52,371.0,0.034,0.00780862139586834,500.0,1.0,0.912,0.013111162929181597,500.0,1.0
53,378.0,0.058,0.009426908763708152,500.0,1.0,0.89,0.013094233793830649,500.0,1.0
54,385.0,0.07,0.01139414485080917,500.0,1.0,0.91,0.013063497219252096,500.0,1.0
55,392.0,0.094,0.013709938079117133,500.0,1.0,0.91,0.01301663850622982,500.0,1.0
56,399.0,0.18,0.01611995572743982,500.0,1.0,0.918,0.012950851085233623,500.0,1.0
