,timepoint,infection_count,std_1,N_1,Missing_1,Seroprev,std_2,N_2,Missing_2
0,7.0,0.0,0.0006208958052932815,500.0,1.0,0.0,0.00044027277617253127,500.0,1.0
1,14.0,0.0,0.0008030530267667469,500.0,1.0,0.0,0.0006458283943382692,500.0,1.0
2,21.0,0.002,0.0009871303033246138,500.0,1.0,0.002,0.0008038014678691368,500.0,1.0
3,28.0,0.0,0.0012469723025696007,500.0,1.0,0.0,0.0010531176005221204,500.0,1.0
4,35.0,0.0,0.0015297952160023478,500.0,1.0,0.002,0.001326571012047108,500.0,1.0
5,42.0,0.0,0.002056242847940146,500.0,1.0,0.004,0.0016797373629116028,500.0,1.0
6,49.0,0.004,0.002766062484324779,500.0,1.0,0.0,0.002128031731651051,500.0,1.0
7,56.0,0.01,0.0033965741074208234,500.0,1.0,0.002,0.0028238039891277053,500.0,1.0
8,63.0,0.004,0.004319955414253368,500.0,1.0,0.006,0.0036138580297950056,500.0,1.0
9,70.0,0.012,0.005373896516478011,500.0,1.0,0.02,0.004644190527565529,500.0,1.0
10,77.0,0.04,0.006740422168190404,500.0,1.0,0.024,0.005856298152383753,500.0,1.0
11,84.0,0.048,0.00827498999111043,500.0,1.0,0.02,0.007416598272755542,500.0,1.0
12,91.0,0.06,0.010253670667599732,500.0,1.0,0.03,0.009140717739979825,500.0,1.0
13,98.0,0.076,0.012376763898882235,500.0,1.0,0.078,0.011199646729884754,500.0,1.0
14,105.0,0.124,0.014544921042660412,500.0,1.0,0.09,0.013623684441706198,500.0,1.0
15,112.0,0.178,0.016516159326662568,500.0,1.0,0.172,0.016136064820091674,500.0,1.0
16,119.0,0.204,0.018164871365294828,500.0,1.0,0.196,0.018489117329951617,500.0,1.0
17,126.0,0.216,0.01919937273680872,500.0,1.0,0.29,0.020497816487192972,500.0,1.0
18,133.0,0.266,0.019669329199147226,500.0,1.0,0.386,0.021818714366774357,500.0,1.0
19,140.0,0.27,0.019577231930480953,500.0,1.0,0.498,0.022347570593920056,500.0,1.0
20,147.0,0.24,0.019008252557861864,500.0,1.0,0.556,0.02213060839888418,500.0,1.0
21,154.0,0.202,0.018030790302528577,500.0,1.0,0.672,0.02132262459212339,500.0,1.0
22,161.0,0.206,0.01674547836588516,500.0,1.0,0.736,0.02015074410477908,500.0,1.0
23,168.0,0.124,0.015302510112240788,500.0,1.0,0.75,0.018809482264101396,500.0,1.0
24,175.0,0.11,0.013784330305048746,500.0,1.0,0.808,0.017497585924923693,500.0,1.0
25,182.0,0.1,0.01221877904758283,500.0,1.0,0.84,0.016200998344378124,500.0,1.0
26,189.0,0.062,0.010815077259975391,500.0,1.0,0.846,0.015066707968626867,500.0,1.0
27,196.0,0.068,0.009533554913667782,500.0,1.0,0.87,0.014077752281574749,500.0,1.0
28,203.0,0.026,0.008485059646201025,500.0,1.0,0.89,0.013255302834537701,500.0,1.0
29,210.0,0.036,0.007885759121307144,500.0,1.0,0.888,0.01261338918116402,500.0,1.0
30,217.0,0.026,0.00778077409793512,500.0,1.0,0.916,0.012102782738625457,500.0,1.0
31,224.0,0.028,0.008256037747585956,500.0,1.0,0.934,0.011687764783399581,500.0,1.0
32,231.0,0.05,0.0095342657998122,500.0,1.0,0.914,0.01134614683658806,500.0,1.0
33,238.0,0.078,0.011373684093285555,500.0,1.0,0.928,0.01104978391179323,500.0,1.0
34,245.0,0.112,0.013785743425967069,500.0,1.0,0.934,0.010789169853318663,500.0,1.0
35,252.0,0.162,0.016359252916237847,500.0,1.0,0.96,0.010481276238692622,500.0,1.0
36,259.0,0.226,0.01868171224811109,500.0,1.0,0.954,0.010100833279095698,500.0,1.0
37,266.0,0.322,0.020420337814771466,500.0,1.0,0.944,0.00966401179659209,500.0,1.0
38,273.0,0.35,0.021357953816224358,500.0,1.0,0.938,0.009116392039484162,500.0,1.0
39,280.0,0.406,0.021677674134970574,500.0,1.0,0.966,0.008459993454375578,500.0,1.0
40,287.0,0.376,0.021585847918994754,500.0,1.0,0.964,0.007773093423576516,500.0,1.0
41,294.0,0.322,0.021129129418964204,500.0,1.0,0.974,0.00706346945547108,500.0,1.0
42,301.0,0.296,0.020255924867314746,500.0,1.0,0.972,0.006358408925496747,500.0,1.0
