,timepoint,infection_count,std_1,N_1,Missing_1,Seroprev,std_2,N_2,Missing_2
0,7.0,0.008,0.003766538007337295,500.0,1.0,0.002,0.0016295867418137779,500.0,1.0
1,14.0,0.01,0.004139090395595351,500.0,1.0,0.0,0.0023110445425269994,500.0,1.0
2,21.0,0.006,0.004855175969480277,500.0,1.0,0.008,0.002955577962560851,500.0,1.0
3,28.0,0.014,0.005415227189738419,500.0,1.0,0.004,0.0036851095395063886,500.0,1.0
4,35.0,0.03,0.006018108818233344,500.0,1.0,0.004,0.004381856805329222,500.0,1.0
5,42.0,0.016,0.006666539175446058,500.0,1.0,0.006,0.005147857912323024,500.0,1.0
6,49.0,0.036,0.007478621967316558,500.0,1.0,0.026,0.005913452333347434,500.0,1.0
7,56.0,0.05,0.008423482952043173,500.0,1.0,0.028,0.006759518533884469,500.0,1.0
8,63.0,0.056,0.009415905317993559,500.0,1.0,0.036,0.007688526325472203,500.0,1.0
9,70.0,0.044,0.010403594529343365,500.0,1.0,0.052,0.008723546557928579,500.0,1.0
10,77.0,0.07,0.011331509935384516,500.0,1.0,0.07,0.009838574384338503,500.0,1.0
11,84.0,0.082,0.012294511221764568,500.0,1.0,0.056,0.01096744817468474,500.0,1.0
12,91.0,0.096,0.013144752458687549,500.0,1.0,0.084,0.012147980179206062,500.0,1.0
13,98.0,0.114,0.014334773226066048,500.0,1.0,0.084,0.013322650240590934,500.0,1.0
14,105.0,0.112,0.015217298961895581,500.0,1.0,0.124,0.014556242302417447,500.0,1.0
15,112.0,0.158,0.01603759232471241,500.0,1.0,0.184,0.015771767620460075,500.0,1.0
16,119.0,0.156,0.016679730229032762,500.0,1.0,0.178,0.016978152217677966,500.0,1.0
17,126.0,0.166,0.017134766223491027,500.0,1.0,0.208,0.018052985178552382,500.0,1.0
18,133.0,0.21,0.017537437886257903,500.0,1.0,0.286,0.01903391578489471,500.0,1.0
19,140.0,0.19,0.017815501425137843,500.0,1.0,0.284,0.019868490847327062,500.0,1.0
20,147.0,0.194,0.017711738594598875,500.0,1.0,0.308,0.02059041268587635,500.0,1.0
21,154.0,0.178,0.017529958047314165,500.0,1.0,0.34,0.021159150257961466,500.0,1.0
22,161.0,0.15,0.017122954141526064,500.0,1.0,0.368,0.021601179298178782,500.0,1.0
23,168.0,0.168,0.016361293082874356,500.0,1.0,0.388,0.02191588092168386,500.0,1.0
24,175.0,0.124,0.015519614175230845,500.0,1.0,0.404,0.02212521512438895,500.0,1.0
25,182.0,0.104,0.014680174510807015,500.0,1.0,0.474,0.022251461797744117,500.0,1.0
26,189.0,0.104,0.013678397360790448,500.0,1.0,0.446,0.02232296858217141,500.0,1.0
27,196.0,0.106,0.012880231024203792,500.0,1.0,0.494,0.022354376239998877,500.0,1.0
28,203.0,0.084,0.011892345682355202,500.0,1.0,0.484,0.02236029007648206,500.0,1.0
29,210.0,0.056,0.01088411688462081,500.0,1.0,0.52,0.022350565214702217,500.0,1.0
30,217.0,0.044,0.009989214522025527,500.0,1.0,0.492,0.02233209216612773,500.0,1.0
31,224.0,0.036,0.009097454545927967,500.0,1.0,0.51,0.022309574923312547,500.0,1.0
32,231.0,0.03,0.008112100282179865,500.0,1.0,0.56,0.02228574194710776,500.0,1.0
33,238.0,0.044,0.0073667763942791955,500.0,1.0,0.542,0.02226408128370804,500.0,1.0
34,245.0,0.02,0.0065202943271920576,500.0,1.0,0.57,0.022244993564160945,500.0,1.0
35,252.0,0.014,0.006089534804458032,500.0,1.0,0.57,0.022228928957409484,500.0,1.0
36,259.0,0.014,0.0056115616734599945,500.0,1.0,0.52,0.022214283214023932,500.0,1.0
37,266.0,0.012,0.005068192592843104,500.0,1.0,0.536,0.022201329202629492,500.0,1.0
38,273.0,0.012,0.004429103809207117,500.0,1.0,0.512,0.02219073175156998,500.0,1.0
39,280.0,0.008,0.003866000150951445,500.0,1.0,0.558,0.02218213488618094,500.0,1.0
40,287.0,0.006,0.0034024519975444784,500.0,1.0,0.55,0.02217541542794433,500.0,1.0
41,294.0,0.008,0.0030870834543715846,500.0,1.0,0.604,0.022170178011011572,500.0,1.0
42,301.0,0.006,0.0036009637718774357,500.0,1.0,0.532,0.022167324851446266,500.0,1.0
43,308.0,0.004,0.0036457945720680986,500.0,1.0,0.574,0.022161972804100177,500.0,1.0
44,315.0,0.008,0.003829533940882926,500.0,1.0,0.578,0.022157126394433804,500.0,1.0
45,322.0,0.004,0.00419195933528155,500.0,1.0,0.56,0.02215202505840461,500.0,1.0
46,329.0,0.008,0.004828728036662252,500.0,1.0,0.588,0.0221470610018749,500.0,1.0
47,336.0,0.02,0.005693453130542443,500.0,1.0,0.55,0.022141377417613264,500.0,1.0
48,343.0,0.026,0.006717904956280118,500.0,1.0,0.572,0.022132377386291462,500.0,1.0
49,350.0,0.026,0.008122169937473016,500.0,1.0,0.606,0.022121446592302876,500.0,1.0
50,357.0,0.052,0.009696180795859278,500.0,1.0,0.588,0.02210699154761657,500.0,1.0
51,364.0,0.07,0.011426309150588784,500.0,1.0,0.596,0.022085685025361082,500.0,1.0
52,371.0,0.08,0.013382630694803253,500.0,1.0,0.56,0.02205157610703291,500.0,1.0
53,378.0,0.134,0.01553269872646329,500.0,1.0,0.612,0.021999025288285137,500.0,1.0
54,385.0,0.208,0.017514653139756222,500.0,1.0,0.612,0.021918853183830894,500.0,1.0
55,392.0,0.24,0.01940807115340974,500.0,1.0,0.626,0.021793725766999252,500.0,1.0
56,399.0,0.344,0.02103760902759268,500.0,1.0,0.602,0.021616174811495248,500.0,1.0
