r0,e0,s0,tevent,I0
1.3286921426283311,20.750020911803624,51.1333297044954,131.80762889113248,467.4664089353563
1.3124350228428732,20.51652598907895,51.5549120015459,151.16287230775066,495.34197986199973
1.3796657247496515,22.93538235058538,50.98771050212594,142.917846089017,536.963389216239
1.3697130421411106,23.166839039760745,51.97819779272039,145.06460380852735,554.6626914615251
1.3377368268829335,22.251474728665645,50.71674688244313,140.807588611137,446.2687186409322
1.3473572961774445,22.32592849682082,51.788146983818095,145.03129113569372,613.4776543536111
1.326503401140862,20.845890473682694,50.90645763172391,147.50195718140702,458.8639075901295
1.3650398120903116,23.45061787186771,51.2096710011964,130.50363096500635,485.5159193247968
1.322051273297529,19.59484479843111,49.528487665538435,175.54686830125914,390.69001226400474
1.3364089060059732,19.835046082974785,50.59955778691375,151.42719051955663,383.26472764171285
1.335238702911933,21.073780162318734,50.43841188953193,148.25760874553583,497.4282311526987
1.3571559457077282,22.18925629125328,52.76516196063456,143.5373028067601,480.43043731526166
1.3195463034007322,19.808481789510928,52.1916549368026,160.74513319684544,463.9906990258505
1.329876962568017,21.84521859613837,50.33789142960499,138.4384740503347,538.6924262451697
1.3348314762513454,20.686667395256002,49.6829374667768,150.43645337483534,534.3768485142624
1.3584090460092657,21.82924910482286,51.4506797535501,148.30205848371094,449.7012270696701
1.3542199705522628,21.74955832709397,52.135589279389514,138.9094425347035,495.5047970415793
1.351049236462936,21.170022256605726,51.44663206747344,159.44180848817365,450.48326679468585
1.3522246820564623,20.954100937643393,48.799435876722306,149.7800197325978,437.75624957879126
1.3753333260749494,23.49571032210692,53.392767190446996,134.42151162033832,521.3321201464041
1.3451869136525691,20.20592932691998,49.402765284201635,164.76890482320638,395.2831745424747
1.3341291305046585,19.83051844587419,50.94848761704406,162.36605295050643,429.75781536313764
1.3410263514104912,20.670319827985914,50.62827351161994,151.69492785227504,472.58987130257555
1.3534511048395466,21.355678162457803,49.98745751135158,152.06205664866016,489.94577987056914
1.3454882191575834,20.09327315601477,51.928435048392295,161.07313823413864,473.85242173384916
1.3157350482689842,21.49493229209985,51.41977390284614,135.2091783153705,548.7982620873494
1.304109342782727,18.818263466982142,50.61456426817214,160.90110407367735,356.7601908551984
1.328749813194978,21.15061315480291,49.88304821250098,141.52879588882092,433.13400201872105
1.3560555613226282,21.182090905698654,52.78864120404041,152.69896344689013,423.21702267316874
1.3642539804342984,21.31115601296333,49.540346918989606,153.51933325497325,423.50473143229084
1.3052135303764423,20.56101691481481,49.6726616131625,124.67536418726068,495.1020397285461
1.3473742121851793,21.457930957829035,51.00615110568312,161.09859504665778,500.3244940911717
1.2878738567878778,17.991131881329917,51.50101232612622,170.6224511555405,410.721874393029
1.3621489456275377,22.11287935275151,53.91188332529026,172.24031780572784,500.79418288405793
1.3334110024949213,19.951416366563144,50.40538673206917,173.34411234274063,392.19305541991315
1.3178791287108107,20.661555484064735,51.862996739517456,152.52376669276296,578.7231581767126
1.3082483103418023,20.662888890782654,49.404610494530935,135.82306598832528,546.9102705764858
1.3496122309079732,20.92757711009288,50.93427899940064,156.23308607591028,454.66225219672253
1.349396958054551,20.56388170765324,51.0355413452322,169.4552159057826,452.29250639085893
1.322062965938874,19.12320351468019,51.27364170257981,178.77513555509276,357.4051188314928
1.3173841566621296,19.744588660117046,50.01247373775398,157.76253315403966,481.1203152270716
1.3450201424513577,21.01032666391985,50.158342694704395,158.77145760553194,360.3205841659813
1.343722609187543,21.538214248758756,48.856114921696246,158.429706341689,586.3736239342996
1.3633704963509536,22.06977879341914,52.8687224318357,150.33408324091826,494.2131687770038
1.3416520518099762,20.75013847638206,52.17310808720217,172.78625997584246,412.6124411770805
1.341926216368344,20.92003272029796,52.29111952644568,156.7330620831075,457.3151468755241
1.3672798418607381,21.745233806247803,52.031365889367,152.61016982665885,470.24424048179327
1.3399769782951183,21.060312994213326,51.28688656675885,157.506401942485,523.6855906729954
1.3936192171712918,24.626588334568936,52.03743851508576,132.29065086310817,589.130122961115
1.343876967288016,20.232318377305525,51.13629329313236,156.87903248502667,429.6137661778751
1.3202665575872303,20.6967630118842,48.8088523269553,146.87860412579317,493.902284216406
1.344298795989856,22.05657881323099,51.57125518817102,143.1720252898576,492.05879360505253
1.3261432735364669,19.995848271415525,50.9708938153085,159.76611805462696,489.5744988391098
1.3179312188378776,20.63200566659939,50.246768034119526,147.19139804965675,470.40192210493433
1.362317951890139,22.03719882247389,52.080095200392236,144.59554742849753,520.1028963011787
1.3189426203648684,20.653263193992206,50.44482774925588,151.63414522989885,490.52996001666736
1.301746349471743,18.881027720157665,50.389470348617394,160.71584321792264,455.20238479303794
1.3439553398733803,19.9750097148501,48.85995830408704,163.67206434219815,433.7627954717616
1.3427358903635902,21.555754182860085,51.68318640909035,146.01834426213577,462.8017570925541
1.336097558185698,19.58022025519071,49.17622005830341,173.03156930649652,390.10287911413695
1.3683152194362598,23.952993270201414,50.83604124641383,134.9211461070126,513.2048638110456
1.3529800454500944,20.93609884564883,52.99513503467958,168.6910108966454,462.84026730710553
1.3274407934645744,19.425217312218432,51.0184380589633,172.6546073990171,416.64504575968425
1.3388090424233619,22.057481167487943,49.04055319754105,142.8274283206573,547.7088863850825
1.3407252436578705,21.18501149971957,46.22067657776777,133.7246493185161,416.06643982356695
1.3309073986491147,20.63156097816817,50.27957039836597,159.25395426103736,419.92697653835296
1.3157006582283903,20.747912662446062,50.14020183258489,139.23444149963788,543.8365731542893
1.3360253583917514,20.81090594056998,53.98745255491178,167.46655202774642,460.14335865843987
1.3236882872776117,19.22794792660754,47.91958856789452,167.97244924377603,425.87319960744185
1.3579213438040143,20.907636970532366,50.47381090854839,169.13562107387492,439.0757663020249
1.3198983591331819,19.890151068772667,49.23969171629405,142.62156499263438,407.03524247740603
1.3333341050155711,21.69099719738919,50.6785453704838,150.96473743362932,504.72248317142345
1.377316952787052,22.565137672213524,49.86889711603925,151.57526494530487,547.3896584985106
1.3372919002449846,20.504287937353002,50.98985268443106,154.8530348386501,463.84365291250276
1.3161038558362077,20.202366460207916,50.17089475995755,147.84145786191212,452.2465782419907
1.3569096265522913,21.05650530896288,50.65847762084464,168.4841416953395,497.3677862380126
1.3173076886374586,19.26320282483005,51.28125618554979,164.13491015385145,489.01348294833065
1.3272716512653335,19.37904711408921,51.169061124889055,163.87425577262104,429.1849129108115
1.322611887362099,19.253858245637623,50.31032407053485,169.4034003756639,386.37699576107656
1.347867478189544,22.263422601730966,51.3092235920073,138.8913272281386,524.9450083100908
1.3463455648328235,21.25705732016351,50.1295629393901,147.235804146357,495.2700549482344
1.331076580835398,20.741460763588865,51.51315018387206,152.365315107147,520.3579517722318
1.352070941882027,21.678890067370446,50.714618581040476,147.04826290004155,505.5531777898139
1.3423335949696933,21.384550253230337,51.641079586332474,159.01104794943802,573.7188631949772
1.3415322412916375,20.60784495007789,50.18142666390155,148.26285019442938,483.280541188457
1.3558096192614832,21.86029687650722,50.19520292217395,157.321790198489,435.81267455129137
1.3493103616251312,21.296595559896325,51.665732053741486,153.15593364466474,559.3634354763765
1.380298220762617,22.995107652947237,51.7854270029467,138.45355318710875,531.8499444593057
1.3488020283973985,20.10408234024571,51.76756544949483,181.03531435226222,338.64852941931184
1.3668409551136242,21.83048388343825,47.875692649243945,160.92418145469784,562.5128081685286
1.3067869597698694,19.574387057539965,50.09205036696543,158.66054435245988,456.15820046447357
1.3305795011836359,19.301471510026325,50.46067542126669,181.5192095971746,404.96188921372664
1.3329643149218922,20.82804316127169,53.441786022872165,140.49688077378883,472.05676962520175
1.3543541461229907,22.804626741933802,51.292233846093694,134.1308864607876,527.7401714596219
1.3503549465615834,21.15314433394882,51.098580686091076,146.80447409575902,464.1786714934848
1.3014247180033374,18.470163140849326,50.57782643833291,163.85533687741307,392.233274594476
1.3323149254914126,20.51908275038023,49.51276581458484,161.8300394882378,399.8910320278382
1.3243238985590309,21.349510912575,50.02362791004258,148.4818822147253,545.8920652354223
1.3088979482047451,20.025793205549867,51.79503756009162,139.16570908811335,487.4989024130033
1.3610577262870565,22.520095094066075,51.18932179604298,137.19319630866858,615.4064227528463
1.3400200263448707,20.86918470423681,48.9790771925877,146.95661733829007,558.7610871502329
1.335793066643982,20.33429795229701,52.104247570219634,164.37682497581955,426.1041284640384
1.3356549232587756,21.75264863408121,48.90830659581585,140.50236150985418,575.7329284310728
1.3084872361490476,19.633738135464238,49.99826551384269,149.83832889142298,415.50485064503414
1.3578603007324581,22.311769893184096,50.78388538930996,152.11436456196427,476.9687481448979
1.3569938416820557,21.107857897460352,50.49378023359893,148.9489625125676,460.17584347907734
1.3260604477237559,20.8168824417918,50.062728877345926,154.43740225275212,491.7686335597296
1.3325451250208777,21.025294533798654,49.610027201444616,150.6350995391942,512.4633821749077
1.3263103156755616,20.914372727203116,52.83772745054689,139.30699721499616,524.4702080712389
1.3365835306043503,19.87733356426969,50.01073661992291,152.45531279936858,381.20792753947444
1.35642853983841,21.011062745443418,52.14153230464066,147.95188568744612,509.4052747915946
1.3658715654197124,23.708575712898273,52.46025702840405,134.29908883309358,611.5813859396028
1.3648462695934842,22.709618625591183,51.241005789947216,151.26091967865472,521.7445716862311
1.3727150401801886,23.917616756241227,51.919711019613004,133.10708746440966,555.6095518821822
1.3096194721892371,20.864136317134243,47.43971791138006,130.1453375387602,479.7698280419601
1.326373598974861,20.325777137282188,49.16645705012495,155.2072020389211,566.5736231893346
1.3078226655603211,21.091315659914567,50.62224261755857,142.13518542553678,506.5017851326924
1.3683629058482616,22.2979145656965,51.498927101462016,159.11254882289745,514.8341983562193
1.3107865867405752,19.887485269143397,52.20779723881089,155.7646273803081,469.7582801724741
1.3284979519308397,20.093052451356147,50.70258728124924,175.11370778472826,475.21822286389374
1.3069294543966494,19.367162431525454,49.71053831382153,162.632420393095,520.329681651007
1.3347361770034418,20.053714412627453,48.79447551533481,153.2991022073472,439.67719112543307
1.3219733707219845,20.165527130345723,50.85101369015802,159.92242829183925,443.4217337245569
1.3390158456089138,20.25282203526324,50.00002090500382,163.73792311915352,476.20141903035545
1.3325615172359013,21.480105056280024,52.312264722476726,147.84952018528352,467.4081863664893
1.350151414450707,22.66665124628605,51.424514319045976,138.62976666418226,580.6641587111421
1.3219408138896105,20.527881078470827,48.991186574439915,151.66071916419426,466.2529508520688
1.3401244588581191,21.795357010089955,52.03403879294291,143.64939473892198,468.1307814731133
1.347150626579157,21.625077955007423,51.98204268025822,153.21390319752322,533.3656094096787
1.3542879096043405,21.55498733341396,50.87548290682595,147.9795153572854,459.37302922385356
1.3604820008240441,22.28380204337745,51.03208218529591,155.3311334221972,467.43477403776836
1.3433465595935363,20.097908941985143,52.54864046192818,178.669203313587,441.413695641771
1.3528041930989751,22.743555488905642,51.50921766759735,134.96070183754082,498.93956868899835
1.2821753616868492,19.00249703278025,48.233737819333044,142.87762848494054,413.0997161363077
1.344563594083517,21.096497428219305,48.52774702643314,140.0752909730422,432.21445916986033
1.3400381758647246,20.96938750369025,48.88615824675011,159.3052316477764,451.9259810677018
1.3348023803648124,20.66547706812872,49.91888241372433,140.90112211181068,489.2699988676169
1.3285259840501285,19.89426575212282,49.60561947482295,162.40715684680947,388.1010542129253
1.3313137487624207,21.607754167600678,51.84346902331875,136.60863135452882,533.1128951768845
1.3182891826018976,20.286817933943425,50.841504248832265,151.79931976548895,448.0230055415847
1.3292591257647308,20.56622444639083,48.94228250376835,143.149319586882,435.03998185306756
1.3659338934969525,22.914635257792213,51.91169948208346,148.16153922499925,531.5670760442963
1.3403100052346364,21.75740503053574,52.174590159990274,152.32132994826884,520.1814260866676
1.3256097366189363,20.39866164952175,50.45784104364586,147.89509044527736,453.4400856446847
1.3520899485950928,20.013910359018514,51.75580793146242,177.3715883455766,463.2881956175923
1.3462379177219,21.804301312695635,49.012061945160774,140.15108454696312,499.5862740941085
1.3849931991592057,24.888951162656124,52.57896454009787,129.77209245689141,729.7675135387738
1.339878229362598,20.33898061186371,48.69171516811212,146.18834140373775,453.02786117938746
1.3038113098950226,19.389571919312193,51.687426725998726,174.69376355378995,416.5519008268061
1.3829273000048563,23.984330910922175,50.726915082833685,122.8812500147721,562.7368952351934
1.336847818571842,21.206139295064066,50.918401707328385,142.7431537905559,506.27615357990055
1.292851803085421,19.530276166475254,49.27044412522348,152.43626358946622,505.1922216416929
1.3221128188641973,18.939610271862566,49.4837499368455,161.73790258864256,400.2434557362586
1.3380109910923494,21.30127345574925,51.379963322255115,152.17580865197928,457.8753028964543
1.381070669084739,22.995613558562837,52.53848083206567,140.70631285708743,414.3257002798515
1.352496927488253,19.928927713616446,52.45064408055074,179.00968703508647,410.16713286288814
1.3881622851424356,23.225079105831043,52.297104474287075,145.49106669807674,470.5875459849863
1.3560650703927144,22.049651115976836,50.02440527383132,147.46801552259868,547.8800651264831
1.3403531387036391,21.216762152912413,51.23082598857688,152.08781785284725,512.230604100659
1.3523098569415948,21.851229130706116,51.974993901218575,149.84624904112434,472.13193394959114
1.3146712667804241,21.038301299420407,49.376203059173136,137.2324947956411,513.916674294165
1.3298423228806455,20.73592391623732,50.35831277625248,159.46915609466035,484.1073695068314
1.333229904830747,22.440880164410196,49.05789326970779,121.45753864503881,577.405929661634
1.3116395464743098,18.170582302763727,50.75285259643235,182.08005556160234,389.02781083691474
1.3152498058846955,20.388869300055784,50.68875485609655,145.2854271772566,424.3542704897249
1.3033193872503601,18.78112466400424,50.09881591011613,167.58414829394036,501.6703208462582
1.3424161343909764,20.90024035147673,49.84913652969442,154.07626034576546,492.88049073364556
1.3029107958501736,19.880254468477258,49.457781397267865,145.86182272039892,485.7907943722327
1.367078160119606,21.23525979117739,50.01172510574198,149.74934179112086,435.58067841330967
1.3271971076036049,20.264506802821316,50.84383334210512,158.32054389380608,428.9210908813474
1.3356497421741993,21.235298884837,50.144778244622216,156.09665994996266,490.8147765030675
1.336435603796352,19.122921051578757,51.313370939931175,172.97077261811847,389.5339677762324
1.3351733636147896,21.74806696069494,50.45934986481836,156.925874730226,508.57301953410575
1.3374777518700824,20.348785276875034,49.71275328048426,168.2087957308632,372.2793063050217
1.3494143252669353,21.664506582706935,51.36213667818313,155.60931019017644,497.6915574620415
1.3139194412401474,19.27568382033032,51.218071587136265,158.9746205809766,530.9813975501139
1.3466842497085962,21.58485286558036,51.85154474395209,156.72291235868596,506.7263754364716
1.3278061950932418,19.591961486555693,48.464232917671104,165.62552056500067,426.9637986455066
1.3445333100765284,20.596823936053333,48.20753101888542,149.39472690238856,421.3306915747526
1.3242662818438349,20.023393847700152,51.2261899173614,165.9062208386365,446.45267858888684
1.331445394900951,20.62491930729084,52.23241793357988,156.02306298331027,469.2459683228023
1.3519172652123903,21.575000680065216,50.39755968662037,153.04169962577996,447.43967968059303
1.36727720623349,22.852023140584137,49.67654036019302,138.52026372438516,410.8791084032347
1.3661599907455964,22.433172689238315,51.47820129075936,156.63653540693835,521.5625466078232
1.341067020325812,22.170809655871746,51.78605256228313,144.49171536368155,561.919068765119
1.3172745088261903,20.488017238947094,50.44740773714397,147.17725118970682,514.2308477860159
1.3453867532740738,21.84282180150596,52.975742842375396,143.05159557964862,594.8159897195393
1.3656756144585676,21.025301175382012,51.86438968294568,172.1958518750194,435.60419595638996
1.3582665947750325,21.305877025835105,54.196391190016946,169.2436698173487,460.7444569390099
1.3648787739929211,21.73786837935694,52.700383678832374,151.72079658858246,363.0373447353036
1.3063005819411557,19.840804659001865,49.457275087487616,160.91185946854114,425.61859464131373
1.3656963357646,22.094236580834504,50.353130075285485,143.34836976832565,527.049874947059
1.3403744353459934,20.57690177140239,52.269620903661966,158.0254363245829,393.7921951819036
1.3283436213891189,21.352153257517212,48.469435971455184,136.26568984535885,468.894346365477
1.3275666951158132,21.604098319250088,48.74678767565492,120.67567928037063,505.74186615500963
1.2966562778194213,19.364407360317223,48.495856673031945,160.8838857472171,398.7700968249465
1.349388566360413,21.20890408181657,52.14131297870451,163.2245799487735,479.8742204250177
1.333683034388932,20.813176832650804,52.876944053066396,143.5032345494788,466.56025493261785
1.313816121825702,20.17025505190181,51.26098460525239,168.11847146193503,462.7131160203582
1.341015511395027,20.284309943287727,50.00744359217784,164.56066489385506,426.4452809668939
1.3417502760287345,22.456497722418916,50.521764689061385,132.6506483483353,654.9810744104241
1.336627823894793,20.709612751547542,49.653744357234444,154.11217066402043,419.99326495383684
1.353726487307946,21.597609594745293,51.08923244849128,152.6078725281061,458.9943190667465
1.340919080181047,21.336105799196677,49.34698072006315,150.86942782946238,491.8114251146403
1.3765314701950995,22.882472348700198,53.70203363942817,167.58886687927554,499.0100258339592
1.3348023803648124,20.66547706812872,49.91888241372433,140.90112211181068,489.2699988676169
1.3157333311633919,19.61957705114341,49.34153123477216,164.08943853686733,435.9002389703066
1.3444161001991566,21.912636470972267,52.45137889161201,147.88580929063468,521.7574660169179
1.3116344587672748,20.850561898699983,52.21444343804443,144.8093687240284,473.9495396362405
1.3225850261127203,20.237597640389694,47.71857093075237,142.23183420874963,484.45200263527806
1.3070673077132904,20.57351528752909,50.05962278931631,134.28725355287006,502.8092708193225
1.307237464592741,19.278803315228874,49.62924391219825,154.49458332458343,458.7406233972694
1.342702393570332,20.951797454496237,53.011798207638925,155.85102621294504,416.6112862357386
1.3306443068367948,21.451777813385245,51.297465741318284,154.63564997373908,488.04525946694065
1.3270943299287814,20.527749261887834,49.98314421943429,150.10359435365552,424.4601806909667
1.3529079923160625,21.06303702431984,49.223222992529095,162.87368958924188,457.3795310791111
1.3682450409398883,21.238293688958848,50.88666576529961,164.16767273483265,468.5137324805591
1.3406910651751942,21.5847579954749,50.11392726526739,148.3265299379096,460.79110827828725
1.3427584536943415,20.76708377220302,50.73923895147687,152.48797797483604,480.46193994731357
1.3128221138946918,18.89462874357806,50.20347773442814,166.1603321968243,498.8459969674341
1.3205736239643284,20.119825967205678,49.80736556769155,152.12124038561706,453.87947582136627
1.3465626113620508,21.580574299691865,52.00781187133287,155.43125812127408,446.68374298539067
1.3400064838404164,21.979633569375682,49.24936857628457,136.7130745623661,563.9821851455464
1.347910526152622,21.794885762565976,50.73806951091169,145.61178638998695,422.47578684152404
1.3230537717470405,18.450549795147023,50.584496492319474,185.16811244509057,362.64431784495906
1.2952143022582523,18.81921369799168,47.634062619221936,146.48595835540257,418.18091699099114
1.3279148191824228,20.502481199834875,51.13585722226151,161.85092977680554,493.68856401933937
1.3434989153126582,21.31558194957515,52.542598591361575,167.54527441338146,488.0342183565044
1.3015818843500513,18.897975014147725,49.60448487857844,170.15549647408994,412.0282322309117
1.3235244309055085,20.092967757875915,50.34901002602189,159.35674518547108,507.8882724489397
1.339920142270319,20.90175789901827,50.51980607445373,142.86703540485027,511.435714239783
1.3603803445274354,22.284733528983704,52.06700941678408,135.96289487495955,525.3822531214971
1.3642183616690908,21.91496740159083,53.02758554907109,166.04811792865996,510.35985827923344
1.3204214822994231,20.228552560687923,49.778735978280295,155.88996660138523,445.46495457932815
1.3259787119009976,20.17098371558008,48.251813395246124,161.07275232123524,423.7826096384123
1.3981102777161294,24.233952921811582,52.37379572942652,142.23000387722226,549.389709310888
1.3310658748278796,20.185644329920198,50.80287928682568,163.7994794168803,458.3962771532602
1.3454942571739872,21.31333343524401,51.35886991259358,154.71979909410277,571.0616056170406
1.3271971076036049,20.264506802821316,50.84383334210512,158.32054389380608,428.9210908813474
1.3168245284000162,19.928438561984283,51.18577370996769,155.6690967555963,453.9882508633246
1.3539312188567798,21.37720638776822,49.53605162517521,152.1898865329874,501.1194109105536
1.3445259552866307,20.515745922016325,50.38359079793299,151.25197632256672,421.7328540380774
1.3382156097130102,21.124381672061478,51.47940569688561,153.0435275456335,505.8075240292155
1.3306203645403365,21.19226152594199,50.54075005594614,154.39870833183878,512.2055853621091
1.3798910816796865,22.75486206343109,51.26006202082838,159.33439966843144,516.5281802683361
1.3524075950296712,21.34821485829697,53.89931235833396,154.76621589127802,540.462673515013
1.3361196258974513,22.549792075419074,51.416267079864326,130.6018726692284,537.3973314341906
1.349379078871004,20.879106970582495,52.064699443869586,153.78842624653015,475.2460619158289
1.3315059391343862,20.456243766976055,49.72745859289493,146.72291607434983,431.79361988098975
1.314692273524229,19.943876566252342,49.958408323161805,155.71474359349446,476.8914144159226
1.3690499452227023,22.46336763676543,49.02286260116675,150.47001235360455,418.1770441803637
1.3285422955444863,19.596195558779215,50.529893370606175,163.86708424861655,464.052146573645
1.3096231721045217,20.29483986158608,50.56317679874693,161.0350958661904,471.4072797251023
