,0,1,2
0,0.45401171034803756,0.25916972503866714,0.22978981187544187
1,0.4681486103765354,0.2410254265374579,0.23157735799793142
2,0.4641483154880713,0.245169903119345,0.22973800835508526
3,0.45689739735299423,0.25050810156328857,0.23256953947550366
4,0.46434071107936703,0.26411384509198027,0.24502518382461394
5,0.479297617331017,0.24355601278224284,0.23213498184923617
6,0.47284957111977105,0.24984434092498714,0.22945275065052803
7,0.47743808952168093,0.2434382501831666,0.23203648466595858
8,0.49063637364662166,0.24149370693006844,0.22907940498229448
9,0.46909781426490954,0.23601852248312544,0.23643620235904278
10,0.4501122124602716,0.2408688860868762,0.23997535628952438
11,0.4620181483492363,0.24274358189773226,0.2329178100831373
12,0.4791124461574091,0.2559376189500941,0.23033780316480296
13,0.4624847092796065,0.24532312049113153,0.24673261046803954
14,0.4648272185266764,0.24062591810089054,0.23826743962832206
15,0.4706343118648841,0.2400933197074672,0.2349081429627146
16,0.48385437600634273,0.24143753936509302,0.2327688232810727
17,0.4698201711461102,0.24364774982940648,0.23540467720839015
18,0.448354714070027,0.2446808577954858,0.23175803225573366
19,0.45778801228600535,0.24591207977424392,0.23423855224518844
