,0,1,2
0,0.24530394351564208,0.13117805229530283,0.142344951304689
1,0.2427827400146617,0.13679806408980774,0.11922145189951885
2,0.24785105351812242,0.12495976383445434,0.10852397908354335
3,0.2357078610602048,0.14336780905375712,0.11965100999468027
4,0.22001014962843451,0.13558917996490985,0.13002395151546825
5,0.2519319669435571,0.143419416498528,0.10982326965046474
6,0.24049140494817386,0.14634117228889032,0.12393194154654753
7,0.23941447055058424,0.13115840486989394,0.12205585484362466
8,0.2375209587806793,0.1281137872357468,0.11711468314282612
9,0.25578370170531234,0.13697421919836208,0.11340419607134036
10,0.2232075677461177,0.14141253743718177,0.1264697442988945
11,0.25527479102204037,0.13273532748194117,0.11943263408930994
12,0.23582035638455745,0.13780392536372618,0.1133656134093836
13,0.23922551379991325,0.12684828093140302,0.11711928052546097
14,0.2308024482007671,0.1335297837554196,0.11536815246931517
15,0.23829704172186447,0.13047652237151205,0.12681104247466873
16,0.24001494668839612,0.13309287578633242,0.11037903817652076
17,0.24346502564488892,0.13092097384535234,0.10904614686142323
18,0.26048452105297965,0.12740597803386283,0.11940840290704942
19,0.2527318337317814,0.1340864843201413,0.11789439257325328
