,0,1,2
0,0.2827161105044827,0.18370093839419271,0.17955871786943292
1,0.2698233487957376,0.19365788369447903,0.1781579711922158
2,0.2699017487041567,0.1842327812156349,0.18508504337230364
3,0.2536012117570964,0.18073181528038554,0.17289004508014016
4,0.2846684738486053,0.18132669975039103,0.17694233037232143
5,0.2744114418226601,0.18188528466052037,0.18670247263429332
6,0.27160631611825903,0.18528177386889463,0.19050195736714667
7,0.2804096277978307,0.1843634310281903,0.18573877994383517
8,0.2783130995094871,0.18279800981362393,0.18238399082882947
9,0.2967891445943815,0.18135588860757917,0.17998086934224597
10,0.2826023680023921,0.18433225514756377,0.18011209105359519
11,0.26791882591414357,0.18626941435539002,0.1841144844018456
12,0.2853045963201599,0.18910120304145578,0.17701856866196133
13,0.28044779493541894,0.19154949454927686,0.18051831601054644
14,0.2726286250909547,0.18243029648598097,0.18375206432071944
15,0.28504188042608347,0.18072633643922897,0.17705797596904535
16,0.2902052138519487,0.18189651428209178,0.18085556529284355
17,0.2746873680792584,0.1818264004684003,0.18370779243605323
18,0.26966136142130387,0.18225886513797607,0.17702865470274573
19,0.27993653004048485,0.18194252733403596,0.17638637341020988
