,0,1,2
0,0.2292553423624987,0.1712641343859968,0.17691470741165838
1,0.24234218972738808,0.17177942756142942,0.17336964544083755
2,0.22770219746879153,0.16778339851410823,0.17328140876681816
3,0.22820349915668847,0.1720221302803481,0.1759590500015551
4,0.23013813972517666,0.1708895584473356,0.1734561537318448
5,0.23571260236775432,0.17207294713567695,0.17385954608079573
6,0.23293405461050007,0.17206414733442865,0.1729823588167213
7,0.22430012058715465,0.17076403819009242,0.17442536485872528
8,0.2420022996852936,0.16945572994519553,0.1749024830366101
9,0.24310926566686922,0.1753845443550236,0.17360549286894406
10,0.23568254558119012,0.1690701866283796,0.17299368198565926
11,0.2327228005075759,0.1706625595188526,0.17099473309149607
12,0.23819321672562344,0.1747771474120447,0.17328039299116407
13,0.21998711714121533,0.17260350724822363,0.17501976494078905
14,0.22726569374471453,0.1738184625564562,0.17297774732367055
15,0.23693674629171418,0.17301952806884854,0.17404925013426512
16,0.24848696373310383,0.1699127566041208,0.17136647594275195
17,0.23394598453465665,0.16994796660776604,0.17247563947970596
18,0.23451278102069342,0.16974807309211062,0.17239177603029343
19,0.2392060034019531,0.16849094408555018,0.17147516014802466
