,timepoint,infection_count,std_1,N_1,Missing_1,Seroprev,std_2,N_2,Missing_2
0,7.0,0.004,0.0036720130709931038,500.0,1.0,0.002,0.0016567825742651436,500.0,1.0
1,14.0,0.004,0.004283926270977981,500.0,1.0,0.004,0.002222804323394114,500.0,1.0
2,21.0,0.004,0.004585372116986339,500.0,1.0,0.002,0.0027002142471271697,500.0,1.0
3,28.0,0.014,0.004531301074903005,500.0,1.0,0.004,0.0031801068430476116,500.0,1.0
4,35.0,0.014,0.004507595318456301,500.0,1.0,0.002,0.0036315119319701664,500.0,1.0
5,42.0,0.014,0.004971029554187227,500.0,1.0,0.008,0.004057434715157472,500.0,1.0
6,49.0,0.014,0.005538815956203382,500.0,1.0,0.01,0.00445626391240902,500.0,1.0
7,56.0,0.018,0.00617497487527054,500.0,1.0,0.018,0.004907463864953529,500.0,1.0
8,63.0,0.018,0.006620444341775573,500.0,1.0,0.018,0.005446711564667899,500.0,1.0
9,70.0,0.026,0.007073591137444363,500.0,1.0,0.022,0.006007491944865349,500.0,1.0
10,77.0,0.036,0.007882989872125436,500.0,1.0,0.036,0.006622233382514695,500.0,1.0
11,84.0,0.04,0.008410448506695353,500.0,1.0,0.022,0.0072329431499781405,500.0,1.0
12,91.0,0.038,0.009311288879031399,500.0,1.0,0.042,0.007911728587816753,500.0,1.0
13,98.0,0.06,0.00951515979437368,500.0,1.0,0.028,0.008636129282081541,500.0,1.0
14,105.0,0.064,0.010076349457560814,500.0,1.0,0.046,0.009303915219533242,500.0,1.0
15,112.0,0.066,0.01057558637612309,500.0,1.0,0.036,0.010039014085231808,500.0,1.0
16,119.0,0.076,0.011126945154306732,500.0,1.0,0.052,0.010762112785862954,500.0,1.0
17,126.0,0.062,0.011587583467253124,500.0,1.0,0.096,0.011479729151130524,500.0,1.0
18,133.0,0.078,0.012216382589513509,500.0,1.0,0.098,0.01221653427383993,500.0,1.0
19,140.0,0.094,0.012898732131234228,500.0,1.0,0.09,0.01297158566439417,500.0,1.0
20,147.0,0.102,0.013320659834343588,500.0,1.0,0.116,0.013763528546458193,500.0,1.0
21,154.0,0.096,0.01371175136848762,500.0,1.0,0.136,0.014532349066430352,500.0,1.0
22,161.0,0.11,0.013765049942240289,500.0,1.0,0.138,0.01524443917766412,500.0,1.0
23,168.0,0.102,0.013858441158673244,500.0,1.0,0.142,0.015936950919557127,500.0,1.0
24,175.0,0.092,0.01421859964387073,500.0,1.0,0.17,0.01653841611059315,500.0,1.0
25,182.0,0.108,0.014122162883511835,500.0,1.0,0.166,0.017128433151179654,500.0,1.0
26,189.0,0.116,0.014260671603233169,500.0,1.0,0.198,0.017667609912912028,500.0,1.0
27,196.0,0.11,0.014371115223357158,500.0,1.0,0.222,0.018181325412110868,500.0,1.0
28,203.0,0.094,0.014114945639234343,500.0,1.0,0.226,0.01865386595554984,500.0,1.0
29,210.0,0.096,0.014280366044055732,500.0,1.0,0.24,0.01907012842674427,500.0,1.0
30,217.0,0.108,0.014283498300216324,500.0,1.0,0.222,0.01946514668255773,500.0,1.0
31,224.0,0.134,0.014562296449292229,500.0,1.0,0.268,0.019814661424645788,500.0,1.0
32,231.0,0.128,0.014643170314166622,500.0,1.0,0.284,0.020131367934852373,500.0,1.0
33,238.0,0.12,0.015386322458397585,500.0,1.0,0.3,0.02041764353985839,500.0,1.0
34,245.0,0.17,0.016329577598368658,500.0,1.0,0.328,0.020693330959414644,500.0,1.0
35,252.0,0.184,0.01758238765427669,500.0,1.0,0.326,0.0209743908282752,500.0,1.0
36,259.0,0.256,0.018765326042743016,500.0,1.0,0.336,0.021255788379908564,500.0,1.0
37,266.0,0.264,0.019991251513442193,500.0,1.0,0.322,0.021534173727916335,500.0,1.0
38,273.0,0.348,0.021287738181167335,500.0,1.0,0.402,0.021799403421238345,500.0,1.0
39,280.0,0.39,0.02204798998371968,500.0,1.0,0.398,0.022051623156091986,500.0,1.0
40,287.0,0.474,0.022346078379898125,500.0,1.0,0.426,0.02224922827951359,500.0,1.0
41,294.0,0.522,0.022307462672481078,500.0,1.0,0.486,0.022351684743857625,500.0,1.0
42,301.0,0.566,0.02211386119928157,500.0,1.0,0.536,0.022334286243342827,500.0,1.0
43,308.0,0.57,0.022132415220958154,500.0,1.0,0.53,0.022174224688019998,500.0,1.0
44,315.0,0.514,0.022271186464964145,500.0,1.0,0.63,0.021892417075873482,500.0,1.0
45,322.0,0.518,0.022359550811228236,500.0,1.0,0.618,0.02150807248788518,500.0,1.0
46,329.0,0.44,0.022112789175671072,500.0,1.0,0.67,0.02105602260496831,500.0,1.0
47,336.0,0.348,0.02135415847856878,500.0,1.0,0.65,0.020596457071390233,500.0,1.0
48,343.0,0.282,0.019989727333273935,500.0,1.0,0.724,0.020170490505151534,500.0,1.0
49,350.0,0.172,0.01831292346756553,500.0,1.0,0.762,0.019805436610617767,500.0,1.0
50,357.0,0.176,0.01675781668070292,500.0,1.0,0.744,0.019504363936013843,500.0,1.0
51,364.0,0.126,0.014889242258219937,500.0,1.0,0.754,0.019249456529009314,500.0,1.0
52,371.0,0.07,0.012999316505030376,500.0,1.0,0.748,0.01905161832326962,500.0,1.0
53,378.0,0.058,0.011230815717414843,500.0,1.0,0.74,0.018898928111036942,500.0,1.0
54,385.0,0.042,0.00966087496757341,500.0,1.0,0.788,0.018783554923100937,500.0,1.0
55,392.0,0.032,0.008311953139832802,500.0,1.0,0.77,0.018698917576999294,500.0,1.0
56,399.0,0.024,0.007022668242911135,500.0,1.0,0.8,0.01863503301611527,500.0,1.0
