,timepoint,infection_count,std_1,N_1,Missing_1,Seroprev,std_2,N_2,Missing_2
0,7.0,0.034,0.00806529522654745,500.0,1.0,0.004,0.002521869015356108,500.0,1.0
1,14.0,0.028,0.008151756332647433,500.0,1.0,0.002,0.0034671907658785505,500.0,1.0
2,21.0,0.054,0.008249117085230934,500.0,1.0,0.006,0.004257397971819212,500.0,1.0
3,28.0,0.034,0.008436873667368044,500.0,1.0,0.008,0.004911272593207238,500.0,1.0
4,35.0,0.038,0.008669702488594775,500.0,1.0,0.018,0.00550599333674175,500.0,1.0
5,42.0,0.044,0.008585132793622255,500.0,1.0,0.008,0.00609338909160231,500.0,1.0
6,49.0,0.032,0.008579766027708388,500.0,1.0,0.018,0.006606362263332761,500.0,1.0
7,56.0,0.026,0.008610966501130546,500.0,1.0,0.026,0.007089242648733101,500.0,1.0
8,63.0,0.044,0.008728300878203494,500.0,1.0,0.028,0.007528512939951985,500.0,1.0
9,70.0,0.034,0.008519749194139977,500.0,1.0,0.038,0.007959400742061567,500.0,1.0
10,77.0,0.04,0.008743796040526764,500.0,1.0,0.032,0.008349683153493907,500.0,1.0
11,84.0,0.04,0.00868977901290275,500.0,1.0,0.038,0.008737002871149981,500.0,1.0
12,91.0,0.04,0.008479766663713187,500.0,1.0,0.04,0.009094224993342689,500.0,1.0
13,98.0,0.044,0.008691244812945826,500.0,1.0,0.052,0.00939144341177082,500.0,1.0
14,105.0,0.032,0.008448462667481381,500.0,1.0,0.054,0.00970496225995848,500.0,1.0
15,112.0,0.06,0.008899153809344262,500.0,1.0,0.056,0.009998917387382218,500.0,1.0
16,119.0,0.04,0.00890003994854019,500.0,1.0,0.066,0.01030044739564261,500.0,1.0
17,126.0,0.05,0.008556153589640599,500.0,1.0,0.058,0.010610464816396166,500.0,1.0
18,133.0,0.046,0.008834283091645327,500.0,1.0,0.068,0.01088236328297372,500.0,1.0
19,140.0,0.044,0.00845009063494868,500.0,1.0,0.058,0.011156296872147635,500.0,1.0
20,147.0,0.036,0.008263925226581585,500.0,1.0,0.062,0.011405040961221476,500.0,1.0
21,154.0,0.034,0.008426885455898663,500.0,1.0,0.09,0.011627779286514242,500.0,1.0
22,161.0,0.054,0.008324164596484891,500.0,1.0,0.07,0.011849970439820218,500.0,1.0
23,168.0,0.048,0.008626471753351924,500.0,1.0,0.072,0.01207814928874215,500.0,1.0
24,175.0,0.046,0.00843655181784853,500.0,1.0,0.1,0.012293712214661266,500.0,1.0
25,182.0,0.024,0.008709117403494714,500.0,1.0,0.094,0.01249863646127094,500.0,1.0
26,189.0,0.03,0.008584923725449169,500.0,1.0,0.086,0.012720213101315424,500.0,1.0
27,196.0,0.026,0.008566280762071306,500.0,1.0,0.096,0.012930322783939865,500.0,1.0
28,203.0,0.05,0.008696597678392665,500.0,1.0,0.092,0.013129205140935237,500.0,1.0
29,210.0,0.034,0.008530593889274322,500.0,1.0,0.09,0.013335378022253142,500.0,1.0
30,217.0,0.052,0.008739888379111636,500.0,1.0,0.108,0.013519892624767361,500.0,1.0
31,224.0,0.03,0.00859720599906176,500.0,1.0,0.122,0.013708585876014609,500.0,1.0
32,231.0,0.036,0.008814410803103407,500.0,1.0,0.088,0.013885774803488302,500.0,1.0
33,238.0,0.026,0.008658964268391122,500.0,1.0,0.118,0.014069979998206661,500.0,1.0
34,245.0,0.046,0.008904664012497796,500.0,1.0,0.102,0.014232011163678794,500.0,1.0
35,252.0,0.036,0.009182306050880816,500.0,1.0,0.128,0.014397759222725074,500.0,1.0
36,259.0,0.074,0.00945187576421414,500.0,1.0,0.11,0.014578463226410609,500.0,1.0
37,266.0,0.05,0.009690259217926109,500.0,1.0,0.112,0.014755197183143443,500.0,1.0
38,273.0,0.042,0.009897344070611708,500.0,1.0,0.146,0.014945093394467321,500.0,1.0
39,280.0,0.054,0.01024863967959107,500.0,1.0,0.13,0.015134148979005599,500.0,1.0
40,287.0,0.058,0.010485025049438268,500.0,1.0,0.122,0.015328544395129895,500.0,1.0
41,294.0,0.062,0.011225155714042681,500.0,1.0,0.114,0.015516044411065062,500.0,1.0
42,301.0,0.07,0.011750220498922421,500.0,1.0,0.194,0.015716884260296413,500.0,1.0
43,308.0,0.094,0.012225948891797888,500.0,1.0,0.17,0.015949613178224572,500.0,1.0
44,315.0,0.086,0.012816842741067543,500.0,1.0,0.178,0.016195078181720866,500.0,1.0
45,322.0,0.1,0.013618932159843422,500.0,1.0,0.166,0.016427744900717595,500.0,1.0
46,329.0,0.118,0.01433388996771078,500.0,1.0,0.174,0.01670244213568229,500.0,1.0
47,336.0,0.118,0.01491483667507632,500.0,1.0,0.16,0.016985175079360915,500.0,1.0
48,343.0,0.14,0.0155423254971637,500.0,1.0,0.202,0.017289452826454214,500.0,1.0
49,350.0,0.17,0.016141384069663128,500.0,1.0,0.216,0.01761135692312333,500.0,1.0
50,357.0,0.152,0.0169260289460744,500.0,1.0,0.212,0.017936831262276413,500.0,1.0
51,364.0,0.182,0.017527961814416074,500.0,1.0,0.222,0.018274792403407233,500.0,1.0
52,371.0,0.23,0.018289223237949733,500.0,1.0,0.23,0.018616065414526716,500.0,1.0
53,378.0,0.244,0.018925755385914497,500.0,1.0,0.212,0.01897699734121303,500.0,1.0
54,385.0,0.27,0.019484881202530148,500.0,1.0,0.252,0.019353537015387827,500.0,1.0
55,392.0,0.288,0.01991492375673268,500.0,1.0,0.26,0.019731908773178656,500.0,1.0
56,399.0,0.266,0.020224074859815987,500.0,1.0,0.288,0.020099612763937576,500.0,1.0
