,timepoint,infection_count,std_1,N_1,Missing_1,Seroprev,std_2,N_2,Missing_2
0,7.0,0.002,0.001273550883119272,500.0,1.0,0.0,0.0010771841058814363,500.0,1.0
1,14.0,0.004,0.0016544653895143103,500.0,1.0,0.0,0.001738161418362115,500.0,1.0
2,21.0,0.0,0.0022539968911165103,500.0,1.0,0.0,0.0025297624309390536,500.0,1.0
3,28.0,0.002,0.003001878651301025,500.0,1.0,0.01,0.0035153893557204902,500.0,1.0
4,35.0,0.008,0.0041479296683627235,500.0,1.0,0.014,0.004816776195895456,500.0,1.0
5,42.0,0.008,0.005531071765771122,500.0,1.0,0.02,0.006545657616288732,500.0,1.0
6,49.0,0.04,0.007309009612014861,500.0,1.0,0.046,0.008779467100958884,500.0,1.0
7,56.0,0.052,0.009522189350015515,500.0,1.0,0.062,0.011541934598767033,500.0,1.0
8,63.0,0.074,0.011835986447235922,500.0,1.0,0.102,0.014805478276146172,500.0,1.0
9,70.0,0.092,0.013944631865074174,500.0,1.0,0.232,0.018063466422245465,500.0,1.0
10,77.0,0.168,0.015383575598017856,500.0,1.0,0.312,0.020725166389811974,500.0,1.0
11,84.0,0.166,0.015803684926085828,500.0,1.0,0.424,0.022184430927600116,500.0,1.0
12,91.0,0.15,0.015282208147888362,500.0,1.0,0.558,0.022199226143195604,500.0,1.0
13,98.0,0.112,0.013866365311944153,500.0,1.0,0.664,0.02108779496934645,500.0,1.0
14,105.0,0.084,0.012075309385212483,500.0,1.0,0.772,0.019444221016047685,500.0,1.0
15,112.0,0.05,0.010131308748506039,500.0,1.0,0.814,0.01775811638820177,500.0,1.0
16,119.0,0.022,0.008280280092665925,500.0,1.0,0.854,0.016300589956743855,500.0,1.0
17,126.0,0.022,0.006558051115616451,500.0,1.0,0.838,0.015160741024160854,500.0,1.0
18,133.0,0.022,0.005166492120353688,500.0,1.0,0.886,0.014384926597397861,500.0,1.0
19,140.0,0.014,0.0040791324375226735,500.0,1.0,0.88,0.013876177080378908,500.0,1.0
20,147.0,0.006,0.0032759107755280193,500.0,1.0,0.9,0.013560433379838574,500.0,1.0
21,154.0,0.002,0.0025739435404766543,500.0,1.0,0.914,0.0133358104076913,500.0,1.0
22,161.0,0.002,0.0019287515483015537,500.0,1.0,0.922,0.013190726706296467,500.0,1.0
23,168.0,0.0,0.0015305197149893398,500.0,1.0,0.916,0.0131146510186399,500.0,1.0
24,175.0,0.0,0.001171623631760977,500.0,1.0,0.912,0.013064024166710753,500.0,1.0
25,182.0,0.0,0.0009740171350051927,500.0,1.0,0.904,0.01303591649864137,500.0,1.0
26,189.0,0.002,0.000832866699389965,500.0,1.0,0.922,0.013019536499758051,500.0,1.0
27,196.0,0.0,0.0005836328747604659,500.0,1.0,0.896,0.013003703234540854,500.0,1.0
28,203.0,0.0,0.00042842908652386004,500.0,1.0,0.908,0.012995928850654575,500.0,1.0
29,210.0,0.0,0.0002881024705320325,500.0,1.0,0.884,0.012992476488810783,500.0,1.0
30,217.0,0.0,0.00020256156696491542,500.0,1.0,0.91,0.012990125094643638,500.0,1.0
31,224.0,0.0,0.00015449972562101453,500.0,1.0,0.904,0.012989565196750956,500.0,1.0
32,231.0,0.0,0.00011002479947209768,500.0,1.0,0.892,0.01298884660901149,500.0,1.0
33,238.0,0.0,0.00012776919787274034,500.0,1.0,0.914,0.012988879361903674,500.0,1.0
34,245.0,0.0,0.00011296335649592089,500.0,1.0,0.92,0.012988204136725748,500.0,1.0
35,252.0,0.0,0.00014461532404063632,500.0,1.0,0.896,0.012988021719332842,500.0,1.0
36,259.0,0.0,0.00013785744265373956,500.0,1.0,0.918,0.012987972068084401,500.0,1.0
37,266.0,0.004,0.0009538547818559934,500.0,1.0,0.914,0.013013007283093288,500.0,1.0
38,273.0,0.002,0.0010904899419847851,500.0,1.0,0.904,0.013001309700977138,500.0,1.0
39,280.0,0.002,0.001592105468359152,500.0,1.0,0.894,0.012989906858911394,500.0,1.0
40,287.0,0.002,0.0024029361584397267,500.0,1.0,0.89,0.012981785808129958,500.0,1.0
41,294.0,0.01,0.0035655479042663286,500.0,1.0,0.89,0.012964572327347018,500.0,1.0
42,301.0,0.012,0.00513186358161778,500.0,1.0,0.894,0.012928702801258584,500.0,1.0
43,308.0,0.044,0.007330076861641738,500.0,1.0,0.906,0.012859232728693323,500.0,1.0
44,315.0,0.04,0.01010195923119674,500.0,1.0,0.922,0.012722215055086836,500.0,1.0
45,322.0,0.12,0.01332821522651336,500.0,1.0,0.912,0.012436936802545689,500.0,1.0
46,329.0,0.142,0.01633062136936208,500.0,1.0,0.938,0.011904061970830802,500.0,1.0
47,336.0,0.22,0.018217670486410778,500.0,1.0,0.926,0.01105591079164002,500.0,1.0
48,343.0,0.232,0.01878711002723249,500.0,1.0,0.942,0.009937559994208511,500.0,1.0
49,350.0,0.21,0.018096902986874597,500.0,1.0,0.966,0.008634352664076294,500.0,1.0
50,357.0,0.164,0.01649355335928528,500.0,1.0,0.972,0.007301491599859731,500.0,1.0
51,364.0,0.122,0.014359221742159919,500.0,1.0,0.978,0.006100098279260117,500.0,1.0
52,371.0,0.08,0.012018712241837034,500.0,1.0,0.99,0.005108576007024596,500.0,1.0
53,378.0,0.04,0.009821674249364245,500.0,1.0,0.998,0.004331415680326006,500.0,1.0
54,385.0,0.03,0.007883245223515311,500.0,1.0,0.984,0.0037194172554170404,500.0,1.0
55,392.0,0.024,0.006295380015949424,500.0,1.0,0.99,0.003281778906568318,500.0,1.0
56,399.0,0.012,0.004972299880340847,500.0,1.0,1.0,0.002993906577297494,500.0,1.0
