,timepoint,infection_count,std_1,N_1,Missing_1,Seroprev,std_2,N_2,Missing_2
0,7.0,0.014,0.004796856114103127,500.0,1.0,0.0,0.00179536086939629,500.0,1.0
1,14.0,0.02,0.005978956333550646,500.0,1.0,0.002,0.0027917906811687687,500.0,1.0
2,21.0,0.022,0.007649817461475281,500.0,1.0,0.0,0.003890614790584806,500.0,1.0
3,28.0,0.06,0.009830756802771354,500.0,1.0,0.006,0.005205893654705877,500.0,1.0
4,35.0,0.066,0.012279404062390866,500.0,1.0,0.016,0.006815229409754484,500.0,1.0
5,42.0,0.104,0.015143790539062701,500.0,1.0,0.048,0.008762086323862982,500.0,1.0
6,49.0,0.202,0.017972293586173287,500.0,1.0,0.072,0.011094434992649442,500.0,1.0
7,56.0,0.296,0.020428781613658,500.0,1.0,0.094,0.013721934436826748,500.0,1.0
8,63.0,0.386,0.022010233931424067,500.0,1.0,0.172,0.01642207789262022,500.0,1.0
9,70.0,0.516,0.022337108623173518,500.0,1.0,0.232,0.01895321666684088,500.0,1.0
10,77.0,0.618,0.021875824354381252,500.0,1.0,0.342,0.020929745693089544,500.0,1.0
11,84.0,0.646,0.021628983914427708,500.0,1.0,0.434,0.022089502909185762,500.0,1.0
12,91.0,0.598,0.021946469432854956,500.0,1.0,0.514,0.022342504292230864,500.0,1.0
13,98.0,0.552,0.02231873142703347,500.0,1.0,0.634,0.021836715381855342,500.0,1.0
14,105.0,0.466,0.02217797749067983,500.0,1.0,0.694,0.0207933212638797,500.0,1.0
15,112.0,0.358,0.021204328302059212,500.0,1.0,0.736,0.01949465133781985,500.0,1.0
16,119.0,0.244,0.019484455404980346,500.0,1.0,0.8,0.01815228337854498,500.0,1.0
17,126.0,0.18,0.017414836476119307,500.0,1.0,0.804,0.016943656687372105,500.0,1.0
18,133.0,0.122,0.015163078733900317,500.0,1.0,0.848,0.01589806707629347,500.0,1.0
19,140.0,0.102,0.013048021831677484,500.0,1.0,0.888,0.015090163385723072,500.0,1.0
20,147.0,0.08,0.010868072380969462,500.0,1.0,0.896,0.01441419626998684,500.0,1.0
21,154.0,0.03,0.009042323383970883,500.0,1.0,0.9,0.01393724082618932,500.0,1.0
22,161.0,0.03,0.007589119258069696,500.0,1.0,0.882,0.01362343648195067,500.0,1.0
23,168.0,0.014,0.006219517735405004,500.0,1.0,0.912,0.013392612312062445,500.0,1.0
24,175.0,0.016,0.005330663820179119,500.0,1.0,0.914,0.013242726637704929,500.0,1.0
25,182.0,0.006,0.0043609551117127,500.0,1.0,0.898,0.013117542721855321,500.0,1.0
26,189.0,0.012,0.003651789865404905,500.0,1.0,0.918,0.013041040073868113,500.0,1.0
27,196.0,0.002,0.002881973312976397,500.0,1.0,0.906,0.012981210177990515,500.0,1.0
28,203.0,0.0,0.0022756108963040253,500.0,1.0,0.896,0.012944137242998683,500.0,1.0
29,210.0,0.002,0.0017603944260224562,500.0,1.0,0.914,0.012919774586135212,500.0,1.0
30,217.0,0.0,0.0013632275808542155,500.0,1.0,0.908,0.012904627342093387,500.0,1.0
31,224.0,0.0,0.0010785803519005512,500.0,1.0,0.928,0.012895720845637412,500.0,1.0
32,231.0,0.0,0.0008923837373447684,500.0,1.0,0.91,0.012890003834908712,500.0,1.0
33,238.0,0.0,0.0006931184572068542,500.0,1.0,0.914,0.012887311349786965,500.0,1.0
34,245.0,0.0,0.0006364697441703592,500.0,1.0,0.918,0.012885683326783859,500.0,1.0
35,252.0,0.0,0.000559366569749968,500.0,1.0,0.926,0.012884471465268879,500.0,1.0
36,259.0,0.0,0.002080432227501588,500.0,1.0,0.908,0.012901738511396196,500.0,1.0
37,266.0,0.004,0.0029990052248625755,500.0,1.0,0.912,0.012892956845233984,500.0,1.0
38,273.0,0.008,0.0040450494173787195,500.0,1.0,0.914,0.012882532086784377,500.0,1.0
39,280.0,0.022,0.005384374403055483,500.0,1.0,0.904,0.012873119224335667,500.0,1.0
40,287.0,0.026,0.0073590315607555135,500.0,1.0,0.874,0.01285657090522706,500.0,1.0
41,294.0,0.044,0.009820449365543795,500.0,1.0,0.914,0.012825322967945437,500.0,1.0
42,301.0,0.082,0.012820794907139638,500.0,1.0,0.92,0.012781815714834813,500.0,1.0
43,308.0,0.168,0.016405402413823107,500.0,1.0,0.914,0.012697980044551175,500.0,1.0
44,315.0,0.284,0.019879456074379867,500.0,1.0,0.916,0.012542792223966585,500.0,1.0
45,322.0,0.43,0.02216671692726147,500.0,1.0,0.932,0.012295130460261249,500.0,1.0
46,329.0,0.598,0.02147385909377585,500.0,1.0,0.922,0.01187736604555856,500.0,1.0
47,336.0,0.806,0.016726198766872185,500.0,1.0,0.938,0.0112850947453617,500.0,1.0
48,343.0,0.942,0.009058352461514005,500.0,1.0,0.948,0.010513277678992796,500.0,1.0
49,350.0,0.964,0.00782651525527986,500.0,1.0,0.962,0.009635036821161942,500.0,1.0
50,357.0,0.884,0.014491810143700025,500.0,1.0,0.97,0.008648509409172564,500.0,1.0
51,364.0,0.758,0.019636569727146537,500.0,1.0,0.978,0.007652130017853249,500.0,1.0
52,371.0,0.604,0.022015685805456202,500.0,1.0,0.988,0.006729972053994631,500.0,1.0
53,378.0,0.434,0.022236637053293665,500.0,1.0,0.982,0.005922703852123631,500.0,1.0
54,385.0,0.334,0.021066424840702848,500.0,1.0,0.986,0.005174396671817544,500.0,1.0
55,392.0,0.226,0.0191861432238074,500.0,1.0,0.996,0.004599401200134915,500.0,1.0
56,399.0,0.166,0.016981386880557735,500.0,1.0,0.994,0.004101025678761337,500.0,1.0
