,timepoint,infection_count,std_1,N_1,Missing_1,Seroprev,std_2,N_2,Missing_2
0,7.0,0.016,0.006274734641054329,500.0,1.0,0.002,0.0017094753884339666,500.0,1.0
1,14.0,0.022,0.006764743770001814,500.0,1.0,0.008,0.002486487757872251,500.0,1.0
2,21.0,0.022,0.007210517496055443,500.0,1.0,0.01,0.003162479618991981,500.0,1.0
3,28.0,0.046,0.007988124375056013,500.0,1.0,0.004,0.003747015940928983,500.0,1.0
4,35.0,0.042,0.008737261563306268,500.0,1.0,0.008,0.004367007514107003,500.0,1.0
5,42.0,0.036,0.009559486834378154,500.0,1.0,0.014,0.004995529703092547,500.0,1.0
6,49.0,0.068,0.010449085593180401,500.0,1.0,0.02,0.005694319612337851,500.0,1.0
7,56.0,0.068,0.011493323780037349,500.0,1.0,0.02,0.006403541931627451,500.0,1.0
8,63.0,0.108,0.012474680780215805,500.0,1.0,0.034,0.007171098135630501,500.0,1.0
9,70.0,0.116,0.013491780873132787,500.0,1.0,0.036,0.007972494469802837,500.0,1.0
10,77.0,0.11,0.014708988175047526,500.0,1.0,0.04,0.008834401606055258,500.0,1.0
11,84.0,0.158,0.015690128656574865,500.0,1.0,0.054,0.009785559842142603,500.0,1.0
12,91.0,0.16,0.016651972064141974,500.0,1.0,0.046,0.010767763396961465,500.0,1.0
13,98.0,0.196,0.017768085935964312,500.0,1.0,0.068,0.011714890468165564,500.0,1.0
14,105.0,0.222,0.01866533634921194,500.0,1.0,0.092,0.012726307840962202,500.0,1.0
15,112.0,0.252,0.01947555766066571,500.0,1.0,0.11,0.013773986699904386,500.0,1.0
16,119.0,0.3,0.020279195732431678,500.0,1.0,0.114,0.014777134205044846,500.0,1.0
17,126.0,0.346,0.020930074162133338,500.0,1.0,0.122,0.015793240528983638,500.0,1.0
18,133.0,0.338,0.021466319152973576,500.0,1.0,0.186,0.01677464820021658,500.0,1.0
19,140.0,0.414,0.02185960878294465,500.0,1.0,0.214,0.017724631088572022,500.0,1.0
20,147.0,0.426,0.022079255315427617,500.0,1.0,0.268,0.018624984436804437,500.0,1.0
21,154.0,0.428,0.022226279681317407,500.0,1.0,0.234,0.01945532971595271,500.0,1.0
22,161.0,0.512,0.022283571130209408,500.0,1.0,0.29,0.02019060266674202,500.0,1.0
23,168.0,0.42,0.02231577973264416,500.0,1.0,0.316,0.020818075967723355,500.0,1.0
24,175.0,0.488,0.022322831463600274,500.0,1.0,0.368,0.021338951541005662,500.0,1.0
25,182.0,0.494,0.02230788114186837,500.0,1.0,0.392,0.02174056630377079,500.0,1.0
26,189.0,0.422,0.022270683860840797,500.0,1.0,0.422,0.022038370484057438,500.0,1.0
27,196.0,0.438,0.02216818910967468,500.0,1.0,0.456,0.022232438616514565,500.0,1.0
28,203.0,0.398,0.022040947205289846,500.0,1.0,0.484,0.02233419858526063,500.0,1.0
29,210.0,0.398,0.02184385330001255,500.0,1.0,0.518,0.022360202133454042,500.0,1.0
30,217.0,0.328,0.021557745148186744,500.0,1.0,0.522,0.022322946268053923,500.0,1.0
31,224.0,0.366,0.021223964367433932,500.0,1.0,0.548,0.02223442717738304,500.0,1.0
32,231.0,0.282,0.02086699267993415,500.0,1.0,0.564,0.022106971838281118,500.0,1.0
33,238.0,0.32,0.020513904852322348,500.0,1.0,0.568,0.021953712523909718,500.0,1.0
34,245.0,0.306,0.020218353422811787,500.0,1.0,0.624,0.021786664368330547,500.0,1.0
35,252.0,0.294,0.02011939546670136,500.0,1.0,0.61,0.021613158254653656,500.0,1.0
36,259.0,0.278,0.02009901794600692,500.0,1.0,0.634,0.021426360674780612,500.0,1.0
37,266.0,0.29,0.02030705324842109,500.0,1.0,0.63,0.021234474818520116,500.0,1.0
38,273.0,0.292,0.020608080503932077,500.0,1.0,0.674,0.021039855897753618,500.0,1.0
39,280.0,0.308,0.021085529059959137,500.0,1.0,0.682,0.02084640069268072,500.0,1.0
40,287.0,0.382,0.021561300420100137,500.0,1.0,0.7,0.020632852043465467,500.0,1.0
41,294.0,0.398,0.022052639683685704,500.0,1.0,0.718,0.02041279268575612,500.0,1.0
42,301.0,0.462,0.022332429104860583,500.0,1.0,0.726,0.02018031809406425,500.0,1.0
43,308.0,0.552,0.02228946944258316,500.0,1.0,0.738,0.01991388578826038,500.0,1.0
44,315.0,0.636,0.021792818310958816,500.0,1.0,0.718,0.01962472319235952,500.0,1.0
45,322.0,0.666,0.02079822658339819,500.0,1.0,0.734,0.019309865364087003,500.0,1.0
46,329.0,0.748,0.019237323158187956,500.0,1.0,0.774,0.018951890088380018,500.0,1.0
47,336.0,0.828,0.017116314264170554,500.0,1.0,0.776,0.018551276723765383,500.0,1.0
48,343.0,0.87,0.014757617803402715,500.0,1.0,0.8,0.018121551045951267,500.0,1.0
49,350.0,0.906,0.012545442456577615,500.0,1.0,0.784,0.017641793641317623,500.0,1.0
50,357.0,0.938,0.011658756667602143,500.0,1.0,0.84,0.01710488847801539,500.0,1.0
51,364.0,0.938,0.012533359032036246,500.0,1.0,0.836,0.016523776812376118,500.0,1.0
52,371.0,0.866,0.01449280240588358,500.0,1.0,0.85,0.015920686697756096,500.0,1.0
53,378.0,0.834,0.01682785859035463,500.0,1.0,0.862,0.015301540187526221,500.0,1.0
54,385.0,0.742,0.018953517394882952,500.0,1.0,0.842,0.014671130883227449,500.0,1.0
55,392.0,0.722,0.02044232983589368,500.0,1.0,0.892,0.014094786875963175,500.0,1.0
56,399.0,0.63,0.021554837587357007,500.0,1.0,0.916,0.01350218031705777,500.0,1.0
