,timepoint,infection_count,std_1,N_1,Missing_1,Seroprev,std_2,N_2,Missing_2
32,231.0,0.164,0.01732344213921294,500.0,1.0,0.994,0.0030789936185956065,500.0,1.0
33,238.0,0.094,0.01408691558266733,500.0,1.0,0.998,0.0024370711220674263,500.0,1.0
34,245.0,0.064,0.011103209059644082,500.0,1.0,0.998,0.0020182208566478736,500.0,1.0
35,252.0,0.046,0.008630026062324873,500.0,1.0,0.996,0.0017185591169597454,500.0,1.0
36,259.0,0.036,0.006622303584711755,500.0,1.0,1.0,0.0014677034186440093,500.0,1.0
37,266.0,0.012,0.005052930661766535,500.0,1.0,1.0,0.0013170255862265904,500.0,1.0
38,273.0,0.0,0.003933485668843831,500.0,1.0,1.0,0.0012182937043054088,500.0,1.0
39,280.0,0.004,0.003040670191491154,500.0,1.0,1.0,0.0011618793642032379,500.0,1.0
40,287.0,0.008,0.0022996147219276498,500.0,1.0,1.0,0.0011541107663543115,500.0,1.0
41,294.0,0.006,0.0016950119021315717,500.0,1.0,1.0,0.0011258997806856,500.0,1.0
42,301.0,0.002,0.0012551410826002164,500.0,1.0,1.0,0.0011178535106547765,500.0,1.0
43,308.0,0.0,0.001032975661233993,500.0,1.0,0.998,0.001107344851257933,500.0,1.0
44,315.0,0.0,0.000818781467276206,500.0,1.0,0.998,0.001105372681382144,500.0,1.0
45,322.0,0.0,0.0007127576792077673,500.0,1.0,1.0,0.001110527514593785,500.0,1.0
46,329.0,0.002,0.0006678035633117158,500.0,1.0,1.0,0.001108312481840061,500.0,1.0
47,336.0,0.0,0.0005249610099055257,500.0,1.0,1.0,0.00110421475628836,500.0,1.0
48,343.0,0.0,0.0005136889940527022,500.0,1.0,1.0,0.0011145367980815804,500.0,1.0
49,350.0,0.002,0.000417250314745726,500.0,1.0,1.0,0.0011084381438107448,500.0,1.0
50,357.0,0.0,0.00035758276497505585,500.0,1.0,0.998,0.0011049598658652287,500.0,1.0
51,364.0,0.0,0.0002482682721788398,500.0,1.0,1.0,0.0011007427332787164,500.0,1.0
52,371.0,0.0,0.0001484061885434448,500.0,1.0,1.0,0.0010976479243607136,500.0,1.0
53,378.0,0.0,0.00015120240443481622,500.0,1.0,1.0,0.001099066690549453,500.0,1.0
54,385.0,0.0,0.00011890292768262745,500.0,1.0,0.998,0.0010979878220913003,500.0,1.0
55,392.0,0.0,0.00011898504688216583,500.0,1.0,1.0,0.0010981861187139604,500.0,1.0
56,399.0,0.0,8.319047745171467e-05,500.0,1.0,1.0,0.0010966655603927224,500.0,1.0
