,timepoint,infection_count,std_1,N_1,Missing_1,Seroprev,std_2,N_2,Missing_2
0,84.0,0.01,0.004596080450476993,500.0,1.0,-1.0,-1.0,500.0,0.0
1,105.0,0.016,0.005511617776923322,500.0,1.0,-1.0,-1.0,500.0,0.0
2,112.0,0.028,0.005685802413527422,500.0,1.0,-1.0,-1.0,500.0,0.0
3,126.0,0.016,0.006286935019798784,500.0,1.0,-1.0,-1.0,500.0,0.0
4,133.0,0.024,0.006595651158393555,500.0,1.0,0.008,0.003979652603959993,500.0,1.0
5,140.0,0.032,0.006890488558633103,500.0,1.0,-1.0,-1.0,500.0,0.0
6,154.0,0.04,0.007687715827042642,500.0,1.0,-1.0,-1.0,500.0,0.0
7,175.0,-1.0,-1.0,500.0,0.0,0.006,0.005721688781513721,500.0,1.0
8,217.0,-1.0,-1.0,500.0,0.0,0.046,0.008009919807164647,500.0,1.0
9,224.0,-1.0,-1.0,500.0,0.0,0.042,0.008485755724312495,500.0,1.0
10,301.0,0.208,0.01850788789596596,500.0,1.0,-1.0,-1.0,500.0,0.0
11,336.0,-1.0,-1.0,500.0,0.0,0.178,0.01690754827091521,500.0,1.0
12,343.0,-1.0,-1.0,500.0,0.0,0.172,0.017422312112437905,500.0,1.0
13,357.0,-1.0,-1.0,500.0,0.0,0.222,0.018363047468316605,500.0,1.0
14,378.0,-1.0,-1.0,500.0,0.0,0.262,0.01961225674918633,500.0,1.0
