,timepoint,infection_count,std_1,N_1,Missing_1,Seroprev,std_2,N_2,Missing_2
0,14.0,-1.0,-1.0,500.0,0.0,0.0,0.0006458283943382692,500.0,1.0
1,77.0,0.04,0.006740422168190404,500.0,1.0,0.024,0.005856298152383753,500.0,1.0
2,84.0,-1.0,-1.0,500.0,0.0,0.02,0.007416598272755542,500.0,1.0
3,189.0,0.062,0.010815077259975391,500.0,1.0,-1.0,-1.0,500.0,0.0
4,196.0,-1.0,-1.0,500.0,0.0,0.87,0.014077752281574749,500.0,1.0
5,231.0,-1.0,-1.0,500.0,0.0,0.914,0.01134614683658806,500.0,1.0
6,245.0,0.112,0.013785743425967069,500.0,1.0,-1.0,-1.0,500.0,0.0
7,259.0,-1.0,-1.0,500.0,0.0,0.954,0.010100833279095698,500.0,1.0
8,273.0,0.35,0.021357953816224358,500.0,1.0,-1.0,-1.0,500.0,0.0
9,308.0,0.214,0.01901957990552787,500.0,1.0,-1.0,-1.0,500.0,0.0
10,322.0,-1.0,-1.0,500.0,0.0,0.982,0.004543874970159564,500.0,1.0
11,329.0,0.11,0.01444155617897611,500.0,1.0,0.992,0.0040034531181437055,500.0,1.0
12,336.0,0.09,0.012906320240228818,500.0,1.0,-1.0,-1.0,500.0,0.0
13,392.0,0.014,0.0045181286625193655,500.0,1.0,-1.0,-1.0,500.0,0.0
